TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e s      ,Cause_Status,State_A_A,State_A_FA,State_A_FPA,State_A_PA,State_A_SPA,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_PA,State_FPA_FPA,State_FPA_FSPA,State_FPA_PA,State_FRPA_FPA,State_FSPA_FSPA,State_PA_A,State_PA_FPA,State_PA_FSPA,State_PA_PA,State_PA_SPA,State_RA_PA,State_R_PA,State_SA_SPA,State_SPA_FSPA,State_SPA_SPA,State_S_RA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_MwsS  T,label
24629.0,23495.0,1134.0,0.0,0.0,1021.521729,75.599998,64256.0,31872.0,0.909249,1721542272.0,0.909249,0.0,0.909249,0.909249,0.909249,62.0,64.0,0.170653,0.000991,0.169662,38.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,-0.0,207054.390625,197736.8125,9317.580078,0.0,0.0,40.692924,24.195791,15.397323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
419.0,138.0,281.0,0.0,0.0,69.0,70.25,64256.0,31872.0,0.062851,1721542272.0,0.062851,0.0,0.062851,0.062851,0.062851,62.0,64.0,0.170653,0.000991,0.169662,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,35639.847656,8782.676758,26857.171875,0.0,0.0,79.55323,15.910646,47.731941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
25558.0,24143.0,1415.0,0.0,0.0,965.719971,74.473686,64256.0,31872.0,0.552893,1721542272.0,0.552893,0.0,0.552893,0.552893,0.552893,62.0,64.0,0.061587,0.00051,0.061077,44.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,-0.0,354773.90625,335370.5,19403.392578,0.0,0.0,77.772736,43.408039,32.55603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4261.0,3589.0,672.0,0.0,0.0,398.777771,84.0,64256.0,31872.0,0.988184,1721542272.0,0.988184,0.0,0.988184,0.988184,0.988184,62.0,64.0,0.155974,0.000511,0.155463,17.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0,30593.494141,25833.246094,4760.24707,0.0,0.0,16.191317,8.095658,7.083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21813.0,21070.0,743.0,0.0,0.0,1316.875,67.545456,64256.0,31872.0,0.678663,1721542272.0,0.678663,0.0,0.678663,0.678663,0.678663,62.0,64.0,0.155974,0.000511,0.155463,27.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.0,240826.4375,232857.828125,7968.608887,0.0,0.0,38.310619,22.10228,14.734854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
992.0,489.0,503.0,0.0,0.0,81.5,83.833336,64256.0,31872.0,0.678223,1721542272.0,0.678223,0.0,0.678223,0.678223,0.678223,62.0,64.0,0.167964,0.000941,0.167023,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,9766.699219,4812.576172,4954.122559,0.0,0.0,16.218853,7.372206,7.372206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
148.0,0.0,148.0,0.0,0.0,0.0,74.0,624459.9664732431,310126.47940317873,0.448302,1721542272.0,0.448302,0.0,0.448302,0.448302,0.448302,62.0,64.0,0.167964,0.000941,0.167023,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.0,1320.53833,0.0,1320.53833,0.0,0.0,2.230639,0.0,2.230639,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
11345.0,10814.0,531.0,0.0,0.0,1081.400024,75.85714,64256.0,31872.0,0.714336,1721542272.0,0.714336,0.0,0.714336,0.714336,0.714336,62.0,64.0,0.167964,0.000941,0.167023,17.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,-0.0,114108.773438,109001.929688,5106.84082,5.555556,0.0,22.398424,12.599113,8.399409,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
14699.0,14088.0,611.0,0.0,0.0,1174.0,67.888885,64256.0,31872.0,0.679298,1721542272.0,0.679298,0.0,0.679298,0.679298,0.679298,62.0,64.0,0.167964,0.000941,0.167023,21.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.0,158493.03125,152086.421875,6406.614258,0.0,0.0,29.44216,16.193188,11.776864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1167.0,561.0,606.0,0.0,0.0,80.14286,86.571426,64256.0,31872.0,0.85128,1721542272.0,0.85128,0.0,0.85128,0.85128,0.85128,62.0,64.0,0.169331,0.001492,0.167839,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,9407.010742,4520.251953,4886.758789,0.0,0.0,15.271122,7.04821,7.04821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
26179.0,25214.0,965.0,0.0,0.0,1327.052612,68.928574,64256.0,31872.0,0.677402,1721542272.0,0.677402,0.0,0.677402,0.677402,0.677402,62.0,64.0,0.169331,0.001492,0.167839,33.0,19.0,14.0,0.0,0.0,1.0,1.0,0.0,-0.0,292694.71875,282101.3125,10593.414062,2.941176,0.0,47.239304,26.572109,19.190968,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1167.0,561.0,606.0,0.0,0.0,80.14286,86.571426,64256.0,31872.0,0.834111,1721542272.0,0.834111,0.0,0.834111,0.834111,0.834111,62.0,64.0,0.155701,0.00201,0.153691,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,9600.640625,4613.294922,4987.346191,0.0,0.0,15.585456,7.193287,7.193287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
26557.0,25748.0,809.0,0.0,0.0,1355.157837,67.416664,64256.0,31872.0,0.510238,1721542272.0,0.510238,0.0,0.510238,0.510238,0.510238,62.0,64.0,0.155701,0.00201,0.153691,31.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,394090.59375,382456.8125,11633.787109,0.0,0.0,58.796093,35.277657,21.558567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1167.0,561.0,606.0,0.0,0.0,80.14286,86.571426,64256.0,31872.0,0.834284,1721542272.0,0.834284,0.0,0.834284,0.834284,0.834284,62.0,64.0,0.154458,0.000994,0.153464,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,9598.649414,4612.338379,4986.311523,0.0,0.0,15.582224,7.191795,7.191795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12466.0,12112.0,354.0,0.0,0.0,1514.0,70.800003,64256.0,31872.0,0.86522,1721542272.0,0.86522,0.0,0.86522,0.86522,0.86522,62.0,64.0,0.154458,0.000994,0.153464,13.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,-0.0,100617.179688,97991.257812,2625.921631,7.142857,0.0,13.869305,8.090427,4.623102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
14967.0,14242.0,725.0,0.0,0.0,1186.833374,72.5,64256.0,31872.0,0.683709,1721542272.0,0.683709,0.0,0.683709,0.683709,0.683709,62.0,64.0,0.154458,0.000994,0.153464,22.0,12.0,10.0,0.0,0.0,6.0,6.0,0.0,-0.0,160407.40625,152766.734375,7640.677246,21.428571,0.0,30.714821,16.088715,13.163494,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
28942.0,27461.0,1481.0,0.0,0.0,1017.074097,74.050003,64256.0,31872.0,0.743334,1721542272.0,0.743334,0.0,0.743334,0.743334,0.743334,61.0,64.0,0.077273,0.001088,0.076185,47.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,-0.0,299741.4375,284598.84375,15142.587891,0.0,0.0,61.883354,34.977547,25.560514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
992.0,489.0,503.0,0.0,0.0,81.5,83.833336,64256.0,31872.0,0.805946,1721542272.0,0.805946,0.0,0.805946,0.805946,0.805946,61.0,64.0,0.200167,0.000994,0.199173,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,8218.913086,4049.89917,4169.013672,0.0,0.0,13.648558,6.20389,6.20389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28568.0,27590.0,978.0,0.0,0.0,1254.090942,69.85714,64256.0,31872.0,0.799322,1721542272.0,0.799322,0.0,0.799322,0.799322,0.799322,61.0,64.0,0.200167,0.000994,0.199173,36.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,-0.0,272681.09375,263583.375,9097.709961,0.0,0.0,43.787109,26.272266,16.263783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30250.0,28637.0,1613.0,0.0,0.0,1022.75,73.318184,64256.0,31872.0,0.740898,1721542272.0,0.740898,0.0,0.740898,0.740898,0.740898,61.0,64.0,0.077289,0.00099,0.076299,50.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,-0.0,314807.15625,298178.6875,16628.46875,0.0,0.0,66.135956,36.442265,28.343983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30682.0,29201.0,1481.0,0.0,0.0,1042.892822,74.050003,64256.0,31872.0,0.55763,1721542272.0,0.55763,0.0,0.55763,0.55763,0.55763,62.0,64.0,0.062587,0.001,0.061587,48.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,-0.0,424166.5625,403981.125,20185.427734,0.0,0.0,84.285278,48.419201,34.072773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16637.0,15701.0,936.0,0.0,0.0,923.588257,78.0,64256.0,31872.0,0.989682,1721542272.0,0.989682,0.0,0.989682,0.989682,0.989682,62.0,64.0,0.157851,0.000766,0.157085,29.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,126392.109375,119456.546875,6935.561035,0.0,0.0,28.291916,16.166809,11.114681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
14747.0,14136.0,611.0,0.0,0.0,1178.0,67.888885,64256.0,31872.0,0.138573,1721542272.0,0.138573,0.0,0.138573,0.138573,0.138573,62.0,64.0,0.157851,0.000766,0.157085,21.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.0,779488.0625,748082.1875,31405.828125,0.0,0.0,144.328247,79.380539,57.7313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31960.0,30413.0,1547.0,0.0,0.0,1048.724121,73.666664,64256.0,31872.0,0.542708,1721542272.0,0.542708,0.0,0.542708,0.542708,0.542708,62.0,64.0,0.046695,0.000495,0.0462,50.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,-0.0,454594.375,432866.3125,21728.076172,0.0,0.0,90.287964,51.593124,36.85223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16637.0,15701.0,936.0,0.0,0.0,923.588257,78.0,64256.0,31872.0,0.915326,1721542272.0,0.915326,0.0,0.915326,0.915326,0.915326,62.0,64.0,0.108496,0.002023,0.106473,29.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,136659.5,129160.539062,7498.967773,0.0,0.0,30.590195,17.48011,12.017576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
15917.0,15294.0,623.0,0.0,0.0,1274.5,69.222221,64256.0,31872.0,0.862909,1721542272.0,0.862909,0.0,0.862909,0.862909,0.862909,62.0,64.0,0.108496,0.002023,0.106473,21.0,12.0,9.0,0.0,0.0,1.0,1.0,0.0,-0.0,135115.0625,129978.9375,5136.115234,4.545455,0.0,23.177414,12.747578,9.270966,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
132.0,66.0,66.0,0.0,0.0,66.0,66.0,64256.0,31872.0,0.0008,1721542272.0,0.0008,0.0,0.0008,0.0008,0.0008,62.0,64.0,0.108496,0.002023,0.106473,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
16637.0,15701.0,936.0,0.0,0.0,923.588257,78.0,64256.0,31872.0,0.989625,1721542272.0,0.989625,0.0,0.989625,0.989625,0.989625,62.0,64.0,0.155672,0.001518,0.154154,29.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,126399.398438,119463.4375,6935.960938,0.0,0.0,28.293547,16.16774,11.115322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16559.0,15948.0,611.0,0.0,0.0,1226.769287,67.888885,64256.0,31872.0,0.34022,1721542272.0,0.34022,0.0,0.34022,0.34022,0.34022,62.0,64.0,0.155672,0.001518,0.154154,22.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.0,358967.71875,346176.0,12791.722656,0.0,0.0,61.724766,35.271294,23.514196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
148.0,74.0,74.0,0.0,0.0,74.0,74.0,8222720.0,4077568.0,0.000982,1721542272.0,0.000982,0.0,0.000982,0.000982,0.000982,62.0,64.0,0.000982,0.000982,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1018.329895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
74.0,0.0,74.0,0.0,0.0,0.0,74.0,624459.9664732431,310126.47940317873,0.0,1721542272.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.000982,0.000982,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1093.0,487.0,606.0,0.0,0.0,81.166664,86.571426,64256.0,31872.0,0.66506,1721542272.0,0.66506,0.0,0.66506,0.66506,0.66506,62.0,64.0,0.168884,0.000982,0.167902,13.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,-0.0,11138.844727,4883.77002,6255.074707,7.142857,0.0,18.043486,7.518119,9.021743,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
33151.0,31682.0,1469.0,0.0,0.0,1377.478271,73.449997,64256.0,31872.0,0.677034,1721542272.0,0.677034,0.0,0.677034,0.677034,0.677034,62.0,64.0,0.168884,0.000982,0.167902,43.0,23.0,20.0,0.0,0.0,3.0,3.0,0.0,-0.0,374586.78125,358091.3125,16495.478516,6.521739,0.0,62.035286,32.494675,28.063581,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1167.0,561.0,606.0,0.0,0.0,80.14286,86.571426,64256.0,31872.0,0.833506,1721542272.0,0.833506,0.0,0.833506,0.833506,0.833506,62.0,64.0,0.168573,0.001014,0.167559,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,9607.609375,4616.643555,4990.96582,0.0,0.0,15.596768,7.198509,7.198509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
33355.0,32348.0,1007.0,0.0,0.0,1347.833374,67.133331,64256.0,49280.0,0.509356,1721542272.0,0.509356,0.0,0.509356,0.509356,0.509356,62.0,64.0,0.168573,0.001014,0.167559,39.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,-0.0,501668.75,486905.0,14763.740234,0.0,0.0,74.604004,45.155056,27.485687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1167.0,561.0,606.0,0.0,0.0,80.14286,86.571426,64256.0,31872.0,0.929735,1721542272.0,0.929735,0.0,0.929735,0.929735,0.929735,62.0,64.0,0.184634,0.000994,0.18364,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,8613.207031,4138.813965,4474.393066,0.0,0.0,13.982479,6.453452,6.453452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
949.0,668.0,281.0,0.0,0.0,222.666672,70.25,64256.0,31872.0,0.370498,1721542272.0,0.370498,0.0,0.370498,0.370498,0.370498,62.0,64.0,0.184634,0.000994,0.18364,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,14186.311523,9630.28125,4556.029785,0.0,0.0,16.19442,5.39814,8.09721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
148.0,74.0,74.0,0.0,0.0,74.0,74.0,8222720.0,4077568.0,0.000487,1721542272.0,0.000487,0.0,0.000487,0.000487,0.000487,62.0,64.0,0.000487,0.000487,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2053.387939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
74.0,0.0,74.0,0.0,0.0,0.0,74.0,624459.9664732431,310126.47940317873,0.0,1721542272.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.000487,0.000487,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
745.0,316.0,429.0,0.0,0.0,79.0,85.800003,64256.0,31872.0,0.57114,1721542272.0,0.57114,0.0,0.57114,0.57114,0.57114,62.0,64.0,0.231191,0.000487,0.230704,9.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,-0.0,8138.109863,3319.676514,4818.433594,10.0,0.0,14.007073,5.252653,7.003537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
451.0,171.0,280.0,0.0,0.0,85.5,93.333336,64256.0,31872.0,0.954066,1721542272.0,0.954066,0.0,0.954066,0.954066,0.954066,62.0,64.0,0.231191,0.000487,0.230704,5.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,-0.0,2289.149902,721.124146,1568.025757,16.666667,0.0,4.192582,1.048146,2.096291,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
