application,window,seed,partition,n,silhouette_n,ari,ami,mapped_balanced_accuracy,silhouette,occupied_clusters,recall_low,recall_medium,recall_high
SMTP,10,84,train,2027,1000,0.16805948545886473,0.17853974848172935,0.5992115464973972,0.2956087236378914,3,0.921875,0.09631391200951249,0.7794457274826789
SMTP,10,84,validation,1195,1000,0.09919118832076845,0.22698587449752008,0.43045555291893384,0.23793793708100902,3,0.4619289340101523,0.32142857142857145,0.5080091533180778
SMTP,10,123,train,2027,1000,0.20341020084342054,0.2055965114894928,0.6135320724851002,0.2976312038471903,3,0.909375,0.09750297265160524,0.8337182448036952
SMTP,10,123,validation,1195,1000,0.07849713035446701,0.22581721072836317,0.44062358032493587,0.22405196855700363,3,0.38578680203045684,0.3434065934065934,0.5926773455377574
SMTP,20,0,train,2027,1000,0.24653197781852043,0.256571193982755,0.6410665640541201,0.3041120046662324,3,0.9375,0.10463733650416171,0.8810623556581986
SMTP,20,0,validation,1195,1000,0.11099746974181786,0.2505211230028794,0.5132570233454202,0.22371719679233257,3,0.4416243654822335,0.45054945054945056,0.6475972540045767
SMTP,20,21,train,2027,1000,0.2294827663530267,0.2370456327228416,0.6325985117061602,0.30250163556777715,3,0.9375,0.10463733650416171,0.8556581986143187
SMTP,20,21,validation,1195,1000,0.11740552278967163,0.2536981385245751,0.4986539507180936,0.22873973684790497,3,0.45685279187817257,0.4532967032967033,0.585812356979405
SMTP,20,42,train,2027,1000,0.22290207276725,0.23098829244609725,0.6302890428839892,0.3015270972617782,3,0.9375,0.10463733650416171,0.848729792147806
SMTP,20,42,validation,1195,1000,0.11678959569650553,0.2550390559885301,0.49614291956228795,0.2288126997412602,3,0.4593908629441624,0.4478021978021978,0.5812356979405034
SMTP,20,84,train,2027,1000,0.23915495415168628,0.24795641791226813,0.6376023608208637,0.30333657720816787,3,0.9375,0.10463733650416171,0.8706697459584296
SMTP,20,84,validation,1195,1000,0.11350506777309972,0.25080133464952603,0.5090695603072329,0.22425681402483047,3,0.44416243654822335,0.45604395604395603,0.6270022883295194
SMTP,20,123,train,2027,1000,0.25046375296667267,0.2631812418735863,0.6441458558170147,0.3041829140301762,3,0.9375,0.10463733650416171,0.8903002309468823
SMTP,20,123,validation,1195,1000,0.1077389274413785,0.24637862403259317,0.5104286508676151,0.21898035818222353,3,0.41116751269035534,0.45879120879120877,0.6613272311212814
