application,window,seed,cluster,training_mapped_level,TcpRtt_mean,TcpRtt_max,TcpRtt_median,TcpRtt_min,TcpRtt_std,SynAck_mean,SynAck_max,SynAck_median,SynAck_min,SynAck_std,AckDat_mean,AckDat_max,AckDat_median,AckDat_min,AckDat_std
SFTP,3,21,1,High,0.1601996248272399,0.1632462246513381,0.1604699378062574,0.15688271202412327,0.002999788620579565,0.013207981593164952,0.013669989445910294,0.013226033358462098,0.012727921975122479,0.0004440948646194877,0.14699164323407438,0.14998210817941968,0.1472439044477956,0.14374891707500947,0.0029383544655728283
SFTP,3,21,2,Medium,0.1394934181034483,0.20111539224137923,0.14056881810344826,0.07679604396551724,0.05859970031955108,0.015078850862068964,0.0196139827586207,0.015325202586206895,0.01029736724137931,0.004391525820187581,0.12441456724137924,0.18413856551724156,0.12524361551724125,0.06386152068965525,0.05669453010180871
SFTP,3,42,0,Low,0.051717772887781156,0.061095974762423975,0.05070553567533895,0.04335180822558065,0.008331386065447846,0.006233283533260631,0.007449713428883023,0.0061520984577036215,0.005098038713195182,0.0011030360909932175,0.04548448935452077,0.054243005764137694,0.044545372332138664,0.037665089967285376,0.007785848316018905
SFTP,3,42,1,High,0.13842445275427265,0.14935448344947796,0.13914590131906446,0.12677297349427544,0.010645025879169889,0.01212999651567945,0.013036816948730712,0.01218702600796416,0.011166146590343425,0.0008818424638535644,0.12629445623859292,0.13688972934295685,0.12695887531110023,0.11503476406172247,0.010302529435304762
SFTP,3,42,2,Medium,0.24349063643692082,0.25254971886336175,0.2483326342200719,0.22958955622732768,0.010823524464723648,0.01965436235388954,0.02090169528415962,0.019841269044739988,0.018220122732768997,0.001264105423554656,0.22383627408303136,0.23271548246674761,0.22849136517533297,0.21030197460701303,0.010565828931863898
SFTP,3,84,0,Low,0.05127031357013342,0.0603805001007185,0.05034326549385651,0.04308717511582663,0.008118720127677375,0.006147565724389537,0.007323199355401882,0.0060753186732021,0.005044179144564545,0.001068729596230662,0.045122747845744444,0.05365196944873409,0.04426241529577636,0.03745385879272229,0.007606257232032243
SFTP,3,84,1,Medium,0.24538250559732738,0.25767840050125285,0.250704930325814,0.22776418596491188,0.014101695968343948,0.018705804010025008,0.01983132481203005,0.01891149724310775,0.017374589974937297,0.0011581159085903314,0.22667670158730163,0.23862629122807028,0.23179343308270767,0.20961038045112723,0.013678231515119862
SFTP,3,84,2,High,0.13538336900849104,0.1456344873664756,0.13578901787181652,0.124726601787181,0.009856071782260627,0.0122427288756505,0.013206987263763358,0.012265208709942466,0.011255990653245642,0.0009197086222460468,0.12314064013284019,0.13305960158175859,0.12352380916187367,0.11283850965488931,0.009532314149657158
SFTP,3,123,0,High,0.10101980009330534,0.11557637578726389,0.10041760275250758,0.08706542174014463,0.013438281671264153,0.011557617448098908,0.013016898763704215,0.011613339164917203,0.010042614415675308,0.0014017876460773876,0.08946218264520645,0.10329820317238163,0.0888042635875904,0.07628408117564733,0.012733148877491964
SFTP,3,123,1,Medium,0.19703878149556378,0.20601907794676827,0.200526043726236,0.18457122281368823,0.010110615871005039,0.014764527756653994,0.01561245969581754,0.014866174904942946,0.01381494866920149,0.0008473548241185309,0.18227425373891054,0.1910760589353618,0.1856598688212933,0.17008683346007591,0.009894415776951672
SFTP,3,123,2,Low,0.044789426860299235,0.051409310370508235,0.04416470247626141,0.0387942677341272,0.005908546186785814,0.004954422578042566,0.005891680878793516,0.0048578836343325426,0.0041137032210016725,0.000831720760710158,0.03983500428225637,0.045996007075032604,0.039301251536026656,0.03420775423571005,0.005522862504542566
SFTP,5,0,0,Low,0.05021262644787646,0.06392650699806976,0.04875858228764457,0.038259454633204716,0.010991631593582196,0.0054577211389961544,0.007370739261583024,0.005245424348455616,0.003818319618725861,0.0015129625067744421,0.044754905308879815,0.057534538730695084,0.04344993062258699,0.03354937379343662,0.010296693897579031
SFTP,5,0,1,Medium,0.20016934244415235,0.21817577266754246,0.20479397996057924,0.17563107325886956,0.01889727480384567,0.01457966340341657,0.016308840998685924,0.01476674605781865,0.012626101182654415,0.001645531201378444,0.1855896790407368,0.203128657687253,0.19002848850197007,0.1617719494086732,0.01838288339733902
SFTP,5,0,2,High,0.11095086417260483,0.13716550039588277,0.10956666844813936,0.08694026959619948,0.02237856459814346,0.012416857838479806,0.014732275336500391,0.012449941409342843,0.010158205067300079,0.0020314020302762414,0.09853400633412501,0.12374838262074432,0.09712389449722886,0.07548172070467149,0.021513024679713236
SFTP,5,21,0,Low,0.048527974609190075,0.05967328375177661,0.04746759039949482,0.03841156434549204,0.009022332721729424,0.005458235054476576,0.0071302769619454014,0.0053120885836096966,0.003974177956734567,0.0013407546601403061,0.04306973955471332,0.053410855518711685,0.04210633649139412,0.033640761566398204,0.008402509989497733
SFTP,5,21,1,High,0.17812125834046202,0.188976311947533,0.18143738522954156,0.1618312874251499,0.011962138013674465,0.013707831993156571,0.015009538637011672,0.013805907043056741,0.012252496720844046,0.0012236680153698601,0.1644134263473062,0.17502654776161894,0.16763147818648338,0.1485358234958657,0.011678693158411838
SFTP,5,21,2,Medium,0.10207916497695851,0.1400357883064517,0.09964203859447004,0.06755844873271885,0.032295224671685635,0.01184355201612904,0.01525961952764974,0.01160674711981567,0.008745842741935482,0.002896907120621688,0.0902356129608295,0.12664247753456226,0.08801459274193549,0.05706110656682015,0.03102759392814284
SFTP,5,42,0,Medium,0.2224239905986694,0.23776475476718373,0.22852221685144156,0.19817465188470057,0.01750219672910323,0.017742817649667397,0.019845350332594228,0.017952525055432357,0.01534749800443462,0.0020004301309386537,0.20468117294900307,0.21967420354767114,0.21056969179600854,0.18125875565410238,0.017021938225671388
SFTP,5,42,1,Low,0.05073316988941022,0.06476263019437045,0.049110748994638014,0.038631980563002495,0.011208660554780701,0.005878316772788227,0.007841358746648808,0.005661774044906181,0.004181829004691665,0.0015681215079009511,0.044854853116621594,0.05790423232238584,0.04340329884383444,0.033549511896783714,0.010455519343265576
SFTP,5,42,2,High,0.12833478906081291,0.15285460717284366,0.12909206741033988,0.10315340326256418,0.022227317969095904,0.011906634688736982,0.01384392035504379,0.01198773803526447,0.009913100875614728,0.0017549903726438887,0.11642815437207693,0.1402021048338729,0.1171084489624557,0.09206522034304906,0.02152377396037401
SFTP,5,84,0,Low,0.04898008990004482,0.0628022947187829,0.047334259361479565,0.037207494703863725,0.010928191400801368,0.005776427092346742,0.007692613605848171,0.005585602640608698,0.004101358197821851,0.0015302567242498617,0.043203662807697336,0.056092286662687986,0.04168037557809973,0.03221053960913124,0.010211396540937629
SFTP,5,84,1,Medium,0.21053052472160352,0.2334362218819595,0.21734942204899904,0.1781676002227176,0.02474631160872734,0.016815331514476617,0.01903164281737192,0.017266019766146987,0.014116253897550111,0.0022017361008140066,0.19371519320712696,0.21603145072383112,0.2000923399220485,0.1624907928730514,0.0239744262599723
SFTP,5,84,2,High,0.12030492000831054,0.14158819883648407,0.12034204477456927,0.09944494161645517,0.01875535967994553,0.011421435528776247,0.013338561188447945,0.011403957718678569,0.009584399439019314,0.0016711822439136772,0.10888348447953503,0.12944935944317443,0.10893820049864897,0.08867806877207562,0.018145038867058108
SFTP,5,123,0,Medium,0.08934415394139496,0.11013377465951298,0.08775885307470077,0.0709657674370615,0.017252088525506686,0.010324000701609576,0.012556534461411474,0.010260256912917872,0.008234228642179115,0.0018969138619849512,0.07902015323978537,0.0988239550144449,0.07748510813041688,0.06151954684275682,0.016441797665600034
SFTP,5,123,1,High,0.1831153819105042,0.20637632211996182,0.18695471691526552,0.15295906188511554,0.023805295059341473,0.014374052300856876,0.01643558965407805,0.014441190415741025,0.012165219295461771,0.0018971888278046486,0.16874132960964844,0.19130051285306204,0.17251965756902504,0.13948867597588094,0.02310597515827826
SFTP,5,123,2,Low,0.04192739533908174,0.052834895362386426,0.04063796434397566,0.03218225704963884,0.008715853507171476,0.004504085294803079,0.0061264001398275555,0.00431467886273599,0.003123188068049414,0.0012703746500948602,0.03742331004427877,0.047551041249126375,0.03625595945001126,0.028311213470053533,0.008130665717257866
SFTP,10,0,0,Low,0.05560383247302433,0.08013196923301223,0.054078978346456585,0.03460218955963856,0.016979171012652255,0.006194917351997683,0.009539943423738706,0.00590284237386993,0.003561945027704856,0.002196952942296636,0.0494089151210262,0.07239589967920704,0.0480157029746282,0.02965886716243807,0.015964632361171426
SFTP,10,0,1,Medium,0.15212835432664754,0.24137526418338107,0.15162538309455587,0.0633287994269341,0.0739430028199905,0.015333513008595992,0.021838929512893984,0.015212367048710606,0.009326010315186255,0.005082065583830949,0.13679484131805156,0.2228349266475645,0.13605512578796553,0.051337153008596016,0.07131469870497084
SFTP,10,0,2,High,0.14845509318860195,0.16621753215739501,0.14809726350067826,0.13110387218453184,0.013897274382106266,0.012268761085481663,0.014295909633649937,0.012233925915875155,0.01028866024423335,0.0016139997506528024,0.13618633210312084,0.1536459071913161,0.13574995535956613,0.11927149118046113,0.013630083398959622
SFTP,10,21,0,Medium,0.18881066053737644,0.224052892224558,0.19207739672770985,0.146483471780247,0.03213711548143265,0.014240433428399903,0.01759101771239866,0.014331478835184555,0.010832232963074133,0.0027854541706270088,0.1745702271089761,0.20890446592614795,0.17743653084659256,0.13373165415791016,0.03114257532853737
SFTP,10,21,1,Low,0.048193540757390116,0.06815858438904743,0.0469329415610955,0.03155762743495349,0.013211494534024064,0.005125695497888534,0.008080851450756033,0.004857322776188542,0.002859788448440255,0.0018721691041924467,0.04306784525950148,0.06166120903146662,0.04189727625664022,0.027541639422422035,0.012341546619617887
SFTP,10,21,2,High,0.10419481563303354,0.1462744799967868,0.10123404277795627,0.0661560507712082,0.03205085653604034,0.011610999678663237,0.015559260764781497,0.011345549847365055,0.008183214813624667,0.0029087411429052023,0.09258381595437014,0.13316057005141377,0.0897307792014782,0.05585681209832904,0.030957894532709484
SFTP,10,42,0,Low,0.05495349180795318,0.07812953791615272,0.05353061941276171,0.0352247607120836,0.015872542866536846,0.006081115829223157,0.009429447595561018,0.005798703722256488,0.0034425942509248163,0.002204000649295253,0.04887237597872991,0.07050206635326806,0.047572862939272556,0.030404701834155487,0.014850349218612457
SFTP,10,42,1,High,0.1510101279411762,0.163958995822193,0.15129335787099,0.13741451186497447,0.010513500617555804,0.012243840441176428,0.01385479127673797,0.012255131016042836,0.010656668950534739,0.0012992947110412648,0.13876628750000028,0.15164452038770032,0.13895175350935854,0.1253611473930486,0.010436176104769183
SFTP,10,42,2,Medium,0.14300240298344952,0.21987653876306612,0.14164301121515732,0.06549608601916376,0.06393502287305414,0.014502602852787462,0.020413849956445986,0.014200972560975633,0.009227306402439022,0.004513061408369885,0.12849980013066215,0.20304224564459927,0.1269518964503484,0.0535068828397211,0.06195257408416635
SFTP,10,84,0,Low,0.053739693122507384,0.07728250010494614,0.05215079101658171,0.033764312810466206,0.01622486067099703,0.006067578702861511,0.00936871524522494,0.005790720702441767,0.0034923335199048685,0.002155030428121329,0.047672114419646146,0.0696936144266426,0.04618597862590053,0.02893193801161426,0.0152297125731934
SFTP,10,84,1,High,0.1413893277858479,0.1645538663623164,0.14148270237601246,0.11717427630213847,0.018624614625264213,0.012334951359203131,0.014956858995642265,0.012263920263540156,0.009820952479767543,0.002059816728379399,0.12905437642664483,0.15170780275990864,0.1290388310852877,0.10551576302137416,0.018179596242194576
SFTP,10,84,2,Medium,0.1639065423319718,0.2568095399183066,0.16357519346453836,0.06738660415893058,0.0793949502374664,0.015668494949870028,0.02191559933160049,0.015604033605644298,0.009588010397326405,0.005078629235034639,0.14823804738210183,0.23843964983289972,0.14754158856294106,0.05496230375046418,0.07692915317848055
SFTP,10,123,0,Medium,0.1651891073276482,0.226748751698223,0.16545904711663584,0.10151177135424158,0.051492888723471145,0.014792203179650267,0.01976024642289341,0.014670784289637175,0.010107834658187577,0.003929542360669698,0.15039690414799806,0.21024233227345038,0.15036712219973997,0.08881820711085385,0.0499689413818913
SFTP,10,123,1,Low,0.05287984767434321,0.07712070917937003,0.051021241485566055,0.03258152539733979,0.016582301516628338,0.00582879510866037,0.009139556535841717,0.005544124975673037,0.003226243788517699,0.002167497319702451,0.0470510525656831,0.06968402283490055,0.04531653123580875,0.028047471813169276,0.015527418096857152
SFTP,10,123,2,High,0.12306188497690804,0.140346533822331,0.12292782953001896,0.10627831309426847,0.01317336708782856,0.011506242447704401,0.013567998370008152,0.011450837136647686,0.009565225074707945,0.0015817960926476238,0.11155564252920395,0.1283820514805758,0.11139786382776433,0.09524566055419781,0.01282266318682771
SFTP,20,0,0,Medium,0.17413595456865757,0.268551798366514,0.17342794946401274,0.0785705033180194,0.07047217178045775,0.015547936804492095,0.023569928534966797,0.015268082695252688,0.008495870342011236,0.005343238709504854,0.1585880177641653,0.25066186013272174,0.15764378688106148,0.06609068504338984,0.06844301860060022
SFTP,20,0,1,Low,0.05214600760054544,0.08524075954328571,0.049342038343558464,0.027176047716428033,0.018053614574121135,0.005595018174846618,0.010486184901158786,0.005198216598500354,0.0023532886843898983,0.002480521997414981,0.04655098942569874,0.07741772017723203,0.04382980973074323,0.023192360599863265,0.016848323252271404
SFTP,20,0,2,High,0.12360193088993497,0.1676470750952703,0.12367594754539345,0.07977464357767318,0.030238881723200186,0.01160996671149966,0.016117004931629673,0.011467406971531034,0.007672899574086528,0.0028882264443301424,0.11199196417843531,0.15484818000448328,0.11206792232683274,0.06935331540013444,0.02943244531829246
SFTP,20,21,0,Low,0.05458145516464277,0.08864007249280134,0.05211285194691369,0.02796952898459983,0.019044725115054846,0.0059593783585826995,0.010954012269938616,0.005552624640040088,0.0025658639038437267,0.002583121889137424,0.048622076806060024,0.08037875284837834,0.04618606416677108,0.023713383122573695,0.017783657817595576
SFTP,20,21,1,Medium,0.13874052049571012,0.24066892596123313,0.13630708436606306,0.040624795996186853,0.07243127947364678,0.01453958860819828,0.022884576104226173,0.014101496027963146,0.007539259930092142,0.005400476962160498,0.12420093188751198,0.22337841881156767,0.12200256228153801,0.02875051032729594,0.0704300774864277
SFTP,20,21,2,High,0.14470879891150035,0.17466203715097037,0.14518936606720306,0.11240749124467564,0.021491616448510414,0.011751353135352579,0.015220793658305724,0.01178801490771415,0.008441956696639857,0.002339056584880762,0.13295744577614782,0.16240784382394674,0.1332748318741131,0.10156321840984348,0.0210480896610597
SFTP,20,42,0,Low,0.056539403371800946,0.09055522075679079,0.054180702229549474,0.029755030617051183,0.019133152741354388,0.006095155354058721,0.01106885170356416,0.00573289507772027,0.002674457214633359,0.0025886518740598566,0.05044424801774223,0.08223918904066554,0.04811010998586899,0.02531345768566512,0.017917423203215266
SFTP,20,42,1,Medium,0.13851372471458445,0.23142584563434598,0.1365548427399907,0.04816056632899179,0.06607880262604872,0.013949986283968489,0.021795268692715832,0.013611720775044226,0.007304630648014157,0.005094923738106921,0.12456373843061595,0.21522497121723855,0.12262656825856236,0.03661950506512296,0.06433039538815548
SFTP,20,42,2,High,0.15255339774755158,0.17389574058759544,0.1534198632208922,0.12830236169749695,0.0156828865983872,0.011960813841131658,0.014538159521218712,0.012043918498367789,0.009399377801958684,0.0017763228415925375,0.14059258390642027,0.16184023112078322,0.14119334918389576,0.11692940021762727,0.015510672800817726
SFTP,20,84,0,Low,0.05550692749752114,0.08958619806643561,0.05294962698314324,0.028907410262766425,0.018969936573832898,0.006026656482399594,0.01100145748636584,0.005631894769459617,0.002619683068914209,0.0025774797406198213,0.049480271015121466,0.0813296643529991,0.04691809729796726,0.024580506197322376,0.017744117645679562
SFTP,20,84,1,Medium,0.13543418349937733,0.23703425747198026,0.1324912761519303,0.03876762484433379,0.07161566192099414,0.014038148567870478,0.022089636674968802,0.01360460351805729,0.007245014009962636,0.0052423365617838375,0.12139603493150691,0.22033082098381168,0.11866765909090905,0.02717888542963868,0.0697622854938283
SFTP,20,84,2,High,0.14869507339460794,0.17671765392156882,0.1493886140931372,0.11754882034313713,0.020529263812580162,0.012037743345588235,0.01532741421568627,0.012098690441176474,0.008721572058823528,0.002294513802646885,0.1366573300490197,0.16439997499999973,0.13713594718137306,0.10650787499999984,0.020105800543780875
SFTP,20,123,0,High,0.15045567242063507,0.1752619126984128,0.15128234738756613,0.12233520866402106,0.01834991384095127,0.011985542080026453,0.014899868386243388,0.012016013062169317,0.009067259259259264,0.002026772549587588,0.1384701303406085,0.1632145337301587,0.13899739666005329,0.1111393816137562,0.018090039767199258
SFTP,20,123,1,Low,0.056287001889985956,0.09058262933709452,0.05377583497884319,0.02965921664315931,0.019139882925126646,0.006107432073342736,0.01110657884344144,0.00571799774330043,0.0026883629055006893,0.0025969973844174035,0.05017956981664312,0.08225415458392063,0.047699910648801164,0.025252162059238064,0.017893328964997294
SFTP,20,123,2,Medium,0.13681938528767973,0.23350785334584145,0.13413445121951223,0.04390243339587244,0.06837994388068902,0.014057611397748578,0.022016507191994956,0.013705731707317087,0.007273271106941831,0.005180467456413105,0.12276177388993123,0.21689097498436613,0.12024952564102559,0.03245822983114488,0.06648053099155955
SMTP,1,0,0,High,0.12449844801080319,0.12449844801080319,0.12449844801080319,0.12449844801080319,0.0,0.008139946712371456,0.008139946712371456,0.008139946712371456,0.008139946712371456,0.0,0.11635850129843174,0.11635850129843174,0.11635850129843174,0.11635850129843174,0.0
SMTP,1,0,1,Low,0.05225968026989639,0.05225968026989639,0.05225968026989639,0.05225968026989639,0.0,0.003880407527843267,0.003880407527843267,0.003880407527843267,0.003880407527843267,0.0,0.04837927274205339,0.04837927274205339,0.04837927274205339,0.04837927274205339,0.0
SMTP,1,0,2,Medium,0.2697957124384236,0.2697957124384236,0.2697957124384236,0.2697957124384236,0.0,0.010229183497536907,0.010229183497536907,0.010229183497536907,0.010229183497536907,0.0,0.2595665289408867,0.2595665289408867,0.2595665289408867,0.2595665289408867,0.0
SMTP,1,21,0,Medium,0.28399270349309463,0.28399270349309463,0.28399270349309463,0.28399270349309463,0.0,0.010377484971567808,0.010377484971567808,0.010377484971567808,0.010377484971567808,0.0,0.27361521852152637,0.27361521852152637,0.27361521852152637,0.27361521852152637,0.0
SMTP,1,21,1,Low,0.05490965799816011,0.05490965799816011,0.05490965799816011,0.05490965799816011,0.0,0.003951490174763771,0.003951490174763771,0.003951490174763771,0.003951490174763771,0.0,0.05095816782339644,0.05095816782339644,0.05095816782339644,0.05095816782339644,0.0
SMTP,1,21,2,High,0.12948743360596582,0.12948743360596582,0.12948743360596582,0.12948743360596582,0.0,0.008333499158046665,0.008333499158046665,0.008333499158046665,0.008333499158046665,0.0,0.1211539344479195,0.1211539344479195,0.1211539344479195,0.1211539344479195,0.0
SMTP,1,42,0,Low,0.05497474904942903,0.05497474904942903,0.05497474904942903,0.05497474904942903,0.0,0.003967691879413367,0.003967691879413367,0.003967691879413367,0.003967691879413367,0.0,0.051007057170016655,0.051007057170016655,0.051007057170016655,0.051007057170016655,0.0
SMTP,1,42,1,High,0.13037335142118844,0.13037335142118844,0.13037335142118844,0.13037335142118844,0.0,0.00840134874150635,0.00840134874150635,0.00840134874150635,0.00840134874150635,0.0,0.12197200267968225,0.12197200267968225,0.12197200267968225,0.12197200267968225,0.0
SMTP,1,42,2,Medium,0.28817509329647506,0.28817509329647506,0.28817509329647506,0.28817509329647506,0.0,0.010226621285418073,0.010226621285418073,0.010226621285418073,0.010226621285418073,0.0,0.27794847201105727,0.27794847201105727,0.27794847201105727,0.27794847201105727,0.0
SMTP,1,84,0,Medium,0.2851030840707965,0.2851030840707965,0.2851030840707965,0.2851030840707965,0.0,0.010425682680151668,0.010425682680151668,0.010425682680151668,0.010425682680151668,0.0,0.27467740139064445,0.27467740139064445,0.27467740139064445,0.27467740139064445,0.0
SMTP,1,84,1,Low,0.056454358545546424,0.056454358545546424,0.056454358545546424,0.056454358545546424,0.0,0.003959218294691492,0.003959218294691492,0.003959218294691492,0.003959218294691492,0.0,0.052495140250855665,0.052495140250855665,0.052495140250855665,0.052495140250855665,0.0
SMTP,1,84,2,High,0.13089596245136176,0.13089596245136176,0.13089596245136176,0.13089596245136176,0.0,0.0085253004863813,0.0085253004863813,0.0085253004863813,0.0085253004863813,0.0,0.12237066196498059,0.12237066196498059,0.12237066196498059,0.12237066196498059,0.0
SMTP,1,123,0,Low,0.05247117626637244,0.05247117626637244,0.05247117626637244,0.05247117626637244,0.0,0.0038857306296354553,0.0038857306296354553,0.0038857306296354553,0.0038857306296354553,0.0,0.048585445636736634,0.048585445636736634,0.048585445636736634,0.048585445636736634,0.0
SMTP,1,123,1,Medium,0.27192378966346153,0.27192378966346153,0.27192378966346153,0.27192378966346153,0.0,0.01019786778846154,0.01019786778846154,0.01019786778846154,0.01019786778846154,0.0,0.2617259218749997,0.2617259218749997,0.2617259218749997,0.2617259218749997,0.0
SMTP,1,123,2,High,0.12516362160578237,0.12516362160578237,0.12516362160578237,0.12516362160578237,0.0,0.0080122674350459,0.0080122674350459,0.0080122674350459,0.0080122674350459,0.0,0.11715135417073658,0.11715135417073658,0.11715135417073658,0.11715135417073658,0.0
SMTP,3,0,0,Medium,0.22537821447028436,0.2569782811839323,0.23267362649753337,0.18648273572938703,0.03282065271118026,0.01040728517735495,0.012914628611698377,0.01076658562367864,0.007540641296687824,0.0025162286588076227,0.21497092929292938,0.24598621000704726,0.2219663742071879,0.17696020366455217,0.03214929112438811
SMTP,3,0,1,Low,0.05042465758326464,0.06441485730800986,0.05014916267547473,0.03670995276630875,0.01210324018558366,0.00397768263143408,0.0056476166804293945,0.003848059620148638,0.0024373715937241885,0.0014090469756848634,0.04644697495183035,0.05973900099091654,0.04623691857968629,0.03336500528488821,0.011538787778777586
SMTP,3,0,2,High,0.11116667623627702,0.1368871639463714,0.11355505566890117,0.08305780909355873,0.02438022705187137,0.006913543670455646,0.009290584523462545,0.006840389536578249,0.004609656951326142,0.0021303182059560885,0.1042531325658214,0.12925213392596918,0.10667928694258236,0.07682797682891282,0.02376266069075947
SMTP,3,21,0,High,0.12078442709081577,0.14795226105695233,0.1242403360697794,0.09016068414571587,0.02635243161325901,0.007618221925773904,0.009966827193432524,0.0076417559774243195,0.005246082606464862,0.0021619331110732712,0.11316620516504194,0.1396694752180607,0.11653970682401214,0.08328943345305294,0.025736853166662008
SMTP,3,21,1,Low,0.055771110301998564,0.07184570881407201,0.05508535946661634,0.04038226262530719,0.013782666086212838,0.004161402023832048,0.005997499999999969,0.004010924059012661,0.00247578201248345,0.0015494053022161187,0.05160970827816645,0.06688037270663902,0.051030695195762886,0.03691805693209788,0.013141089647623665
SMTP,3,21,2,Medium,0.274456867791843,0.3006585409282702,0.28137205569620277,0.24134000675105535,0.02776749439278465,0.009679604781997194,0.011571157805907175,0.009796754430379742,0.007670902109704648,0.0018375920518544405,0.2647772630098455,0.29047839240506423,0.2716245637130801,0.23222883291139151,0.027271753158141926
SMTP,3,42,0,Low,0.05336272628013194,0.06861363369930096,0.05254318310498164,0.038931362036112506,0.013008028062770727,0.004057480022986434,0.005829326195445024,0.003906153162144987,0.002436960711369199,0.0014905737932033832,0.049305246257145156,0.06374841774793608,0.048605182106886656,0.03556213891661436,0.012368080979040212
SMTP,3,42,1,Medium,0.2645696668743516,0.29569340311526493,0.2700313333333335,0.22798426417445494,0.031541143524980865,0.009619996261682246,0.01151304984423677,0.009825888473520238,0.007521050467289748,0.0018749514636144267,0.25494967061266943,0.28564606666666836,0.26028557383177564,0.2189173713395633,0.031092789006169897
SMTP,3,42,2,High,0.11692580834030689,0.14338633581589977,0.12008862108786608,0.08730246811715495,0.02549838200595416,0.0074681122175732275,0.009890464769874487,0.007526312384937241,0.004987559497907964,0.002242912875999519,0.10945769612273365,0.13520613899581588,0.11250305782426759,0.0806638915481173,0.02482345363077655
SMTP,3,84,0,Low,0.055781716843933016,0.07291237529845876,0.05528137562405042,0.03915139960928993,0.01483868108379574,0.004164631177194139,0.005970441393531558,0.003996613414369427,0.0025268387236813427,0.00151447287154289,0.051617085666738866,0.06795635402648137,0.051230600173648666,0.03566430280008695,0.014218160681832187
SMTP,3,84,1,Medium,0.2572169359788363,0.2904380087301587,0.2644312000000001,0.21678159920634965,0.034472646584394265,0.009942366931216935,0.012081093650793653,0.010119927777777774,0.007626079365079381,0.002089303703422599,0.24727456904761938,0.27986051587301697,0.25433054365079377,0.20763264761904726,0.03382558582626151
SMTP,3,84,2,High,0.12003399840831036,0.14465703631565732,0.12326550339281221,0.09217945551646153,0.023894658817098638,0.007551114475998989,0.009926547248052276,0.007615370319175665,0.005111425860769044,0.002202715816127671,0.1124828839323113,0.13646095400854497,0.11559863621512925,0.08538906157325975,0.023279016581827537
SMTP,3,123,0,Medium,0.2868932758132957,0.31394636350777905,0.29663014427156986,0.25010331966053767,0.029932964115562767,0.009471473361621883,0.011234628005657705,0.009633691654879777,0.0075461004243281395,0.0017359779994423237,0.2774218024516739,0.30400286421499334,0.287043357850071,0.24121918528995778,0.02944590322504395
SMTP,3,123,1,Low,0.05838754159308072,0.07542899782638234,0.05783902866458325,0.04189459828827584,0.014784439999094382,0.0041997352261921046,0.005968181768781413,0.004034075804917799,0.002596948104877052,0.0014838260487536523,0.05418780636688858,0.07045375234343151,0.05373739193044447,0.038372274826789385,0.014166297554812444
SMTP,3,123,2,High,0.12327169187406936,0.15008901994256552,0.1261331394384174,0.09359291624122537,0.025787115850015592,0.007903872527121892,0.010461091416719841,0.007930090619017227,0.005320435545628592,0.002357797354991502,0.11536781934694736,0.1414104838864073,0.11813800638162082,0.08655496777281443,0.025065926778540942
SMTP,5,0,0,High,0.10842091254470787,0.1447601658497815,0.10776194423102389,0.06866184130348396,0.0297424034638573,0.006889267664591339,0.0106404833752815,0.00653044734401907,0.0035609921843952857,0.0028090388806452406,0.1015316448801166,0.13679441157769218,0.10108414240296726,0.06260519724466823,0.029010414042407888
SMTP,5,0,1,Medium,0.22184704695776647,0.2747998539727986,0.22640254330708628,0.16057915676449527,0.046579088757020756,0.00944459040801717,0.01296546528274875,0.009274541159627756,0.006076949176807454,0.0028386061033035645,0.21240245654974974,0.26402808160343516,0.21719575375805303,0.1521264523979953,0.04576196372363916
SMTP,5,0,2,Low,0.04876470382189237,0.07002960723562081,0.04728036474953602,0.02905041131725402,0.015136987801094574,0.00394737769944341,0.006388055287569561,0.003825571985157719,0.0018221632653061288,0.0017151236896395371,0.0448173261224493,0.06503486975881248,0.04332338330241197,0.02605407142857094,0.014444005616302548
SMTP,5,21,0,Low,0.05008797167819431,0.0719496484649917,0.048583508797475576,0.02998482405047915,0.015494277085860885,0.003952577551268032,0.00644753998301177,0.003819275087974745,0.0017929337459046358,0.0017443656197175502,0.046135394126926445,0.06689318323019033,0.04463961849290179,0.02700419536463934,0.014772891340979524
SMTP,5,21,1,High,0.11211827159252737,0.15041002747759077,0.11094448144424862,0.07079532579375056,0.031219256764741632,0.007158537387953421,0.010967227025215714,0.006804057300829338,0.0037477077155064053,0.002872697182190212,0.10495973420457405,0.1420168692301247,0.10404737898969582,0.06460299849208345,0.030382494983199684
SMTP,5,21,2,Medium,0.25997279004524865,0.31395659577677154,0.26939297360482517,0.1947871319758669,0.049860836426151,0.009143214781297126,0.01189687556561086,0.009171393665158355,0.00629653016591253,0.0024171030562770987,0.2508295752639518,0.30415748416289484,0.26070142307692357,0.1857133921568623,0.04956674858230646
SMTP,5,42,0,High,0.1189261334505186,0.15718283441729675,0.11811817516259406,0.07675144990332208,0.03186974212364575,0.007583159131657575,0.011477096853577078,0.007127437159430464,0.004086233081385118,0.0029738043312014153,0.11134297431886088,0.14844913385480737,0.11075663429425182,0.07024178625417431,0.031007003571790117
SMTP,5,42,1,Low,0.05806881598165757,0.083026802819293,0.056309525050950646,0.034652107591711875,0.018125649516598327,0.004274412041440203,0.006974087635869571,0.004133968495244546,0.0019345787194293559,0.0018998366739651617,0.053794403940217485,0.07757040531589629,0.05211838536005465,0.03127641083559676,0.0173816487867053
