application,window,seed,partition,level,cluster,training_mapped_level,count
SMTP,20,21,validation,Low,2,Medium,4
SMTP,20,21,validation,Medium,0,High,199
SMTP,20,21,validation,Medium,1,Low,0
SMTP,20,21,validation,Medium,2,Medium,165
SMTP,20,21,validation,High,0,High,256
SMTP,20,21,validation,High,1,Low,181
SMTP,20,21,validation,High,2,Medium,0
SMTP,20,42,train,Low,0,Low,300
SMTP,20,42,train,Low,1,High,20
SMTP,20,42,train,Low,2,Medium,0
SMTP,20,42,train,Medium,0,Low,399
SMTP,20,42,train,Medium,1,High,354
SMTP,20,42,train,Medium,2,Medium,88
SMTP,20,42,train,High,0,Low,87
SMTP,20,42,train,High,1,High,735
SMTP,20,42,train,High,2,Medium,44
SMTP,20,42,validation,Low,0,Low,181
SMTP,20,42,validation,Low,1,High,210
SMTP,20,42,validation,Low,2,Medium,3
SMTP,20,42,validation,Medium,0,Low,0
SMTP,20,42,validation,Medium,1,High,201
SMTP,20,42,validation,Medium,2,Medium,163
SMTP,20,42,validation,High,0,Low,183
SMTP,20,42,validation,High,1,High,254
SMTP,20,42,validation,High,2,Medium,0
SMTP,20,84,train,Low,0,High,20
SMTP,20,84,train,Low,1,Low,300
SMTP,20,84,train,Low,2,Medium,0
SMTP,20,84,train,Medium,0,High,364
SMTP,20,84,train,Medium,1,Low,389
SMTP,20,84,train,Medium,2,Medium,88
SMTP,20,84,train,High,0,High,754
SMTP,20,84,train,High,1,Low,68
SMTP,20,84,train,High,2,Medium,44
SMTP,20,84,validation,Low,0,High,215
SMTP,20,84,validation,Low,1,Low,175
SMTP,20,84,validation,Low,2,Medium,4
SMTP,20,84,validation,Medium,0,High,198
SMTP,20,84,validation,Medium,1,Low,0
SMTP,20,84,validation,Medium,2,Medium,166
SMTP,20,84,validation,High,0,High,274
SMTP,20,84,validation,High,1,Low,163
SMTP,20,84,validation,High,2,Medium,0
SMTP,20,123,train,Low,0,Low,300
SMTP,20,123,train,Low,1,Medium,0
SMTP,20,123,train,Low,2,High,20
SMTP,20,123,train,Medium,0,Low,370
SMTP,20,123,train,Medium,1,Medium,88
SMTP,20,123,train,Medium,2,High,383
SMTP,20,123,train,High,0,Low,51
SMTP,20,123,train,High,1,Medium,44
SMTP,20,123,train,High,2,High,771
SMTP,20,123,validation,Low,0,Low,162
SMTP,20,123,validation,Low,1,Medium,4
SMTP,20,123,validation,Low,2,High,228
SMTP,20,123,validation,Medium,0,Low,0
SMTP,20,123,validation,Medium,1,Medium,167
SMTP,20,123,validation,Medium,2,High,197
SMTP,20,123,validation,High,0,Low,148
SMTP,20,123,validation,High,1,Medium,0
SMTP,20,123,validation,High,2,High,289
SSH,1,0,train,Low,0,Medium,289
SSH,1,0,train,Low,1,Low,2084
SSH,1,0,train,Low,2,High,25
SSH,1,0,train,Medium,0,Medium,758
SSH,1,0,train,Medium,1,Low,669
SSH,1,0,train,Medium,2,High,195
SSH,1,0,train,High,0,Medium,1443
SSH,1,0,train,High,1,Low,295
SSH,1,0,train,High,2,High,835
SSH,1,0,validation,Low,0,Medium,53
SSH,1,0,validation,Low,1,Low,1011
SSH,1,0,validation,Low,2,High,4
SSH,1,0,validation,Medium,0,Medium,224
SSH,1,0,validation,Medium,1,Low,260
SSH,1,0,validation,Medium,2,High,21
SSH,1,0,validation,High,0,Medium,645
SSH,1,0,validation,High,1,Low,79
SSH,1,0,validation,High,2,High,142
SSH,1,21,train,Low,0,High,192
SSH,1,21,train,Low,1,Low,2187
SSH,1,21,train,Low,2,Medium,19
SSH,1,21,train,Medium,0,High,606
SSH,1,21,train,Medium,1,Low,874
SSH,1,21,train,Medium,2,Medium,142
SSH,1,21,train,High,0,High,1626
SSH,1,21,train,High,1,Low,445
SSH,1,21,train,High,2,Medium,502
SSH,1,21,validation,Low,0,High,14
SSH,1,21,validation,Low,1,Low,1054
SSH,1,21,validation,Low,2,Medium,0
SSH,1,21,validation,Medium,0,High,129
SSH,1,21,validation,Medium,1,Low,360
SSH,1,21,validation,Medium,2,Medium,16
SSH,1,21,validation,High,0,High,657
SSH,1,21,validation,High,1,Low,163
SSH,1,21,validation,High,2,Medium,46
SSH,1,42,train,Low,0,Low,2110
SSH,1,42,train,Low,1,High,25
SSH,1,42,train,Low,2,Medium,263
SSH,1,42,train,Medium,0,Low,732
SSH,1,42,train,Medium,1,High,200
SSH,1,42,train,Medium,2,Medium,690
SSH,1,42,train,High,0,Low,305
SSH,1,42,train,High,1,High,816
SSH,1,42,train,High,2,Medium,1452
SSH,1,42,validation,Low,0,Low,1017
SSH,1,42,validation,Low,1,High,4
SSH,1,42,validation,Low,2,Medium,47
SSH,1,42,validation,Medium,0,Low,279
SSH,1,42,validation,Medium,1,High,21
SSH,1,42,validation,Medium,2,Medium,205
SSH,1,42,validation,High,0,Low,90
SSH,1,42,validation,High,1,High,118
SSH,1,42,validation,High,2,Medium,658
SSH,1,84,train,Low,0,Low,2136
SSH,1,84,train,Low,1,High,237
SSH,1,84,train,Low,2,Medium,25
SSH,1,84,train,Medium,0,Low,805
SSH,1,84,train,Medium,1,High,639
SSH,1,84,train,Medium,2,Medium,178
SSH,1,84,train,High,0,Low,365
SSH,1,84,train,High,1,High,1514
SSH,1,84,train,High,2,Medium,694
SSH,1,84,validation,Low,0,Low,1033
SSH,1,84,validation,Low,1,High,35
SSH,1,84,validation,Low,2,Medium,0
SSH,1,84,validation,Medium,0,Low,311
SSH,1,84,validation,Medium,1,High,173
SSH,1,84,validation,Medium,2,Medium,21
SSH,1,84,validation,High,0,Low,130
SSH,1,84,validation,High,1,High,652
SSH,1,84,validation,High,2,Medium,84
SSH,1,123,train,Low,0,Medium,273
SSH,1,123,train,Low,1,Low,2095
SSH,1,123,train,Low,2,High,30
SSH,1,123,train,Medium,0,Medium,740
SSH,1,123,train,Medium,1,Low,687
SSH,1,123,train,Medium,2,High,195
SSH,1,123,train,High,0,Medium,1424
SSH,1,123,train,High,1,Low,314
SSH,1,123,train,High,2,High,835
SSH,1,123,validation,Low,0,Medium,50
SSH,1,123,validation,Low,1,Low,1014
SSH,1,123,validation,Low,2,High,4
SSH,1,123,validation,Medium,0,Medium,224
SSH,1,123,validation,Medium,1,Low,260
SSH,1,123,validation,Medium,2,High,21
SSH,1,123,validation,High,0,Medium,639
SSH,1,123,validation,High,1,Low,89
SSH,1,123,validation,High,2,High,138
SSH,3,0,train,Low,0,Low,2176
SSH,3,0,train,Low,1,Medium,23
SSH,3,0,train,Low,2,High,199
SSH,3,0,train,Medium,0,Low,829
SSH,3,0,train,Medium,1,Medium,157
SSH,3,0,train,Medium,2,High,636
SSH,3,0,train,High,0,Low,372
SSH,3,0,train,High,1,Medium,633
SSH,3,0,train,High,2,High,1568
SSH,3,0,validation,Low,0,Low,1052
SSH,3,0,validation,Low,1,Medium,0
SSH,3,0,validation,Low,2,High,16
SSH,3,0,validation,Medium,0,Low,351
SSH,3,0,validation,Medium,1,Medium,12
SSH,3,0,validation,Medium,2,High,142
SSH,3,0,validation,High,0,Low,130
SSH,3,0,validation,High,1,Medium,64
SSH,3,0,validation,High,2,High,672
SSH,3,21,train,Low,0,Medium,65
SSH,3,21,train,Low,1,Low,2261
SSH,3,21,train,Low,2,High,72
SSH,3,21,train,Medium,0,Medium,145
SSH,3,21,train,Medium,1,Low,1087
SSH,3,21,train,Medium,2,High,390
SSH,3,21,train,High,0,Medium,470
SSH,3,21,train,High,1,Low,701
SSH,3,21,train,High,2,High,1402
SSH,3,21,validation,Low,0,Medium,4
SSH,3,21,validation,Low,1,Low,1062
SSH,3,21,validation,Low,2,High,2
SSH,3,21,validation,Medium,0,Medium,30
SSH,3,21,validation,Medium,1,Low,436
SSH,3,21,validation,Medium,2,High,39
SSH,3,21,validation,High,0,Medium,157
SSH,3,21,validation,High,1,Low,258
SSH,3,21,validation,High,2,High,451
SSH,3,42,train,Low,0,Low,2099
SSH,3,42,train,Low,1,High,27
SSH,3,42,train,Low,2,Medium,272
SSH,3,42,train,Medium,0,Low,692
SSH,3,42,train,Medium,1,High,186
SSH,3,42,train,Medium,2,Medium,744
SSH,3,42,train,High,0,Low,272
SSH,3,42,train,High,1,High,844
SSH,3,42,train,High,2,Medium,1457
SSH,3,42,validation,Low,0,Low,1028
SSH,3,42,validation,Low,1,High,2
SSH,3,42,validation,Low,2,Medium,38
SSH,3,42,validation,Medium,0,Low,276
SSH,3,42,validation,Medium,1,High,20
SSH,3,42,validation,Medium,2,Medium,209
SSH,3,42,validation,High,0,Low,79
SSH,3,42,validation,High,1,High,122
SSH,3,42,validation,High,2,Medium,665
SSH,3,84,train,Low,0,High,176
SSH,3,84,train,Low,1,Low,2199
SSH,3,84,train,Low,2,Medium,23
SSH,3,84,train,Medium,0,High,598
SSH,3,84,train,Medium,1,Low,867
SSH,3,84,train,Medium,2,Medium,157
SSH,3,84,train,High,0,High,1602
SSH,3,84,train,High,1,Low,404
SSH,3,84,train,High,2,Medium,567
SSH,3,84,validation,Low,0,High,12
SSH,3,84,validation,Low,1,Low,1056
SSH,3,84,validation,Low,2,Medium,0
SSH,3,84,validation,Medium,0,High,114
SSH,3,84,validation,Medium,1,Low,374
SSH,3,84,validation,Medium,2,Medium,17
SSH,3,84,validation,High,0,High,669
SSH,3,84,validation,High,1,Low,149
SSH,3,84,validation,High,2,Medium,48
SSH,3,123,train,Low,0,High,223
SSH,3,123,train,Low,1,Low,2151
SSH,3,123,train,Low,2,Medium,24
SSH,3,123,train,Medium,0,High,697
SSH,3,123,train,Medium,1,Low,752
SSH,3,123,train,Medium,2,Medium,173
SSH,3,123,train,High,0,High,1559
SSH,3,123,train,High,1,Low,324
SSH,3,123,train,High,2,Medium,690
SSH,3,123,validation,Low,0,High,27
SSH,3,123,validation,Low,1,Low,1039
SSH,3,123,validation,Low,2,Medium,2
SSH,3,123,validation,Medium,0,High,175
SSH,3,123,validation,Medium,1,Low,312
SSH,3,123,validation,Medium,2,Medium,18
SSH,3,123,validation,High,0,High,688
SSH,3,123,validation,High,1,Low,96
SSH,3,123,validation,High,2,Medium,82
SSH,5,0,train,Low,0,Low,2083
SSH,5,0,train,Low,1,High,31
SSH,5,0,train,Low,2,Medium,284
SSH,5,0,train,Medium,0,Low,632
SSH,5,0,train,Medium,1,High,222
SSH,5,0,train,Medium,2,Medium,768
SSH,5,0,train,High,0,Low,208
SSH,5,0,train,High,1,High,970
SSH,5,0,train,High,2,Medium,1395
SSH,5,0,validation,Low,0,Low,1027
SSH,5,0,validation,Low,1,High,0
SSH,5,0,validation,Low,2,Medium,41
SSH,5,0,validation,Medium,0,Low,246
SSH,5,0,validation,Medium,1,High,22
SSH,5,0,validation,Medium,2,Medium,237
SSH,5,0,validation,High,0,Low,43
SSH,5,0,validation,High,1,High,151
SSH,5,0,validation,High,2,Medium,672
SSH,5,21,train,Low,0,High,186
SSH,5,21,train,Low,1,Low,2182
SSH,5,21,train,Low,2,Medium,30
SSH,5,21,train,Medium,0,High,645
SSH,5,21,train,Medium,1,Low,781
SSH,5,21,train,Medium,2,Medium,196
SSH,5,21,train,High,0,High,1595
SSH,5,21,train,High,1,Low,284
SSH,5,21,train,High,2,Medium,694
SSH,5,21,validation,Low,0,High,15
SSH,5,21,validation,Low,1,Low,1053
SSH,5,21,validation,Low,2,Medium,0
SSH,5,21,validation,Medium,0,High,135
SSH,5,21,validation,Medium,1,Low,351
SSH,5,21,validation,Medium,2,Medium,19
SSH,5,21,validation,High,0,High,682
SSH,5,21,validation,High,1,Low,100
SSH,5,21,validation,High,2,Medium,84
SSH,5,42,train,Low,0,Low,2189
SSH,5,42,train,Low,1,High,196
SSH,5,42,train,Low,2,Medium,13
SSH,5,42,train,Medium,0,Low,828
SSH,5,42,train,Medium,1,High,654
SSH,5,42,train,Medium,2,Medium,140
SSH,5,42,train,High,0,Low,335
SSH,5,42,train,High,1,High,1665
SSH,5,42,train,High,2,Medium,573
SSH,5,42,validation,Low,0,Low,1055
SSH,5,42,validation,Low,1,High,13
SSH,5,42,validation,Low,2,Medium,0
SSH,5,42,validation,Medium,0,Low,371
SSH,5,42,validation,Medium,1,High,125
SSH,5,42,validation,Medium,2,Medium,9
SSH,5,42,validation,High,0,Low,116
SSH,5,42,validation,High,1,High,705
SSH,5,42,validation,High,2,Medium,45
SSH,5,84,train,Low,0,Medium,17
SSH,5,84,train,Low,1,Low,2173
SSH,5,84,train,Low,2,High,208
SSH,5,84,train,Medium,0,Medium,152
SSH,5,84,train,Medium,1,Low,799
SSH,5,84,train,Medium,2,High,671
SSH,5,84,train,High,0,Medium,708
SSH,5,84,train,High,1,Low,303
SSH,5,84,train,High,2,High,1562
SSH,5,84,validation,Low,0,Medium,0
SSH,5,84,validation,Low,1,Low,1053
SSH,5,84,validation,Low,2,High,15
SSH,5,84,validation,Medium,0,Medium,12
SSH,5,84,validation,Medium,1,Low,356
SSH,5,84,validation,Medium,2,High,137
SSH,5,84,validation,High,0,Medium,72
SSH,5,84,validation,High,1,Low,95
SSH,5,84,validation,High,2,High,699
SSH,5,123,train,Low,0,High,222
SSH,5,123,train,Low,1,Medium,22
SSH,5,123,train,Low,2,Low,2154
SSH,5,123,train,Medium,0,High,704
SSH,5,123,train,Medium,1,Medium,165
SSH,5,123,train,Medium,2,Low,753
SSH,5,123,train,High,0,High,1623
SSH,5,123,train,High,1,Medium,673
SSH,5,123,train,High,2,Low,277
SSH,5,123,validation,Low,0,High,17
SSH,5,123,validation,Low,1,Medium,0
SSH,5,123,validation,Low,2,Low,1051
SSH,5,123,validation,Medium,0,High,161
SSH,5,123,validation,Medium,1,Medium,14
SSH,5,123,validation,Medium,2,Low,330
SSH,5,123,validation,High,0,High,723
SSH,5,123,validation,High,1,Medium,64
SSH,5,123,validation,High,2,Low,79
SSH,10,0,train,Low,0,Low,2138
SSH,10,0,train,Low,1,Medium,9
SSH,10,0,train,Low,2,High,251
SSH,10,0,train,Medium,0,Low,712
SSH,10,0,train,Medium,1,Medium,170
SSH,10,0,train,Medium,2,High,740
SSH,10,0,train,High,0,Low,185
SSH,10,0,train,High,1,Medium,739
SSH,10,0,train,High,2,High,1649
SSH,10,0,validation,Low,0,Low,1057
SSH,10,0,validation,Low,1,Medium,0
SSH,10,0,validation,Low,2,High,11
SSH,10,0,validation,Medium,0,Low,332
SSH,10,0,validation,Medium,1,Medium,10
SSH,10,0,validation,Medium,2,High,163
SSH,10,0,validation,High,0,Low,36
SSH,10,0,validation,High,1,Medium,56
SSH,10,0,validation,High,2,High,774
SSH,10,21,train,Low,0,High,187
SSH,10,21,train,Low,1,Low,2193
SSH,10,21,train,Low,2,Medium,18
SSH,10,21,train,Medium,0,High,590
SSH,10,21,train,Medium,1,Low,850
SSH,10,21,train,Medium,2,Medium,182
SSH,10,21,train,High,0,High,1756
SSH,10,21,train,High,1,Low,239
SSH,10,21,train,High,2,Medium,578
SSH,10,21,validation,Low,0,High,9
SSH,10,21,validation,Low,1,Low,1059
SSH,10,21,validation,Low,2,Medium,0
SSH,10,21,validation,Medium,0,High,109
SSH,10,21,validation,Medium,1,Low,385
SSH,10,21,validation,Medium,2,Medium,11
SSH,10,21,validation,High,0,High,800
SSH,10,21,validation,High,1,Low,51
SSH,10,21,validation,High,2,Medium,15
SSH,10,42,train,Low,0,Low,1984
SSH,10,42,train,Low,1,High,34
SSH,10,42,train,Low,2,Medium,380
SSH,10,42,train,Medium,0,Low,423
SSH,10,42,train,Medium,1,High,257
SSH,10,42,train,Medium,2,Medium,942
SSH,10,42,train,High,0,Low,129
SSH,10,42,train,High,1,High,1201
SSH,10,42,train,High,2,Medium,1243
SSH,10,42,validation,Low,0,Low,1016
SSH,10,42,validation,Low,1,High,0
SSH,10,42,validation,Low,2,Medium,52
SSH,10,42,validation,Medium,0,Low,159
SSH,10,42,validation,Medium,1,High,25
SSH,10,42,validation,Medium,2,Medium,321
SSH,10,42,validation,High,0,Low,18
SSH,10,42,validation,High,1,High,204
SSH,10,42,validation,High,2,Medium,644
SSH,10,84,train,Low,0,Low,2166
SSH,10,84,train,Low,1,High,220
SSH,10,84,train,Low,2,Medium,12
SSH,10,84,train,Medium,0,Low,793
SSH,10,84,train,Medium,1,High,658
SSH,10,84,train,Medium,2,Medium,171
SSH,10,84,train,High,0,Low,221
SSH,10,84,train,High,1,High,1699
SSH,10,84,train,High,2,Medium,653
SSH,10,84,validation,Low,0,Low,1057
SSH,10,84,validation,Low,1,High,11
SSH,10,84,validation,Low,2,Medium,0
SSH,10,84,validation,Medium,0,Low,374
SSH,10,84,validation,Medium,1,High,121
SSH,10,84,validation,Medium,2,Medium,10
SSH,10,84,validation,High,0,Low,44
SSH,10,84,validation,High,1,High,783
SSH,10,84,validation,High,2,Medium,39
SSH,10,123,train,Low,0,Medium,13
SSH,10,123,train,Low,1,Low,2141
SSH,10,123,train,Low,2,High,244
SSH,10,123,train,Medium,0,Medium,184
SSH,10,123,train,Medium,1,Low,694
SSH,10,123,train,Medium,2,High,744
SSH,10,123,train,High,0,Medium,732
SSH,10,123,train,High,1,Low,182
SSH,10,123,train,High,2,High,1659
SSH,10,123,validation,Low,0,Medium,0
SSH,10,123,validation,Low,1,Low,1057
SSH,10,123,validation,Low,2,High,11
SSH,10,123,validation,Medium,0,Medium,10
SSH,10,123,validation,Medium,1,Low,320
SSH,10,123,validation,Medium,2,High,175
SSH,10,123,validation,High,0,Medium,51
SSH,10,123,validation,High,1,Low,35
SSH,10,123,validation,High,2,High,780
SSH,20,0,train,Low,0,Low,2154
SSH,20,0,train,Low,1,High,3
SSH,20,0,train,Low,2,Medium,241
SSH,20,0,train,Medium,0,Low,623
SSH,20,0,train,Medium,1,High,223
SSH,20,0,train,Medium,2,Medium,776
SSH,20,0,train,High,0,Low,125
SSH,20,0,train,High,1,High,969
SSH,20,0,train,High,2,Medium,1479
SSH,20,0,validation,Low,0,Low,1054
SSH,20,0,validation,Low,1,High,0
SSH,20,0,validation,Low,2,Medium,14
SSH,20,0,validation,Medium,0,Low,296
SSH,20,0,validation,Medium,1,High,10
SSH,20,0,validation,Medium,2,Medium,199
SSH,20,0,validation,High,0,Low,15
SSH,20,0,validation,High,1,High,80
SSH,20,0,validation,High,2,Medium,771
SSH,20,21,train,Low,0,Medium,218
SSH,20,21,train,Low,1,Low,2180
SSH,20,21,train,Low,2,High,0
SSH,20,21,train,Medium,0,Medium,771
SSH,20,21,train,Medium,1,Low,653
SSH,20,21,train,Medium,2,High,198
SSH,20,21,train,High,0,Medium,1577
SSH,20,21,train,High,1,Low,139
SSH,20,21,train,High,2,High,857
SSH,20,21,validation,Low,0,Medium,14
SSH,20,21,validation,Low,1,Low,1054
SSH,20,21,validation,Low,2,High,0
SSH,20,21,validation,Medium,0,Medium,173
SSH,20,21,validation,Medium,1,Low,331
SSH,20,21,validation,Medium,2,High,1
SSH,20,21,validation,High,0,Medium,795
SSH,20,21,validation,High,1,Low,16
SSH,20,21,validation,High,2,High,55
SSH,20,42,train,Low,0,Medium,319
SSH,20,42,train,Low,1,Low,2074
SSH,20,42,train,Low,2,High,5
SSH,20,42,train,Medium,0,Medium,848
SSH,20,42,train,Medium,1,Low,546
SSH,20,42,train,Medium,2,High,228
SSH,20,42,train,High,0,Medium,1443
SSH,20,42,train,High,1,Low,111
SSH,20,42,train,High,2,High,1019
SSH,20,42,validation,Low,0,Medium,18
SSH,20,42,validation,Low,1,Low,1050
SSH,20,42,validation,Low,2,High,0
SSH,20,42,validation,Medium,0,Medium,244
SSH,20,42,validation,Medium,1,Low,250
SSH,20,42,validation,Medium,2,High,11
SSH,20,42,validation,High,0,Medium,760
SSH,20,42,validation,High,1,Low,10
SSH,20,42,validation,High,2,High,96
SSH,20,84,train,Low,0,Low,1951
SSH,20,84,train,Low,1,High,10
SSH,20,84,train,Low,2,Medium,437
SSH,20,84,train,Medium,0,Low,422
SSH,20,84,train,Medium,1,High,257
SSH,20,84,train,Medium,2,Medium,943
SSH,20,84,train,High,0,Low,94
SSH,20,84,train,High,1,High,1318
SSH,20,84,train,High,2,Medium,1161
SSH,20,84,validation,Low,0,Low,1047
SSH,20,84,validation,Low,1,High,0
SSH,20,84,validation,Low,2,Medium,21
SSH,20,84,validation,Medium,0,Low,160
SSH,20,84,validation,Medium,1,High,11
SSH,20,84,validation,Medium,2,Medium,334
SSH,20,84,validation,High,0,Low,7
SSH,20,84,validation,High,1,High,231
SSH,20,84,validation,High,2,Medium,628
SSH,20,123,train,Low,0,High,5
SSH,20,123,train,Low,1,Medium,337
SSH,20,123,train,Low,2,Low,2056
SSH,20,123,train,Medium,0,High,229
SSH,20,123,train,Medium,1,Medium,878
SSH,20,123,train,Medium,2,Low,515
SSH,20,123,train,High,0,High,1028
SSH,20,123,train,High,1,Medium,1436
SSH,20,123,train,High,2,Low,109
SSH,20,123,validation,Low,0,High,0
SSH,20,123,validation,Low,1,Medium,19
SSH,20,123,validation,Low,2,Low,1049
SSH,20,123,validation,Medium,0,High,11
SSH,20,123,validation,Medium,1,Medium,252
SSH,20,123,validation,Medium,2,Low,242
SSH,20,123,validation,High,0,High,97
SSH,20,123,validation,High,1,Medium,760
SSH,20,123,validation,High,2,Low,9
Video,1,0,train,Low,0,Medium,125
Video,1,0,train,Low,1,Low,1899
Video,1,0,train,Low,2,High,0
Video,1,0,train,Medium,0,Medium,1200
Video,1,0,train,Medium,1,Low,538
Video,1,0,train,Medium,2,High,190
Video,1,0,train,High,0,Medium,1079
Video,1,0,train,High,1,Low,669
Video,1,0,train,High,2,High,410
Video,1,0,validation,Low,0,Medium,176
Video,1,0,validation,Low,1,Low,1029
Video,1,0,validation,Low,2,High,2
Video,1,0,validation,Medium,0,Medium,457
Video,1,0,validation,Medium,1,Low,189
Video,1,0,validation,Medium,2,High,149
Video,1,0,validation,High,0,Medium,542
Video,1,0,validation,High,1,Low,259
Video,1,0,validation,High,2,High,172
Video,1,21,train,Low,0,Low,1750
Video,1,21,train,Low,1,High,6
Video,1,21,train,Low,2,Medium,268
Video,1,21,train,Medium,0,Low,392
Video,1,21,train,Medium,1,High,411
Video,1,21,train,Medium,2,Medium,1125
Video,1,21,train,High,0,Low,401
Video,1,21,train,High,1,High,717
Video,1,21,train,High,2,Medium,1040
Video,1,21,validation,Low,0,Low,851
Video,1,21,validation,Low,1,High,6
Video,1,21,validation,Low,2,Medium,350
Video,1,21,validation,Medium,0,Low,132
Video,1,21,validation,Medium,1,High,281
Video,1,21,validation,Medium,2,Medium,382
Video,1,21,validation,High,0,Low,128
Video,1,21,validation,High,1,High,296
Video,1,21,validation,High,2,Medium,549
Video,1,42,train,Low,0,High,2
Video,1,42,train,Low,1,Medium,210
Video,1,42,train,Low,2,Low,1812
Video,1,42,train,Medium,0,High,270
Video,1,42,train,Medium,1,Medium,1230
Video,1,42,train,Medium,2,Low,428
Video,1,42,train,High,0,High,572
Video,1,42,train,High,1,Medium,1081
Video,1,42,train,High,2,Low,505
Video,1,42,validation,Low,0,High,6
Video,1,42,validation,Low,1,Medium,268
Video,1,42,validation,Low,2,Low,933
Video,1,42,validation,Medium,0,High,205
Video,1,42,validation,Medium,1,Medium,433
Video,1,42,validation,Medium,2,Low,157
Video,1,42,validation,High,0,High,205
Video,1,42,validation,High,1,Medium,584
Video,1,42,validation,High,2,Low,184
Video,1,84,train,Low,0,High,0
Video,1,84,train,Low,1,Low,1914
Video,1,84,train,Low,2,Medium,110
Video,1,84,train,Medium,0,High,174
Video,1,84,train,Medium,1,Low,586
Video,1,84,train,Medium,2,Medium,1168
Video,1,84,train,High,0,High,405
Video,1,84,train,High,1,Low,717
Video,1,84,train,High,2,Medium,1036
Video,1,84,validation,Low,0,High,4
Video,1,84,validation,Low,1,Low,1042
Video,1,84,validation,Low,2,Medium,161
Video,1,84,validation,Medium,0,High,135
Video,1,84,validation,Medium,1,Low,193
Video,1,84,validation,Medium,2,Medium,467
Video,1,84,validation,High,0,High,167
Video,1,84,validation,High,1,Low,279
Video,1,84,validation,High,2,Medium,527
Video,1,123,train,Low,0,Low,1935
Video,1,123,train,Low,1,Medium,89
Video,1,123,train,Low,2,High,0
Video,1,123,train,Medium,0,Low,648
Video,1,123,train,Medium,1,Medium,1140
Video,1,123,train,Medium,2,High,140
Video,1,123,train,High,0,Low,797
Video,1,123,train,High,1,Medium,1026
Video,1,123,train,High,2,High,335
Video,1,123,validation,Low,0,Low,1062
Video,1,123,validation,Low,1,Medium,143
Video,1,123,validation,Low,2,High,2
Video,1,123,validation,Medium,0,Low,231
Video,1,123,validation,Medium,1,Medium,465
Video,1,123,validation,Medium,2,High,99
Video,1,123,validation,High,0,Low,325
Video,1,123,validation,High,1,Medium,516
Video,1,123,validation,High,2,High,132
Video,3,0,train,Low,0,Low,1957
Video,3,0,train,Low,1,High,0
Video,3,0,train,Low,2,Medium,67
Video,3,0,train,Medium,0,Low,535
Video,3,0,train,Medium,1,High,182
Video,3,0,train,Medium,2,Medium,1211
Video,3,0,train,High,0,Low,673
Video,3,0,train,High,1,High,494
Video,3,0,train,High,2,Medium,991
Video,3,0,validation,Low,0,Low,1082
Video,3,0,validation,Low,1,High,0
Video,3,0,validation,Low,2,Medium,125
Video,3,0,validation,Medium,0,Low,181
Video,3,0,validation,Medium,1,High,158
Video,3,0,validation,Medium,2,Medium,456
Video,3,0,validation,High,0,Low,258
Video,3,0,validation,High,1,High,168
Video,3,0,validation,High,2,Medium,547
Video,3,21,train,Low,0,Medium,90
Video,3,21,train,Low,1,High,0
Video,3,21,train,Low,2,Low,1934
Video,3,21,train,Medium,0,Medium,1225
Video,3,21,train,Medium,1,High,250
Video,3,21,train,Medium,2,Low,453
Video,3,21,train,High,0,Medium,1044
Video,3,21,train,High,1,High,567
Video,3,21,train,High,2,Low,547
Video,3,21,validation,Low,0,Medium,167
Video,3,21,validation,Low,1,High,0
Video,3,21,validation,Low,2,Low,1040
Video,3,21,validation,Medium,0,Medium,454
Video,3,21,validation,Medium,1,High,196
Video,3,21,validation,Medium,2,Low,145
Video,3,21,validation,High,0,Medium,540
Video,3,21,validation,High,1,High,219
Video,3,21,validation,High,2,Low,214
Video,3,42,train,Low,0,High,3
Video,3,42,train,Low,1,Low,1971
Video,3,42,train,Low,2,Medium,50
Video,3,42,train,Medium,0,High,456
Video,3,42,train,Medium,1,Low,712
Video,3,42,train,Medium,2,Medium,760
Video,3,42,train,High,0,High,635
Video,3,42,train,High,1,Low,823
Video,3,42,train,High,2,Medium,700
Video,3,42,validation,Low,0,High,7
Video,3,42,validation,Low,1,Low,1124
Video,3,42,validation,Low,2,Medium,76
Video,3,42,validation,Medium,0,High,279
Video,3,42,validation,Medium,1,Low,229
Video,3,42,validation,Medium,2,Medium,287
Video,3,42,validation,High,0,High,248
Video,3,42,validation,High,1,Low,331
Video,3,42,validation,High,2,Medium,394
Video,3,84,train,Low,0,Medium,77
Video,3,84,train,Low,1,Low,1947
Video,3,84,train,Low,2,High,0
Video,3,84,train,Medium,0,Medium,1245
Video,3,84,train,Medium,1,Low,480
Video,3,84,train,Medium,2,High,203
Video,3,84,train,High,0,Medium,1074
Video,3,84,train,High,1,Low,603
Video,3,84,train,High,2,High,481
Video,3,84,validation,Low,0,Medium,141
Video,3,84,validation,Low,1,Low,1066
Video,3,84,validation,Low,2,High,0
Video,3,84,validation,Medium,0,Medium,498
Video,3,84,validation,Medium,1,Low,150
Video,3,84,validation,Medium,2,High,147
Video,3,84,validation,High,0,Medium,549
Video,3,84,validation,High,1,Low,238
Video,3,84,validation,High,2,High,186
Video,3,123,train,Low,0,Low,1905
Video,3,123,train,Low,1,Medium,119
Video,3,123,train,Low,2,High,0
Video,3,123,train,Medium,0,Low,412
Video,3,123,train,Medium,1,Medium,1188
Video,3,123,train,Medium,2,High,328
Video,3,123,train,High,0,Low,484
Video,3,123,train,High,1,Medium,1007
