TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e  S     ,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e dS     ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e s      ,Proto_tcp,Cause_Status,Cause_Stop,Dir_   ?>,Dir_  <->,Dir_  <?>,State_A_A,State_A_FA,State_A_FPA,State_A_PA,State_A_SA,State_ECO,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_FSA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FPA_FSPA,State_FRA_A,State_FRA_FPA,State_FRA_PA,State_FRPA_FPA,State_FRPA_PA,State_FSA_FSA,State_FSPA_FSPA,State_FSPA_SPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_,State_PA_A,State_PA_FPA,State_PA_FSPA,State_PA_PA,State_PA_R,State_PA_SPA,State_RA_,State_RA_A,State_RA_FPA,State_RA_PA,State_R_,State_R_A,State_R_FA,State_R_FPA,State_R_PA,State_R_SA,State_SA_SA,State_SPA_FSPA,State_SPA_SPA,State_SRPA_FSPA,State_SRPA_SPA,State_SR_SA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
264.0,132.0,132.0,0.0,0.0,66.0,66.0,64128.0,31872.0,3.58114,1721542656.0,3.58114,0.0,3.58114,3.58114,3.58114,62.0,64.0,0.139178,0.000997,0.138181,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,294.878174,147.439087,147.439087,0.0,0.0,0.837722,0.279241,0.279241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
132.0,66.0,66.0,0.0,0.0,66.0,66.0,60672.0,31872.0,0.000997,1721542656.0,0.000997,0.0,0.000997,0.000997,0.000997,62.0,64.0,0.166972,0.0,0.166972,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1003.008972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1129.0,132.0,997.0,0.0,0.0,66.0,498.5,63488.0,31872.0,0.170922,1721542656.0,0.170922,0.0,0.170922,0.170922,0.170922,62.0,64.0,0.169494,0.001391,0.168103,4.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,-0.0,26444.8125,3089.128418,23355.683594,33.333333,0.0,17.551867,5.850622,5.850622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2334.0,198.0,2136.0,0.0,0.0,66.0,712.0,63488.0,31872.0,0.464788,1721542656.0,0.464788,0.0,0.464788,0.464788,0.464788,62.0,64.0,0.169546,0.000877,0.168669,6.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,-0.0,26782.103516,2272.003662,24510.099609,33.333333,0.0,10.757593,4.303037,4.303037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
198.0,132.0,66.0,0.0,0.0,66.0,66.0,64128.0,31872.0,0.000994,1721542656.0,0.000994,0.0,0.000994,0.000994,0.000994,62.0,64.0,0.168826,0.000508,0.168318,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,531187.125,531187.125,0.0,0.0,0.0,2012.072388,1006.036194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
5488.0,926.0,4562.0,0.0,0.0,115.75,456.200012,64128.0,31872.0,3.215522,1721542656.0,3.215522,0.0,3.215522,3.215522,3.215522,62.0,64.0,0.067337,0.000994,0.066343,18.0,8.0,10.0,0.0,0.0,5.0,2.0,3.0,-0.0,12233.161133,2017.712769,10215.448242,21.73913,0.0,5.286855,2.17694,2.798923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
948313.0,21748.0,926565.0,0.0,0.0,80.548149,1496.874023,637184.0,31872.0,4.279887,1721542656.0,4.279887,0.0,4.279887,4.279887,4.279887,62.0,64.0,0.061711,0.000496,0.061215,889.0,270.0,619.0,0.0,0.0,93.0,2.0,91.0,-0.0,1769648.5,40502.003906,1729146.5,9.470468,0.0,207.482101,62.852123,144.396332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
9246.0,855.0,8391.0,0.0,0.0,106.875,839.099976,64128.0,31872.0,0.124896,1721542656.0,0.124896,0.0,0.124896,0.124896,0.124896,62.0,64.0,0.060853,0.0,0.060853,18.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.0,531706.375,47975.917969,483730.46875,0.0,0.0,136.113251,56.046631,72.059952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
2824.0,719.0,2105.0,0.0,0.0,119.833336,350.833344,63488.0,31872.0,0.140597,1721542656.0,0.140597,0.0,0.140597,0.140597,0.140597,62.0,64.0,0.061348,0.000908,0.06044,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,134000.015625,34140.128906,99859.882812,0.0,0.0,78.237801,35.562637,35.562637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
2952.0,724.0,2228.0,0.0,0.0,120.666664,371.333344,64128.0,31872.0,0.141101,1721542656.0,0.141101,0.0,0.141101,0.141101,0.141101,62.0,64.0,0.061348,0.000908,0.06044,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,139531.25,34244.972656,105286.28125,0.0,0.0,77.958344,35.435608,35.435608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
15091.0,1123.0,13968.0,0.0,0.0,93.583336,1074.461548,61568.0,31872.0,0.155018,1721542656.0,0.155018,0.0,0.155018,0.155018,0.155018,62.0,64.0,0.062355,0.000908,0.061447,25.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,718574.625,53155.117188,665419.5,0.0,0.0,154.820724,70.959503,77.410362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
6890.0,785.0,6105.0,0.0,0.0,112.14286,763.125,61568.0,31872.0,0.139689,1721542656.0,0.139689,0.0,0.139689,0.139689,0.139689,62.0,64.0,0.06195,0.000513,0.061437,15.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0,344479.53125,38542.761719,305936.75,0.0,0.0,100.222641,42.95256,50.11132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
3518.0,738.0,2780.0,0.0,0.0,123.0,463.333344,63488.0,31872.0,0.126706,1721542656.0,0.126706,0.0,0.126706,0.126706,0.126706,62.0,64.0,0.06058,0.0,0.06058,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,185121.453125,38830.046875,146291.40625,0.0,0.0,86.815147,39.46143,39.46143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
2043.0,736.0,1307.0,0.0,0.0,122.666664,261.399994,64128.0,31872.0,0.13836,1721542656.0,0.13836,0.0,0.13836,0.13836,0.13836,62.0,64.0,0.059868,0.000504,0.059364,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,95981.5,35501.589844,60479.910156,0.0,0.0,72.27523,36.137615,28.910091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
2487.0,732.0,1755.0,0.0,0.0,122.0,351.0,64128.0,31872.0,0.13836,1721542656.0,0.13836,0.0,0.13836,0.13836,0.13836,62.0,64.0,0.059868,0.000504,0.059364,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,116449.851562,35270.3125,81179.539062,0.0,0.0,72.27523,36.137615,28.910091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
2968.0,732.0,2236.0,0.0,0.0,122.0,372.666656,64128.0,31872.0,0.137856,1721542656.0,0.137856,0.0,0.137856,0.137856,0.137856,62.0,64.0,0.059862,0.0,0.059862,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,143570.09375,35399.253906,108170.835938,0.0,0.0,79.793404,36.26973,36.26973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
4137.0,731.0,3406.0,0.0,0.0,121.833336,567.666687,64128.0,31872.0,0.124931,1721542656.0,0.124931,0.0,0.124931,0.124931,0.124931,62.0,64.0,0.060585,0.000486,0.060099,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,220857.90625,39061.5625,181796.34375,0.0,0.0,88.048599,40.022091,40.022091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1571.0,668.0,903.0,0.0,0.0,133.600006,180.600006,64128.0,31872.0,0.157168,1721542656.0,0.157168,0.0,0.157168,0.157168,0.157168,62.0,64.0,0.075613,0.003479,0.072134,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,64033.390625,27232.005859,36801.382812,0.0,0.0,57.263565,25.450474,25.450474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
3682.0,733.0,2949.0,0.0,0.0,122.166664,491.5,64128.0,31872.0,0.141776,1721542656.0,0.141776,0.0,0.141776,0.141776,0.141776,62.0,64.0,0.059976,0.000992,0.058984,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,173174.59375,34476.921875,138697.671875,0.0,0.0,77.587181,35.266903,35.266903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
2890.0,729.0,2161.0,0.0,0.0,121.5,360.166656,64128.0,31872.0,0.155979,1721542656.0,0.155979,0.0,0.155979,0.155979,0.155979,62.0,64.0,0.059478,0.000494,0.058984,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,123555.101562,31183.685547,92371.414062,0.0,0.0,70.522316,32.055599,32.055599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
2147.0,736.0,1411.0,0.0,0.0,122.666664,282.200012,64128.0,31872.0,0.141774,1721542656.0,0.141774,0.0,0.141774,0.141774,0.141774,62.0,64.0,0.059971,0.000494,0.059477,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,98353.71875,34646.691406,63707.027344,0.0,0.0,70.534798,35.267399,28.213919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1966.0,728.0,1238.0,0.0,0.0,121.333336,247.600006,64128.0,31872.0,0.155979,1721542656.0,0.155979,0.0,0.155979,0.155979,0.155979,62.0,64.0,0.059971,0.001,0.058971,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,81959.757812,31132.398438,50827.355469,0.0,0.0,64.111198,32.055599,25.64448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1862.0,730.0,1132.0,0.0,0.0,121.666664,226.399994,64128.0,31872.0,0.308032,1721542656.0,0.308032,0.0,0.308032,0.308032,0.308032,62.0,64.0,0.107951,0.001975,0.105976,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,39346.5625,15816.538086,23530.021484,0.0,0.0,32.464157,16.232079,12.985663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
10674.0,896.0,9778.0,0.0,0.0,112.0,888.909119,62592.0,31872.0,0.769683,1721542656.0,0.769683,0.0,0.769683,0.769683,0.769683,62.0,64.0,0.093505,0.003975,0.08953,19.0,8.0,11.0,0.0,0.0,8.0,0.0,8.0,-0.0,100550.484375,8148.809082,92401.679688,29.62963,0.0,23.386251,9.094653,12.992362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2650.0,732.0,1918.0,0.0,0.0,122.0,319.666656,64128.0,31872.0,0.323669,1721542656.0,0.323669,0.0,0.323669,0.323669,0.323669,62.0,64.0,0.093505,0.004461,0.089044,12.0,6.0,6.0,0.0,0.0,2.0,0.0,2.0,-0.0,54598.992188,15077.131836,39521.859375,14.285714,0.0,33.98534,15.447881,15.447881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
2334.0,828.0,1506.0,0.0,0.0,118.285713,215.142853,64128.0,31872.0,0.676957,1721542656.0,0.676957,0.0,0.676957,0.676957,0.676957,62.0,64.0,0.085083,0.001774,0.083309,14.0,7.0,7.0,0.0,0.0,4.0,0.0,4.0,-0.0,23646.996094,8390.488281,15256.507812,22.222222,0.0,19.203583,8.863192,8.863192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
4994.0,820.0,4174.0,0.0,0.0,117.14286,463.777771,63872.0,31872.0,0.693201,1721542656.0,0.693201,0.0,0.693201,0.693201,0.693201,62.0,64.0,0.106615,0.002273,0.104342,16.0,7.0,9.0,0.0,0.0,6.0,0.0,6.0,-0.0,50940.492188,8113.086914,42827.40625,27.272727,0.0,21.638744,8.655499,11.540664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
5021.0,821.0,4200.0,0.0,0.0,117.285713,466.666656,63872.0,31872.0,1.063205,1721542656.0,1.063205,0.0,1.063205,1.063205,1.063205,62.0,64.0,0.153585,0.001492,0.152093,16.0,7.0,9.0,0.0,0.0,6.0,0.0,6.0,-0.0,33393.371094,5297.190918,28096.181641,27.272727,0.0,14.108286,5.643314,7.524419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
4479.0,732.0,3747.0,0.0,0.0,122.0,535.285706,63488.0,31872.0,0.291945,1721542656.0,0.291945,0.0,0.291945,0.291945,0.291945,62.0,64.0,0.15265,0.000496,0.152154,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,104732.054688,16715.476562,88016.578125,0.0,0.0,41.10363,17.126513,20.551815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
