TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Cause_Status,State_A_FA,State_A_PA,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_R,State_FRA_PA,State_FSA_FSA,State_FSPA_FSPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_R,State_RA_PA,State_R_A,State_SA_SA,State_SPA_FSPA,State_SPA_SPA,State_SRPA_SPA,State_SR_SA,State_S_SA,State__A,State__FA,State__SA,TcpOpt_MwsS  T,label
0.47571928061452956,0.24058492230440387,0.4754124959436859,0.0,0.0,0.15517769642857143,0.9942587496561209,0.08954733283245679,0.0,0.12292125762686104,0.0,0.12292125762686104,0.0,0.12292125762686104,0.12292125762686104,0.12292125762686104,1.0,0.0,0.1709165675305832,0.07323785395087996,0.15178014343621607,0.40814594823928724,0.2305084745762712,0.4764299182903834,0.0,0.0,0.12121212121212122,0.0,0.12121212121212122,0.0,0.22729734791620435,0.11522646505838983,0.22894063091284944,0.053495442534954425,0.0,0.19656848272322572,0.11450425210173651,0.22938072452882843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.13042346568066485,0.10658546515573047,0.129344832463826,0.0,0.0,0.14458302008928572,0.9869358741403026,0.034920485850237916,0.0,0.03665498087414138,0.0,0.03665498087414138,0.0,0.03665498087414138,0.03665498087414138,0.03665498087414138,1.0,0.0,0.052816954677045586,0.05482694578692456,0.038379586715277594,0.12897751378871447,0.1096045197740113,0.13010685103708358,0.0,0.0,0.0,0.0,0.0,0.0,0.2082623063824356,0.1702736567435016,0.20817840352499076,0.0,0.0,0.20830819990985314,0.18158953646291742,0.21006420128041114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14586154333899828,0.09038474587772274,0.14536165680670313,0.0,0.0,0.16291584375,0.9814744449793672,0.04345103931880791,0.0,0.11732832900124636,0.0,0.11732832900124636,0.0,0.11732832900124636,0.11732832900124636,0.11732832900124636,1.0,0.0,0.18614111935526018,0.13004687264271186,0.15198674447720983,0.13025031820110308,0.0824858757062147,0.14707730986800754,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.0,0.07280198443045723,0.04495855612410818,0.07313047654244459,0.082500000825,0.0,0.0657205660145282,0.04254829694755694,0.07418697861678653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0001422750604566207,0.0046142362760399,3.328257740279407e-05,0.0,0.0,0.15178571428571427,0.0068775790921595595,0.0023478587528174303,1.0,0.17731636056412306,0.0,0.17731636056412306,0.0,0.17731636056412306,0.17731636056412306,0.17731636056412306,1.0,0.0,0.687290181058017,0.4844477507894477,0.560049969905115,0.0021213406873143827,0.004519774011299435,0.0006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,3.736728077103268e-05,0.001154625816156243,9.73430586654497e-06,0.0,0.0,0.0007082508275372212,0.0011730740335576795,0.000209780697750545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.13843486742308203,0.11511840944561308,0.1372411239526389,0.0,0.0,0.1577845982142857,0.9763108872077028,0.04941460055096418,0.0,0.0528269422477061,0.0,0.0528269422477061,0.0,0.0528269422477061,0.0528269422477061,0.0528269422477061,1.0,0.0,0.08490678915989906,0.01550282744520687,0.08092838243780963,0.13491726771319473,0.10847457627118645,0.13953488372093023,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.1534298175763193,0.1275895552693589,0.15331527219593957,0.11750741317507411,0.0,0.1511950129004546,0.12468686625175016,0.15631915113243058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.17837386185091628,0.1013435570333175,0.17798731933800954,0.0,0.0,0.1754581763392857,0.9840952627235214,0.054658151765589774,0.0,0.12288064483247706,0.0,0.12288064483247706,0.0,0.12288064483247706,0.12288064483247706,0.12288064483247706,1.0,0.0,0.4708801221264862,0.09352678919796278,0.44681744869751816,0.1535850657615613,0.08587570621468926,0.17976115650534255,0.0,0.0,0.2070707070707071,0.0,0.2070707070707071,0.0,0.08507039441669241,0.048154169935445856,0.08556187489433191,0.22326733223267328,0.0,0.07399304529589816,0.04231850924831392,0.08657594632544978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0001422750604566207,0.0046142362760399,3.328257740279407e-05,0.0,0.0,0.15178571428571427,0.0068775790921595595,0.0023478587528174303,1.0,0.1890614273183195,0.0,0.1890614273183195,0.0,0.1890614273183195,0.1890614273183195,0.1890614273183195,1.0,0.0,0.6193862043830756,0.08810079959214037,0.5969805946528896,0.0021213406873143827,0.004519774011299435,0.0006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,3.504591377917408e-05,0.0010828969487449058,9.129581234953996e-06,0.0,0.0,0.0006642523730678656,0.001100197478268238,0.00019674854030521553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16405424709559444,0.12108977403813531,0.16301515189336263,0.0,0.0,0.18967899330357144,0.9758195,0.05085462058602554,0.0,0.27706958615529176,0.0,0.27706958615529176,0.0,0.27706958615529176,0.27706958615529176,0.27706958615529176,0.0,0.0,0.22242286295840413,0.14268323769788216,0.18497679870309638,0.14764531183708102,0.09491525423728814,0.16593337523570081,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.034689988322933574,0.025550915751818427,0.03474508359669668,0.34987951149879504,0.0,0.03154686323029809,0.020770254930433125,0.03544294235994567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.07804362745481018,0.07625364728235054,0.07709326610252698,0.0,0.0,0.14975346875,0.9705355508940853,0.017921988479839716,0.0,0.038254584802699006,0.0,0.038254584802699006,0.0,0.038254584802699006,0.038254584802699006,0.038254584802699006,1.0,0.0,0.17060850071859335,0.13458327047231602,0.1352300227123411,0.08145948239287229,0.07570621468926554,0.0785669390320553,0.0,0.0,0.0,0.0,0.0,0.0,0.11904456920771816,0.11616732857667901,0.11853378250151991,0.0,0.0,0.12606180234432762,0.11962253724700113,0.12154615113436051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9393390130962959,0.5877044174526701,0.9359680653669821,0.0,0.0,0.15559428125,0.9972069910591471,0.2867831204608064,0.0,0.1586486462785326,0.0,0.1586486462785326,0.0,0.1586486462785326,0.1586486462785326,0.1586486462785326,1.0,0.0,0.1296411159170145,0.19979398927287578,0.07693685032580984,0.8425965210012728,0.5615819209039549,0.9358893777498429,0.0,0.0,0.1767676767676768,0.0,0.1767676767676768,0.0,0.34796495320833315,0.21871860089557033,0.3494408337678686,0.03808109838081098,0.0,0.31441893056937753,0.21676935803747982,0.34911863425488865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
