SrcLoss,SynAck,Loss,sMeanPktSz,Max,AckDat,PCRatio,SrcLoad,DstLoad,TotBytes,TcpOpt_MwsS  T,DstBytes,DstPkts,State_FA_FA,TcpRtt,SrcWin,IdleTime,dTtl,State__SA,DstRetra,StdDev,State_FPA_FPA,State_S_SA,sTtl,Flgs_ e s      ,SrcRate,Cause_Status,SrcPkts,DstLoss,State_A_PA,Rate,DstWin,TotPkts,State_PA_PA,pRetran,pLoss,SrcGap,Dur,DstGap,State__PA,Load,Min,SrcBytes,State_A_A,dMeanPktSz,State__A,Flgs_ e *      ,Sum,Mean,Flgs_ e d      ,Flgs_ e g      ,State_SPA_SPA,DstRate,SrcRetra,label
0.0,0.0,0.0,73.304344,0.27698,0.060642,-0.0,95284.851562,2768517.5,100655.0,0.0,97283.0,68.0,0.0,0.060642,168064.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,162.466599,0.0,46.0,0.0,0.0,407.97168,31872.0,114.0,0.0,0.0,0.0,0.0,0.27698,0.0,0.0,2863802.25,0.27698,3372.0,0.0,1430.632324,0.0,0.0,0.27698,0.27698,0.0,0.0,0.0,241.894714,0.0,HTTP
0.0,0.000497,0.0,94.75,0.124768,0.06105,-0.0,66876.125,671133.625,12555.0,0.0,11418.0,12.0,0.0,0.061547,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,88.163635,0.0,12.0,0.0,0.0,184.342148,31872.0,24.0,0.0,0.0,0.0,0.0,0.124768,0.0,0.0,738009.75,0.124768,1137.0,0.0,951.5,0.0,0.0,0.124768,0.124768,0.0,0.0,0.0,88.163635,0.0,HTTP
0.0,0.000497,0.0,76.6875,0.262944,0.06105,-0.0,72350.0,2173055.75,75278.0,0.0,72824.0,52.0,0.0,0.061547,116864.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,117.895821,0.0,32.0,0.0,0.0,315.656555,31872.0,84.0,0.0,0.0,0.0,0.0,0.262944,0.0,0.0,2245405.75,0.262944,2454.0,0.0,1400.461548,0.0,0.0,0.262944,0.262944,0.0,0.0,0.0,193.957642,0.0,HTTP
0.0,0.000502,0.0,64.0,0.06105,0.0,-0.0,8386.568359,0.0,202.0,0.0,74.0,1.0,0.0,0.000502,8222720.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,16.380016,0.0,2.0,0.0,0.0,32.760033,4077568.0,3.0,0.0,0.0,0.0,0.0,0.06105,0.0,0.0,8386.568359,0.06105,128.0,0.0,74.0,0.0,0.0,0.06105,0.06105,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.000497,0.0,126.833336,0.124071,0.060452,-0.0,40944.296875,212007.640625,4596.0,0.0,3835.0,7.0,0.0,0.060949,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,40.299507,0.0,6.0,0.0,0.0,96.718811,31872.0,13.0,0.0,0.0,0.0,0.0,0.124071,0.0,0.0,252951.9375,0.124071,761.0,0.0,547.857117,0.0,0.0,0.124071,0.124071,0.0,0.0,0.0,48.359406,0.0,HTTP
0.0,0.000497,0.0,64.0,0.061446,0.0,-0.0,8332.519531,0.0,202.0,0.0,74.0,1.0,0.0,0.000497,8222720.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,16.274452,0.0,2.0,0.0,0.0,32.548904,4077568.0,3.0,0.0,0.0,0.0,0.0,0.061446,0.0,0.0,8332.519531,0.061446,128.0,0.0,74.0,0.0,0.0,0.061446,0.061446,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.000497,0.0,127.333336,0.124071,0.060949,-0.0,41073.253906,116836.328125,2938.0,0.0,2174.0,6.0,0.0,0.061446,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,40.299507,0.0,6.0,0.0,0.0,88.658913,31872.0,12.0,0.0,0.0,0.0,0.0,0.124071,0.0,0.0,157909.578125,0.124071,764.0,0.0,362.333344,0.0,0.0,0.124071,0.124071,0.0,0.0,0.0,40.299507,0.0,HTTP
0.0,0.0008,0.0,78.647057,0.262833,0.060822,-0.0,79015.953125,2059619.625,71721.0,0.0,69047.0,50.0,0.0,0.061622,121216.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,125.555008,0.0,34.0,0.0,0.0,315.789886,31872.0,84.0,0.0,0.0,0.0,0.0,0.262833,0.0,0.0,2138635.5,0.262833,2674.0,0.0,1380.939941,0.0,0.0,0.262833,0.262833,0.0,0.0,0.0,186.430161,0.0,HTTP
0.0,0.000499,0.0,77.648651,0.293695,0.061116,-0.0,76160.640625,1933107.5,75232.0,0.0,72359.0,52.0,0.0,0.061615,113408.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,122.576141,0.0,37.0,0.0,0.0,299.630554,31872.0,89.0,0.0,0.0,0.0,0.0,0.293695,0.0,0.0,2009268.125,0.293695,2873.0,0.0,1391.519287,0.0,0.0,0.293695,0.293695,0.0,0.0,0.0,173.649536,0.0,HTTP
0.0,0.000499,0.0,127.0,0.126005,0.061116,-0.0,40315.863281,86790.210938,2470.0,0.0,1708.0,5.0,0.0,0.061615,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,39.680965,0.0,6.0,0.0,0.0,79.361931,31872.0,11.0,0.0,0.0,0.0,0.0,0.126005,0.0,0.0,127106.070312,0.126005,762.0,0.0,341.600006,0.0,0.0,0.126005,0.126005,0.0,0.0,0.0,31.744774,0.0,HTTP
