TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.061536,0.000983,0.060553,0,0,0,0,0,0,0,0
0.061498,0.000447,0.061051,0,0,0,0,0,0,0,0
0.061498,0.000952,0.060546,0,0,0,0,0,0,0,0
0.061498,0.000952,0.060546,0,0,0,0,0,0,0,0
0.061498,0.000952,0.060546,0,0,0,0,0,0,0,0
0.061545,0.000505,0.06104,0,0,0,0,0,0,0,0
0.061536,0.000983,0.060553,0,0,0,0,0,0,0,0
0.061536,0.000983,0.060553,0,0,0,0,0,0,0,0
0.061536,0.000983,0.060553,0,0,0,0,0,0,0,0
0.061498,0.000447,0.061051,0,0,0,0,0,0,0,0
