StdDev,SynAck,DstBytes,SrcBytes,State_A_A,State_PA_PA,DstGap,DstWin,pLoss,SrcRate,Flgs_ e s      ,Mean,sTtl,SrcWin,SrcRetra,Rate,State_FPA_FPA,State__SA,IdleTime,Flgs_ e *      ,State_A_PA,AckDat,DstLoss,State_FA_FA,DstPkts,Min,State_S_SA,TcpOpt_MwsS  T,Load,SrcLoad,Dur,Flgs_ e d      ,DstRetra,SrcPkts,PCRatio,dMeanPktSz,DstRate,Loss,SrcGap,pRetran,State__PA,TotBytes,TotPkts,Flgs_ e g      ,DstLoad,State_SPA_SPA,State__A,TcpRtt,Cause_Status,SrcLoss,Sum,sMeanPktSz,Max,dTtl,label
0.0,0.001072,4668.0,731.0,0.0,0.0,0.0,31872.0,0.0,13.303958,0.0,0.375828,62.0,62592.0,0.0,31.929501,0.0,0.0,1721542400.0,0.0,0.0,0.076075,0.0,0.0,7.0,0.375828,0.0,0.0,98172.570312,12984.663086,0.375828,0.0,0.0,6.0,-0.0,666.857117,15.96475,0.0,0.0,0.0,0.0,5399.0,13.0,0.0,85187.90625,0.0,0.0,0.077147,0.0,0.0,0.375828,121.833336,0.375828,64.0,HTTP
0.0,0.008139,7912.0,802.0,0.0,0.0,0.0,31872.0,0.0,16.171156,0.0,0.371031,62.0,60672.0,0.0,40.427891,0.0,0.0,1721542400.0,0.0,0.0,0.140222,0.0,0.0,9.0,0.371031,0.0,0.0,166476.671875,14834.34082,0.371031,0.0,0.0,7.0,-0.0,879.111084,21.561541,0.0,0.0,0.0,0.0,8714.0,16.0,0.0,151642.328125,0.0,0.0,0.148361,0.0,0.0,0.371031,114.571426,0.371031,64.0,HTTP
0.0,0.013676,6806.0,931.0,0.0,0.0,0.0,31872.0,0.0,19.729216,0.0,0.40549,62.0,60672.0,0.0,41.924583,0.0,0.0,1721542400.0,0.0,0.0,0.156584,0.0,0.0,9.0,0.40549,0.0,0.0,135697.546875,16335.791016,0.40549,0.0,0.0,9.0,-0.0,756.222229,19.729216,0.0,0.0,0.0,0.0,7737.0,18.0,0.0,119361.757812,0.0,0.0,0.17026,0.0,0.0,0.40549,103.444443,0.40549,64.0,HTTP
0.0,0.013181,4604.0,737.0,0.0,0.0,0.0,31872.0,0.0,12.33146,0.0,0.405467,62.0,63488.0,0.0,29.595503,0.0,0.0,1721542400.0,0.0,0.0,0.156584,0.0,0.0,7.0,0.405467,0.0,0.0,90009.789062,12134.15625,0.405467,0.0,0.0,6.0,-0.0,657.714294,14.797751,0.0,0.0,0.0,0.0,5341.0,13.0,0.0,77875.632812,0.0,0.0,0.169765,0.0,0.0,0.405467,122.833336,0.405467,64.0,HTTP
0.0,0.013181,5689.0,802.0,0.0,0.0,0.0,31872.0,0.0,14.797751,0.0,0.405467,62.0,61568.0,0.0,34.528088,0.0,0.0,1721542400.0,0.0,0.0,0.157678,0.0,0.0,8.0,0.405467,0.0,0.0,111792.078125,13574.470703,0.405467,0.0,0.0,7.0,-0.0,711.125,17.264044,0.0,0.0,0.0,0.0,6491.0,15.0,0.0,98217.609375,0.0,0.0,0.170859,0.0,0.0,0.405467,114.571426,0.405467,64.0,HTTP
0.0,0.013181,5679.0,801.0,0.0,0.0,0.0,31872.0,0.0,14.797751,0.0,0.405467,62.0,64128.0,0.0,34.528088,0.0,0.0,1721542400.0,0.0,0.0,0.157678,0.0,0.0,8.0,0.405467,0.0,0.0,111614.507812,13554.740234,0.405467,0.0,0.0,7.0,-0.0,709.875,17.264044,0.0,0.0,0.0,0.0,6480.0,15.0,0.0,98059.765625,0.0,0.0,0.170859,0.0,0.0,0.405467,114.428574,0.405467,64.0,HTTP
0.0,0.027692,4777.0,755.0,0.0,0.0,0.0,31872.0,0.0,17.486858,0.0,0.285929,62.0,62592.0,0.0,41.96846,0.0,0.0,1721542400.0,0.0,0.0,0.091797,0.0,0.0,7.0,0.285929,0.0,0.0,132200.65625,17626.753906,0.285929,0.0,0.0,6.0,-0.0,682.428589,20.98423,0.0,0.0,0.0,0.0,5532.0,13.0,0.0,114573.898438,0.0,0.0,0.119489,0.0,0.0,0.285929,125.833336,0.285929,64.0,HTTP
0.0,0.010517,3766.0,737.0,0.0,0.0,0.0,31872.0,0.0,21.411716,0.0,0.233517,62.0,62592.0,0.0,51.388119,0.0,0.0,1721542400.0,0.0,0.0,0.077848,0.0,0.0,7.0,0.233517,0.0,0.0,131656.359375,21069.128906,0.233517,0.0,0.0,6.0,-0.0,538.0,25.694059,0.0,0.0,0.0,0.0,4503.0,13.0,0.0,110587.234375,0.0,0.0,0.088365,0.0,0.0,0.233517,122.833336,0.233517,64.0,HTTP
0.0,0.010517,5531.0,801.0,0.0,0.0,0.0,31872.0,0.0,14.909351,0.0,0.402432,62.0,60800.0,0.0,34.788486,0.0,0.0,1721542400.0,0.0,0.0,0.077848,0.0,0.0,8.0,0.402432,0.0,0.0,109871.976562,13656.96582,0.402432,0.0,0.0,7.0,-0.0,691.375,17.394243,0.0,0.0,0.0,0.0,6332.0,15.0,0.0,96215.015625,0.0,0.0,0.088365,0.0,0.0,0.402432,114.428574,0.402432,64.0,HTTP
0.0,0.010467,5269.0,803.0,0.0,0.0,0.0,31872.0,0.0,14.927936,0.0,0.401931,62.0,64128.0,0.0,34.831852,0.0,0.0,1721542400.0,0.0,0.0,0.077397,0.0,0.0,8.0,0.401931,0.0,0.0,105490.75,13713.796875,0.401931,0.0,0.0,7.0,-0.0,658.625,17.415926,0.0,0.0,0.0,0.0,6072.0,15.0,0.0,91776.953125,0.0,0.0,0.087864,0.0,0.0,0.401931,114.714287,0.401931,64.0,HTTP
0.0,0.010467,6957.0,870.0,0.0,0.0,0.0,31872.0,0.0,17.415926,0.0,0.401931,62.0,64128.0,0.0,39.807831,0.0,0.0,1721542400.0,0.0,0.0,0.077397,0.0,0.0,9.0,0.401931,0.0,0.0,138252.59375,15166.783203,0.401931,0.0,0.0,8.0,-0.0,773.0,19.903915,0.0,0.0,0.0,0.0,7827.0,17.0,0.0,123085.804688,0.0,0.0,0.087864,0.0,0.0,0.401931,108.75,0.401931,64.0,HTTP
0.0,0.018484,4266.0,742.0,0.0,0.0,0.0,31872.0,0.0,13.923428,0.0,0.359107,62.0,62592.0,0.0,33.416225,0.0,0.0,1721542400.0,0.0,0.0,0.118945,0.0,0.0,7.0,0.359107,0.0,0.0,95258.515625,13789.762695,0.359107,0.0,0.0,6.0,-0.0,609.428589,16.708113,0.0,0.0,0.0,0.0,5008.0,13.0,0.0,81468.757812,0.0,0.0,0.137429,0.0,0.0,0.359107,123.666664,0.359107,64.0,HTTP
0.0,0.018474,7523.0,806.0,0.0,0.0,0.0,31872.0,0.0,16.732061,0.0,0.358593,62.0,60672.0,0.0,41.830154,0.0,0.0,1721542400.0,0.0,0.0,0.118441,0.0,0.0,9.0,0.358593,0.0,0.0,164621.171875,15415.806641,0.358593,0.0,0.0,7.0,-0.0,835.888916,22.309416,0.0,0.0,0.0,0.0,8329.0,16.0,0.0,149205.375,0.0,0.0,0.136915,0.0,0.0,0.358593,115.14286,0.358593,64.0,HTTP
