TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e s      ,Cause_Status,Dir_  <?>,State_A_PA,State_FPA_FA,State_FPA_FPA,State_FRPA_FPA,State_PA_A,State_PA_PA,State_RPA_PA,State_SPA_SPA,State__PA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.0006155472617447109,0.00037241817773125507,0.011650209561696385,0.0,0.0,0.11096433289299867,0.3197911781158116,0.8223655516051863,0.404250229464548,0.9953458610817001,0.0,0.9953458610817001,0.0,0.9953458610817001,0.9953458610817001,0.9953458610817001,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.003791257805530776,0.00322061191626409,0.005797101449275362,0.0,0.0,0.017241379310344827,0.0,0.125,0.0,0.0005659593919227256,0.0003204594454496785,0.010398093549982949,0.4285714542857145,0.0,0.00031406193492501206,0.002771280361814174,0.005540780568118516,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.08362834614605988,0.08282181253266972,0.11712367691979826,0.0,0.0,0.8719886367239102,0.08651823244900658,0.8223655516051863,0.404250229464548,0.9944618600208988,0.0,0.9944618600208988,0.0,0.9944618600208988,0.9944618600208988,0.9944618600208988,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.09567350579839429,0.09114331723027376,0.10652173913043478,0.0,0.0,0.1896551724137931,0.13157894736842105,0.4375,0.0,0.07977683347917489,0.07897564762149811,0.1118640027594185,0.21854304218543044,0.0,0.007509263346398246,0.08691067066192926,0.10190230763829795,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.13694044893855947,0.1362013079858428,0.1676671165731335,0.0,0.0,0.8938774398943197,0.08275350035433554,0.8223655516051863,0.404250229464548,0.9989516987420386,0.0,0.9989516987420386,0.0,0.9989516987420386,0.9989516987420386,0.9989516987420386,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.14852809991079394,0.1462157809983897,0.15434782608695655,0.0,0.0,0.20689655172413793,0.14912280701754385,0.4375,0.0,0.13019712487928276,0.12946521012445233,0.15951034364829259,0.15606936156069365,0.0,0.011595736340527636,0.13898434008637556,0.1469907161100169,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.3941366852325756,0.3944267619702518,0.3833025502592882,0.0,0.0,0.954686677675033,0.08028604802392175,0.8223655516051863,0.404250229464548,0.9798946758736111,0.0,0.9798946758736111,0.0,0.9798946758736111,0.9798946758736111,0.9798946758736111,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.3838090990187333,0.3964573268921095,0.35579710144927534,0.0,0.0,0.1724137931034483,0.07017543859649122,0.75,0.0,0.38248176819779395,0.3827435129114831,0.37199981855359565,0.051635115516351165,0.0,0.030519031020289824,0.3847138984009081,0.3454275076176581,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.09579394782512402,0.09503624205230791,0.1273176102862826,0.0,0.0,0.9470449471598414,0.05477734702152748,0.8223655516051863,0.404250229464548,0.9825878457720816,0.0,0.9825878457720816,0.0,0.9825878457720816,0.9825878457720816,0.9825878457720816,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.1059322033898305,0.0962962962962963,0.1282608695652174,0.0,0.0,0.11206896551724138,0.06140350877192982,0.375,0.0,0.0925011372260647,0.09173551335765805,0.123164220253542,0.11938774619387747,0.0,0.008413032173081548,0.09295163393394797,0.12418145139149772,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.17781226803428032,0.17742667019577227,0.19432407473183208,0.0,0.0,0.9099034015852048,0.08931430446360433,0.8223655516051863,0.404250229464548,0.8738548486258184,0.0,0.8738548486258184,0.0,0.8738548486258184,0.8738548486258184,0.8738548486258184,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.1833184656556646,0.18711755233494365,0.17536231884057973,0.0,0.0,0.21551724137931033,0.14035087719298245,0.5625,0.0,0.19333786696355956,0.19288812816769849,0.21135011931070002,0.13250884632508847,0.0,0.01635601656980528,0.2034233780236308,0.1909109681971885,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.15426401656916536,0.1541727018362433,0.15901825673083755,0.0,0.0,0.9753019669749009,0.053600951988273526,0.8223655516051863,0.404250229464548,0.9544413119962412,0.0,0.9544413119962412,0.0,0.9544413119962412,0.9544413119962412,0.9544413119962412,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.1543264942016057,0.15169082125603864,0.16086956521739132,0.0,0.0,0.29310344827586204,0.2543859649122807,0.3125,0.0,0.15351621253182546,0.15339431864680844,0.158398060648877,0.21016485210164854,0.0,0.012609590907339355,0.1509248628597659,0.1603461535001416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.32945664003765085,0.32960161452147146,0.32451871847694824,0.0,0.0,0.9628124161162485,0.05772104752689533,0.8223655516051863,0.404250229464548,0.9577522493026992,0.0,0.9577522493026992,0.0,0.9577522493026992,0.9577522493026992,0.9577522493026992,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.32694023193577165,0.3285024154589372,0.32391304347826083,0.0,0.0,0.3448275862068966,0.2894736842105263,0.4375,0.0,0.32705805426463536,0.32717800005656295,0.32225526353895406,0.11936340119363402,0.0,0.026600752981940198,0.3260867770271346,0.32174303558312634,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.0032858025300160397,0.002708012178074412,0.027722526106414718,0.0,0.0,0.40343460237780715,0.20783916390247792,0.8223655516051863,0.404250229464548,0.788111345733615,0.0,0.788111345733615,0.0,0.788111345733615,0.788111345733615,0.788111345733615,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.009812667261373774,0.00644122383252818,0.018115942028985508,0.0,0.0,0.06034482758620689,0.0,0.4375,0.0,0.003831653431843113,0.0031066352332223103,0.032868222155357577,0.5943396209433962,0.0,0.0009916125551796455,0.007388873407223846,0.021867898272944768,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.006336719492128089,0.005709081993625443,0.03276621439227108,0.0,0.0,0.4597450970937913,0.21732745339194093,0.8223655516051863,0.404250229464548,0.7843180745150228,0.0,0.7843180745150228,0.0,0.7843180745150228,0.7843180745150228,0.7843180745150228,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.014495985727029438,0.011916264090177134,0.021014492753623187,0.0,0.0,0.06896551724137931,0.02631578947368421,0.3125,0.0,0.007528486587626012,0.006739837994206451,0.039113410570275675,0.48000001980000023,0.0,0.0014613987895300308,0.01406767535363999,0.02548946432923711,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
