TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Cause_Status,State_A_FA,State_A_FPA,State_A_PA,State_A_SA,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_FSA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FPA_FSPA,State_FRA_A,State_FRA_FPA,State_FRA_PA,State_FRPA_SPA,State_FSPA_FSPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_FPA,State_PA_PA,State_PA_R,State_PA_SPA,State_RA_A,State_R_,State_R_A,State_R_SA,State_SA_SA,State_SPA_FSPA,State_SPA_SPA,State_SRPA_SPA,State_SR_SA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_MwsS  T,label
336727.0,6786.0,329941.0,0.0,0.0,70.6875,1479.55603,449152.0,31872.0,1.584309,1721542784.0,1.584309,0.0,1.584309,1.584309,1.584309,62.0,64.0,0.061737,0.00298,0.058757,319.0,96.0,223.0,0.0,0.0,18.0,0.0,18.0,-0.0,1692488.0,33912.578125,1658575.5,5.341246,0.0,200.71843,59.963051,140.124176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
433855.0,5974.0,427881.0,0.0,0.0,78.605263,1490.874512,492032.0,31872.0,3.685258,1721542784.0,3.685258,0.0,3.685258,3.685258,3.685258,62.0,64.0,0.342384,0.017978,0.324406,363.0,76.0,287.0,0.0,0.0,41.0,0.0,41.0,-0.0,938413.5625,12799.104492,925614.4375,10.148515,0.0,98.229218,20.351357,77.606506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
214.0,140.0,74.0,0.0,0.0,70.0,74.0,64256.0,4077568.0,0.450365,1721542784.0,0.450365,0.0,0.450365,0.450365,0.450365,62.0,64.0,0.450365,0.016935,0.43343,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1243.435913,1243.435913,0.0,0.0,0.0,4.440842,2.220421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
198.0,132.0,66.0,0.0,0.0,66.0,66.0,64256.0,4077568.0,0.046076,1721542784.0,0.046076,0.0,0.046076,0.046076,0.046076,62.0,64.0,0.450365,0.016935,0.43343,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,11459.328125,11459.328125,0.0,0.0,0.0,43.406548,21.703274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
98535.0,1578.0,96957.0,0.0,0.0,87.666664,1447.119385,46080.0,31872.0,3.019261,1721542784.0,3.019261,0.0,3.019261,3.019261,3.019261,62.0,64.0,0.161727,0.027427,0.1343,85.0,18.0,67.0,0.0,0.0,3.0,0.0,3.0,-0.0,257019.1875,3950.635742,253068.5625,3.409091,0.0,27.821379,5.630517,21.859655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
300496.0,5560.0,294936.0,0.0,0.0,84.242424,1489.575806,460928.0,31872.0,2.447928,1721542784.0,2.447928,0.0,2.447928,2.447928,2.447928,61.0,64.0,0.161727,0.027427,0.1343,264.0,66.0,198.0,0.0,0.0,63.0,0.0,63.0,-0.0,976901.3125,17895.951172,959005.375,19.266055,0.0,107.437805,26.553068,80.476227,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
189861.0,4495.0,185366.0,0.0,0.0,67.089554,1471.158691,191616.0,31872.0,1.147276,1721542784.0,1.147276,0.0,1.147276,1.147276,1.147276,62.0,64.0,0.124052,0.02587,0.098182,193.0,67.0,126.0,0.0,0.0,0.0,0.0,0.0,-0.0,1313183.5,30876.615234,1282306.875,0.0,0.0,167.352921,57.527569,108.953728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2284453.0,34644.0,2249809.0,0.0,0.0,69.706238,1509.938965,2390272.0,31872.0,4.75796,1721542784.0,4.75796,0.0,4.75796,4.75796,4.75796,62.0,64.0,0.094264,0.038405,0.055859,1987.0,497.0,1490.0,0.0,0.0,35.0,0.0,35.0,-0.0,3838409.75,58134.160156,3780275.75,1.730959,0.0,417.405792,104.246361,312.949249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
213461.0,3954.0,209507.0,0.0,0.0,70.60714,1485.865234,216064.0,31872.0,1.115182,1721542784.0,1.115182,0.0,1.115182,1.115182,1.115182,62.0,64.0,0.091225,0.027359,0.063866,197.0,56.0,141.0,0.0,0.0,0.0,0.0,0.0,-0.0,1520153.625,27862.714844,1492290.875,0.0,0.0,175.756058,49.319302,125.540039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
182420.0,4622.0,177798.0,0.0,0.0,67.970589,1469.404907,202624.0,31872.0,0.722184,1721542784.0,0.722184,0.0,0.722184,0.722184,0.722184,62.0,64.0,0.112079,0.004967,0.107112,189.0,68.0,121.0,0.0,0.0,0.0,0.0,0.0,-0.0,2003744.25,50458.054688,1953286.125,0.0,0.0,260.321472,92.774139,166.162643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
