application,window,seed,partition,level,cluster,training_mapped_level,count
SMTP,1,0,validation,Low,1,Low,405
SMTP,1,0,validation,Low,2,High,450
SMTP,1,0,validation,Medium,0,Medium,234
SMTP,1,0,validation,Medium,1,Low,10
SMTP,1,0,validation,Medium,2,High,126
SMTP,1,0,validation,High,0,Medium,142
SMTP,1,0,validation,High,1,Low,278
SMTP,1,0,validation,High,2,High,550
SMTP,1,21,train,Low,0,High,368
SMTP,1,21,train,Low,1,Low,2706
SMTP,1,21,train,Low,2,Medium,33
SMTP,1,21,train,Medium,0,High,458
SMTP,1,21,train,Medium,1,Low,652
SMTP,1,21,train,Medium,2,Medium,198
SMTP,1,21,train,High,0,High,1951
SMTP,1,21,train,High,1,Low,618
SMTP,1,21,train,High,2,Medium,540
SMTP,1,21,validation,Low,0,High,483
SMTP,1,21,validation,Low,1,Low,405
SMTP,1,21,validation,Low,2,Medium,82
SMTP,1,21,validation,Medium,0,High,145
SMTP,1,21,validation,Medium,1,Low,10
SMTP,1,21,validation,Medium,2,Medium,215
SMTP,1,21,validation,High,0,High,573
SMTP,1,21,validation,High,1,Low,291
SMTP,1,21,validation,High,2,Medium,106
SMTP,1,42,train,Low,0,Low,2778
SMTP,1,42,train,Low,1,High,286
SMTP,1,42,train,Low,2,Medium,43
SMTP,1,42,train,Medium,0,Low,739
SMTP,1,42,train,Medium,1,High,369
SMTP,1,42,train,Medium,2,Medium,200
SMTP,1,42,train,High,0,Low,702
SMTP,1,42,train,High,1,High,2036
SMTP,1,42,train,High,2,Medium,371
SMTP,1,42,validation,Low,0,Low,481
SMTP,1,42,validation,Low,1,High,398
SMTP,1,42,validation,Low,2,Medium,91
SMTP,1,42,validation,Medium,0,Low,13
SMTP,1,42,validation,Medium,1,High,161
SMTP,1,42,validation,Medium,2,Medium,196
SMTP,1,42,validation,High,0,Low,323
SMTP,1,42,validation,High,1,High,569
SMTP,1,42,validation,High,2,Medium,78
SMTP,1,84,train,Low,0,Low,2738
SMTP,1,84,train,Low,1,High,332
SMTP,1,84,train,Low,2,Medium,37
SMTP,1,84,train,Medium,0,Low,678
SMTP,1,84,train,Medium,1,High,415
SMTP,1,84,train,Medium,2,Medium,215
SMTP,1,84,train,High,0,Low,626
SMTP,1,84,train,High,1,High,1963
SMTP,1,84,train,High,2,Medium,520
SMTP,1,84,validation,Low,0,Low,425
SMTP,1,84,validation,Low,1,High,447
SMTP,1,84,validation,Low,2,Medium,98
SMTP,1,84,validation,Medium,0,Low,10
SMTP,1,84,validation,Medium,1,High,145
SMTP,1,84,validation,Medium,2,Medium,215
SMTP,1,84,validation,High,0,Low,296
SMTP,1,84,validation,High,1,High,567
SMTP,1,84,validation,High,2,Medium,107
SMTP,1,123,train,Low,0,High,329
SMTP,1,123,train,Low,1,Low,2755
SMTP,1,123,train,Low,2,Medium,23
SMTP,1,123,train,Medium,0,High,408
SMTP,1,123,train,Medium,1,Low,724
SMTP,1,123,train,Medium,2,Medium,176
SMTP,1,123,train,High,0,High,2030
SMTP,1,123,train,High,1,Low,711
SMTP,1,123,train,High,2,Medium,368
SMTP,1,123,validation,Low,0,High,442
SMTP,1,123,validation,Low,1,Low,458
SMTP,1,123,validation,Low,2,Medium,70
SMTP,1,123,validation,Medium,0,High,151
SMTP,1,123,validation,Medium,1,Low,14
SMTP,1,123,validation,Medium,2,Medium,205
SMTP,1,123,validation,High,0,High,580
SMTP,1,123,validation,High,1,Low,314
SMTP,1,123,validation,High,2,Medium,76
SMTP,3,0,train,Low,0,Low,2805
SMTP,3,0,train,Low,1,High,286
SMTP,3,0,train,Low,2,Medium,16
SMTP,3,0,train,Medium,0,Low,705
SMTP,3,0,train,Medium,1,High,425
SMTP,3,0,train,Medium,2,Medium,178
SMTP,3,0,train,High,0,Low,505
SMTP,3,0,train,High,1,High,2248
SMTP,3,0,train,High,2,Medium,356
SMTP,3,0,validation,Low,0,Low,413
SMTP,3,0,validation,Low,1,High,483
SMTP,3,0,validation,Low,2,Medium,74
SMTP,3,0,validation,Medium,0,Low,2
SMTP,3,0,validation,Medium,1,High,156
SMTP,3,0,validation,Medium,2,Medium,212
SMTP,3,0,validation,High,0,Low,263
SMTP,3,0,validation,High,1,High,638
SMTP,3,0,validation,High,2,Medium,69
SMTP,3,21,train,Low,0,Medium,59
SMTP,3,21,train,Low,1,Low,2857
SMTP,3,21,train,Low,2,High,191
SMTP,3,21,train,Medium,0,Medium,170
SMTP,3,21,train,Medium,1,Low,758
SMTP,3,21,train,Medium,2,High,380
SMTP,3,21,train,High,0,Medium,488
SMTP,3,21,train,High,1,Low,580
SMTP,3,21,train,High,2,High,2041
SMTP,3,21,validation,Low,0,Medium,87
SMTP,3,21,validation,Low,1,Low,478
SMTP,3,21,validation,Low,2,High,405
SMTP,3,21,validation,Medium,0,Medium,89
SMTP,3,21,validation,Medium,1,Low,2
SMTP,3,21,validation,Medium,2,High,279
SMTP,3,21,validation,High,0,Medium,146
SMTP,3,21,validation,High,1,Low,277
SMTP,3,21,validation,High,2,High,547
SMTP,3,42,train,Low,0,High,315
SMTP,3,42,train,Low,1,Low,2775
SMTP,3,42,train,Low,2,Medium,17
SMTP,3,42,train,Medium,0,High,445
SMTP,3,42,train,Medium,1,Low,684
SMTP,3,42,train,Medium,2,Medium,179
SMTP,3,42,train,High,0,High,2278
SMTP,3,42,train,High,1,Low,462
SMTP,3,42,train,High,2,Medium,369
SMTP,3,42,validation,Low,0,High,512
SMTP,3,42,validation,Low,1,Low,386
SMTP,3,42,validation,Low,2,Medium,72
SMTP,3,42,validation,Medium,0,High,142
SMTP,3,42,validation,Medium,1,Low,1
SMTP,3,42,validation,Medium,2,Medium,227
SMTP,3,42,validation,High,0,High,658
SMTP,3,42,validation,High,1,Low,248
SMTP,3,42,validation,High,2,Medium,64
SMTP,3,84,train,Low,0,Medium,243
SMTP,3,84,train,Low,1,Low,2825
SMTP,3,84,train,Low,2,High,39
SMTP,3,84,train,Medium,0,Medium,318
SMTP,3,84,train,Medium,1,Low,736
SMTP,3,84,train,Medium,2,High,254
SMTP,3,84,train,High,0,Medium,989
SMTP,3,84,train,High,1,Low,566
SMTP,3,84,train,High,2,High,1554
SMTP,3,84,validation,Low,0,Medium,378
SMTP,3,84,validation,Low,1,Low,455
SMTP,3,84,validation,Low,2,High,137
SMTP,3,84,validation,Medium,0,Medium,79
SMTP,3,84,validation,Medium,1,Low,4
SMTP,3,84,validation,Medium,2,High,287
SMTP,3,84,validation,High,0,Medium,328
SMTP,3,84,validation,High,1,Low,277
SMTP,3,84,validation,High,2,High,365
SMTP,3,123,train,Low,0,Low,2607
SMTP,3,123,train,Low,1,Medium,474
SMTP,3,123,train,Low,2,High,26
SMTP,3,123,train,Medium,0,Low,560
SMTP,3,123,train,Medium,1,Medium,500
SMTP,3,123,train,Medium,2,High,248
SMTP,3,123,train,High,0,Low,407
SMTP,3,123,train,High,1,Medium,1523
SMTP,3,123,train,High,2,High,1179
SMTP,3,123,validation,Low,0,Low,298
SMTP,3,123,validation,Low,1,Medium,534
SMTP,3,123,validation,Low,2,High,138
SMTP,3,123,validation,Medium,0,Low,1
SMTP,3,123,validation,Medium,1,Medium,77
SMTP,3,123,validation,Medium,2,High,292
SMTP,3,123,validation,High,0,Low,200
SMTP,3,123,validation,High,1,Medium,520
SMTP,3,123,validation,High,2,High,250
SMTP,5,0,train,Low,0,Medium,16
SMTP,5,0,train,Low,1,Low,2769
SMTP,5,0,train,Low,2,High,322
SMTP,5,0,train,Medium,0,Medium,178
SMTP,5,0,train,Medium,1,Low,645
SMTP,5,0,train,Medium,2,High,485
SMTP,5,0,train,High,0,Medium,334
SMTP,5,0,train,High,1,Low,396
SMTP,5,0,train,High,2,High,2379
SMTP,5,0,validation,Low,0,Medium,78
SMTP,5,0,validation,Low,1,Low,360
SMTP,5,0,validation,Low,2,High,532
SMTP,5,0,validation,Medium,0,Medium,239
SMTP,5,0,validation,Medium,1,Low,0
SMTP,5,0,validation,Medium,2,High,131
SMTP,5,0,validation,High,0,Medium,61
SMTP,5,0,validation,High,1,Low,218
SMTP,5,0,validation,High,2,High,691
SMTP,5,21,train,Low,0,Low,2707
SMTP,5,21,train,Low,1,Medium,19
SMTP,5,21,train,Low,2,High,381
SMTP,5,21,train,Medium,0,Low,601
SMTP,5,21,train,Medium,1,Medium,206
SMTP,5,21,train,Medium,2,High,501
SMTP,5,21,train,High,0,Low,379
SMTP,5,21,train,High,1,Medium,613
SMTP,5,21,train,High,2,High,2117
SMTP,5,21,validation,Low,0,Low,308
SMTP,5,21,validation,Low,1,Medium,96
SMTP,5,21,validation,Low,2,High,566
SMTP,5,21,validation,Medium,0,Low,0
SMTP,5,21,validation,Medium,1,Medium,268
SMTP,5,21,validation,Medium,2,High,102
SMTP,5,21,validation,High,0,Low,205
SMTP,5,21,validation,High,1,Medium,98
SMTP,5,21,validation,High,2,High,667
SMTP,5,42,train,Low,0,Medium,35
SMTP,5,42,train,Low,1,Low,2719
SMTP,5,42,train,Low,2,High,353
SMTP,5,42,train,Medium,0,Medium,242
SMTP,5,42,train,Medium,1,Low,605
SMTP,5,42,train,Medium,2,High,461
SMTP,5,42,train,High,0,Medium,768
SMTP,5,42,train,High,1,Low,364
SMTP,5,42,train,High,2,High,1977
SMTP,5,42,validation,Low,0,Medium,135
SMTP,5,42,validation,Low,1,Low,326
SMTP,5,42,validation,Low,2,High,509
SMTP,5,42,validation,Medium,0,Medium,282
SMTP,5,42,validation,Medium,1,Low,0
SMTP,5,42,validation,Medium,2,High,88
SMTP,5,42,validation,High,0,Medium,151
SMTP,5,42,validation,High,1,Low,199
SMTP,5,42,validation,High,2,High,620
SMTP,5,84,train,Low,0,High,57
SMTP,5,84,train,Low,1,Low,2576
SMTP,5,84,train,Low,2,Medium,474
SMTP,5,84,train,Medium,0,High,325
SMTP,5,84,train,Medium,1,Low,480
SMTP,5,84,train,Medium,2,Medium,503
SMTP,5,84,train,High,0,High,1527
SMTP,5,84,train,High,1,Low,313
SMTP,5,84,train,High,2,Medium,1269
SMTP,5,84,validation,Low,0,High,208
SMTP,5,84,validation,Low,1,Low,223
SMTP,5,84,validation,Low,2,Medium,539
SMTP,5,84,validation,Medium,0,High,329
SMTP,5,84,validation,Medium,1,Low,0
SMTP,5,84,validation,Medium,2,Medium,41
SMTP,5,84,validation,High,0,High,322
SMTP,5,84,validation,High,1,Low,159
SMTP,5,84,validation,High,2,Medium,489
SMTP,5,123,train,Low,0,High,77
SMTP,5,123,train,Low,1,Medium,688
SMTP,5,123,train,Low,2,Low,2342
SMTP,5,123,train,Medium,0,High,366
SMTP,5,123,train,Medium,1,Medium,634
SMTP,5,123,train,Medium,2,Low,308
SMTP,5,123,train,High,0,High,1914
SMTP,5,123,train,High,1,Medium,917
SMTP,5,123,train,High,2,Low,278
SMTP,5,123,validation,Low,0,High,243
SMTP,5,123,validation,Low,1,Medium,578
SMTP,5,123,validation,Low,2,Low,149
SMTP,5,123,validation,Medium,0,High,347
SMTP,5,123,validation,Medium,1,Medium,23
SMTP,5,123,validation,Medium,2,Low,0
SMTP,5,123,validation,High,0,High,445
SMTP,5,123,validation,High,1,Medium,393
SMTP,5,123,validation,High,2,Low,132
SMTP,10,0,train,Low,0,Low,2644
SMTP,10,0,train,Low,1,Medium,35
SMTP,10,0,train,Low,2,High,428
SMTP,10,0,train,Medium,0,Low,503
SMTP,10,0,train,Medium,1,Medium,279
SMTP,10,0,train,Medium,2,High,526
SMTP,10,0,train,High,0,Low,296
SMTP,10,0,train,High,1,Medium,862
SMTP,10,0,train,High,2,High,1951
SMTP,10,0,validation,Low,0,Low,239
SMTP,10,0,validation,Low,1,Medium,156
SMTP,10,0,validation,Low,2,High,575
SMTP,10,0,validation,Medium,0,Low,0
SMTP,10,0,validation,Medium,1,Medium,311
SMTP,10,0,validation,Medium,2,High,59
SMTP,10,0,validation,High,0,Low,171
SMTP,10,0,validation,High,1,Medium,149
SMTP,10,0,validation,High,2,High,650
SMTP,10,21,train,Low,0,Medium,490
SMTP,10,21,train,Low,1,High,39
SMTP,10,21,train,Low,2,Low,2578
SMTP,10,21,train,Medium,0,Medium,569
SMTP,10,21,train,Medium,1,High,309
SMTP,10,21,train,Medium,2,Low,430
SMTP,10,21,train,High,0,Medium,1135
SMTP,10,21,train,High,1,High,1700
SMTP,10,21,train,High,2,Low,274
SMTP,10,21,validation,Low,0,Medium,545
SMTP,10,21,validation,Low,1,High,215
SMTP,10,21,validation,Low,2,Low,210
SMTP,10,21,validation,Medium,0,Medium,17
SMTP,10,21,validation,Medium,1,High,353
SMTP,10,21,validation,Medium,2,Low,0
SMTP,10,21,validation,High,0,Medium,474
SMTP,10,21,validation,High,1,High,345
SMTP,10,21,validation,High,2,Low,151
SMTP,10,42,train,Low,0,High,348
SMTP,10,42,train,Low,1,Low,2735
SMTP,10,42,train,Low,2,Medium,24
SMTP,10,42,train,Medium,0,High,513
SMTP,10,42,train,Medium,1,Low,594
SMTP,10,42,train,Medium,2,Medium,201
SMTP,10,42,train,High,0,High,2468
SMTP,10,42,train,High,1,Low,328
SMTP,10,42,train,High,2,Medium,313
SMTP,10,42,validation,Low,0,High,559
SMTP,10,42,validation,Low,1,Low,301
SMTP,10,42,validation,Low,2,Medium,110
SMTP,10,42,validation,Medium,0,High,112
SMTP,10,42,validation,Medium,1,Low,0
SMTP,10,42,validation,Medium,2,Medium,258
SMTP,10,42,validation,High,0,High,719
SMTP,10,42,validation,High,1,Low,188
SMTP,10,42,validation,High,2,Medium,63
SMTP,10,84,train,Low,0,Medium,438
SMTP,10,84,train,Low,1,Low,2651
SMTP,10,84,train,Low,2,High,18
SMTP,10,84,train,Medium,0,Medium,536
SMTP,10,84,train,Medium,1,Low,509
SMTP,10,84,train,Medium,2,High,263
SMTP,10,84,train,High,0,Medium,1534
SMTP,10,84,train,High,1,Low,293
SMTP,10,84,train,High,2,High,1282
SMTP,10,84,validation,Low,0,Medium,569
SMTP,10,84,validation,Low,1,Low,243
SMTP,10,84,validation,Low,2,High,158
SMTP,10,84,validation,Medium,0,Medium,36
SMTP,10,84,validation,Medium,1,Low,0
SMTP,10,84,validation,Medium,2,High,334
SMTP,10,84,validation,High,0,Medium,572
SMTP,10,84,validation,High,1,Low,170
SMTP,10,84,validation,High,2,High,228
SMTP,10,123,train,Low,0,High,74
SMTP,10,123,train,Low,1,Low,2770
SMTP,10,123,train,Low,2,Medium,263
SMTP,10,123,train,Medium,0,High,238
SMTP,10,123,train,Medium,1,Low,667
SMTP,10,123,train,Medium,2,Medium,403
SMTP,10,123,train,High,0,High,1740
SMTP,10,123,train,High,1,Low,333
SMTP,10,123,train,High,2,Medium,1036
SMTP,10,123,validation,Low,0,High,195
SMTP,10,123,validation,Low,1,Low,355
SMTP,10,123,validation,Low,2,Medium,420
SMTP,10,123,validation,Medium,0,High,305
SMTP,10,123,validation,Medium,1,Low,0
SMTP,10,123,validation,Medium,2,Medium,65
SMTP,10,123,validation,High,0,High,401
SMTP,10,123,validation,High,1,Low,190
SMTP,10,123,validation,High,2,Medium,379
SMTP,20,0,train,Low,0,Medium,472
SMTP,20,0,train,Low,1,High,53
SMTP,20,0,train,Low,2,Low,2582
SMTP,20,0,train,Medium,0,Medium,647
SMTP,20,0,train,Medium,1,High,279
SMTP,20,0,train,Medium,2,Low,382
SMTP,20,0,train,High,0,Medium,1553
SMTP,20,0,train,High,1,High,1359
SMTP,20,0,train,High,2,Low,197
SMTP,20,0,validation,Low,0,Medium,564
SMTP,20,0,validation,Low,1,High,232
SMTP,20,0,validation,Low,2,Low,174
SMTP,20,0,validation,Medium,0,Medium,12
SMTP,20,0,validation,Medium,1,High,358
SMTP,20,0,validation,Medium,2,Low,0
SMTP,20,0,validation,High,0,Medium,581
SMTP,20,0,validation,High,1,High,260
SMTP,20,0,validation,High,2,Low,129
SMTP,20,21,train,Low,0,High,43
SMTP,20,21,train,Low,1,Low,2777
SMTP,20,21,train,Low,2,Medium,287
SMTP,20,21,train,Medium,0,High,196
SMTP,20,21,train,Medium,1,Low,610
SMTP,20,21,train,Medium,2,Medium,502
SMTP,20,21,train,High,0,High,1272
SMTP,20,21,train,High,1,Low,259
SMTP,20,21,train,High,2,Medium,1578
SMTP,20,21,validation,Low,0,High,218
SMTP,20,21,validation,Low,1,Low,315
SMTP,20,21,validation,Low,2,Medium,437
SMTP,20,21,validation,Medium,0,High,281
SMTP,20,21,validation,Medium,1,Low,0
SMTP,20,21,validation,Medium,2,Medium,89
SMTP,20,21,validation,High,0,High,258
SMTP,20,21,validation,High,1,Low,175
SMTP,20,21,validation,High,2,Medium,537
SMTP,20,42,train,Low,0,High,400
SMTP,20,42,train,Low,1,Low,2678
SMTP,20,42,train,Low,2,Medium,29
SMTP,20,42,train,Medium,0,High,561
SMTP,20,42,train,Medium,1,Low,507
SMTP,20,42,train,Medium,2,Medium,240
SMTP,20,42,train,High,0,High,2256
SMTP,20,42,train,High,1,Low,239
SMTP,20,42,train,High,2,Medium,614
SMTP,20,42,validation,Low,0,High,618
SMTP,20,42,validation,Low,1,Low,229
SMTP,20,42,validation,Low,2,Medium,123
SMTP,20,42,validation,Medium,0,High,65
SMTP,20,42,validation,Medium,1,Low,0
SMTP,20,42,validation,Medium,2,Medium,305
SMTP,20,42,validation,High,0,High,696
SMTP,20,42,validation,High,1,Low,158
SMTP,20,42,validation,High,2,Medium,116
SMTP,20,84,train,Low,0,Low,2612
SMTP,20,84,train,Low,1,Medium,54
SMTP,20,84,train,Low,2,High,441
SMTP,20,84,train,Medium,0,Low,435
SMTP,20,84,train,Medium,1,Medium,338
SMTP,20,84,train,Medium,2,High,535
SMTP,20,84,train,High,0,Low,212
SMTP,20,84,train,High,1,Medium,943
SMTP,20,84,train,High,2,High,1954
SMTP,20,84,validation,Low,0,Low,193
SMTP,20,84,validation,Low,1,Medium,252
SMTP,20,84,validation,Low,2,High,525
SMTP,20,84,validation,Medium,0,Low,0
SMTP,20,84,validation,Medium,1,Medium,339
SMTP,20,84,validation,Medium,2,High,31
SMTP,20,84,validation,High,0,Low,140
SMTP,20,84,validation,High,1,Medium,217
SMTP,20,84,validation,High,2,High,613
SMTP,20,123,train,Low,0,High,17
SMTP,20,123,train,Low,1,Low,2709
SMTP,20,123,train,Low,2,Medium,381
SMTP,20,123,train,Medium,0,High,214
SMTP,20,123,train,Medium,1,Low,556
SMTP,20,123,train,Medium,2,Medium,538
SMTP,20,123,train,High,0,High,1281
SMTP,20,123,train,High,1,Low,244
SMTP,20,123,train,High,2,Medium,1584
SMTP,20,123,validation,Low,0,High,147
SMTP,20,123,validation,Low,1,Low,278
SMTP,20,123,validation,Low,2,Medium,545
SMTP,20,123,validation,Medium,0,High,285
SMTP,20,123,validation,Medium,1,Low,0
SMTP,20,123,validation,Medium,2,Medium,85
SMTP,20,123,validation,High,0,High,249
SMTP,20,123,validation,High,1,Low,163
SMTP,20,123,validation,High,2,Medium,558
SMTP,50,0,train,Low,0,High,341
SMTP,50,0,train,Low,1,Low,2693
SMTP,50,0,train,Low,2,Medium,73
SMTP,50,0,train,Medium,0,High,677
SMTP,50,0,train,Medium,1,Low,466
SMTP,50,0,train,Medium,2,Medium,165
SMTP,50,0,train,High,0,High,2342
SMTP,50,0,train,High,1,Low,98
SMTP,50,0,train,High,2,Medium,669
SMTP,50,0,validation,Low,0,High,551
SMTP,50,0,validation,Low,1,Low,198
SMTP,50,0,validation,Low,2,Medium,221
SMTP,50,0,validation,Medium,0,High,50
SMTP,50,0,validation,Medium,1,Low,0
SMTP,50,0,validation,Medium,2,Medium,320
SMTP,50,0,validation,High,0,High,761
SMTP,50,0,validation,High,1,Low,113
SMTP,50,0,validation,High,2,Medium,96
SMTP,50,21,train,Low,0,Low,2572
SMTP,50,21,train,Low,1,High,51
SMTP,50,21,train,Low,2,Medium,484
SMTP,50,21,train,Medium,0,Low,252
SMTP,50,21,train,Medium,1,High,318
SMTP,50,21,train,Medium,2,Medium,738
SMTP,50,21,train,High,0,Low,74
SMTP,50,21,train,High,1,High,2464
SMTP,50,21,train,High,2,Medium,571
SMTP,50,21,validation,Low,0,Low,128
SMTP,50,21,validation,Low,1,High,253
SMTP,50,21,validation,Low,2,Medium,589
SMTP,50,21,validation,Medium,0,Low,0
SMTP,50,21,validation,Medium,1,High,370
SMTP,50,21,validation,Medium,2,Medium,0
SMTP,50,21,validation,High,0,Low,65
SMTP,50,21,validation,High,1,High,570
SMTP,50,21,validation,High,2,Medium,335
SMTP,50,42,train,Low,0,High,381
SMTP,50,42,train,Low,1,Low,2696
SMTP,50,42,train,Low,2,Medium,30
SMTP,50,42,train,Medium,0,High,730
SMTP,50,42,train,Medium,1,Low,503
SMTP,50,42,train,Medium,2,Medium,75
SMTP,50,42,train,High,0,High,2358
SMTP,50,42,train,High,1,Low,126
SMTP,50,42,train,High,2,Medium,625
SMTP,50,42,validation,Low,0,High,551
SMTP,50,42,validation,Low,1,Low,216
SMTP,50,42,validation,Low,2,Medium,203
SMTP,50,42,validation,Medium,0,High,171
SMTP,50,42,validation,Medium,1,Low,0
SMTP,50,42,validation,Medium,2,Medium,199
SMTP,50,42,validation,High,0,High,724
SMTP,50,42,validation,High,1,Low,145
SMTP,50,42,validation,High,2,Medium,101
SMTP,50,84,train,Low,0,Low,2695
SMTP,50,84,train,Low,1,Medium,98
SMTP,50,84,train,Low,2,High,314
SMTP,50,84,train,Medium,0,Low,496
SMTP,50,84,train,Medium,1,Medium,86
SMTP,50,84,train,Medium,2,High,726
SMTP,50,84,train,High,0,Low,130
SMTP,50,84,train,High,1,Medium,645
SMTP,50,84,train,High,2,High,2334
SMTP,50,84,validation,Low,0,Low,212
SMTP,50,84,validation,Low,1,Medium,227
SMTP,50,84,validation,Low,2,High,531
SMTP,50,84,validation,Medium,0,Low,0
SMTP,50,84,validation,Medium,1,Medium,199
SMTP,50,84,validation,Medium,2,High,171
SMTP,50,84,validation,High,0,Low,145
SMTP,50,84,validation,High,1,Medium,101
SMTP,50,84,validation,High,2,High,724
SMTP,50,123,train,Low,0,High,414
SMTP,50,123,train,Low,1,Low,2693
SMTP,50,123,train,Low,2,Medium,0
SMTP,50,123,train,Medium,0,High,672
SMTP,50,123,train,Medium,1,Low,486
SMTP,50,123,train,Medium,2,Medium,150
SMTP,50,123,train,High,0,High,2940
SMTP,50,123,train,High,1,Low,106
SMTP,50,123,train,High,2,Medium,63
SMTP,50,123,validation,Low,0,High,768
SMTP,50,123,validation,Low,1,Low,201
SMTP,50,123,validation,Low,2,Medium,1
SMTP,50,123,validation,Medium,0,High,108
SMTP,50,123,validation,Medium,1,Low,0
SMTP,50,123,validation,Medium,2,Medium,262
SMTP,50,123,validation,High,0,High,851
SMTP,50,123,validation,High,1,Low,119
SMTP,50,123,validation,High,2,Medium,0
SMTP,100,0,train,Low,0,High,362
SMTP,100,0,train,Low,1,Low,2702
SMTP,100,0,train,Low,2,Medium,43
SMTP,100,0,train,Medium,0,High,1034
SMTP,100,0,train,Medium,1,Low,274
SMTP,100,0,train,Medium,2,Medium,0
SMTP,100,0,train,High,0,High,2936
SMTP,100,0,train,High,1,Low,0
SMTP,100,0,train,High,2,Medium,173
SMTP,100,0,validation,Low,0,High,784
SMTP,100,0,validation,Low,1,Low,91
SMTP,100,0,validation,Low,2,Medium,95
SMTP,100,0,validation,Medium,0,High,296
SMTP,100,0,validation,Medium,1,Low,0
SMTP,100,0,validation,Medium,2,Medium,74
SMTP,100,0,validation,High,0,High,926
SMTP,100,0,validation,High,1,Low,7
SMTP,100,0,validation,High,2,Medium,37
SMTP,100,21,train,Low,0,High,422
SMTP,100,21,train,Low,1,Low,2685
SMTP,100,21,train,Low,2,Medium,0
SMTP,100,21,train,Medium,0,High,876
SMTP,100,21,train,Medium,1,Low,257
SMTP,100,21,train,Medium,2,Medium,175
SMTP,100,21,train,High,0,High,2984
SMTP,100,21,train,High,1,Low,0
SMTP,100,21,train,High,2,Medium,125
SMTP,100,21,validation,Low,0,High,889
SMTP,100,21,validation,Low,1,Low,81
SMTP,100,21,validation,Low,2,Medium,0
SMTP,100,21,validation,Medium,0,High,5
SMTP,100,21,validation,Medium,1,Low,0
SMTP,100,21,validation,Medium,2,Medium,365
SMTP,100,21,validation,High,0,High,970
SMTP,100,21,validation,High,1,Low,0
SMTP,100,21,validation,High,2,Medium,0
SMTP,100,42,train,Low,0,Low,2682
SMTP,100,42,train,Low,1,High,425
SMTP,100,42,train,Low,2,Medium,0
SMTP,100,42,train,Medium,0,Low,249
SMTP,100,42,train,Medium,1,High,885
SMTP,100,42,train,Medium,2,Medium,174
SMTP,100,42,train,High,0,Low,0
SMTP,100,42,train,High,1,High,2998
SMTP,100,42,train,High,2,Medium,111
SMTP,100,42,validation,Low,0,Low,80
SMTP,100,42,validation,Low,1,High,890
SMTP,100,42,validation,Low,2,Medium,0
SMTP,100,42,validation,Medium,0,Low,0
SMTP,100,42,validation,Medium,1,High,7
SMTP,100,42,validation,Medium,2,Medium,363
SMTP,100,42,validation,High,0,Low,0
SMTP,100,42,validation,High,1,High,970
SMTP,100,42,validation,High,2,Medium,0
SMTP,100,84,train,Low,0,Low,2594
SMTP,100,84,train,Low,1,Medium,453
SMTP,100,84,train,Low,2,High,60
SMTP,100,84,train,Medium,0,Low,29
SMTP,100,84,train,Medium,1,Medium,975
SMTP,100,84,train,Medium,2,High,304
SMTP,100,84,train,High,0,Low,0
SMTP,100,84,train,High,1,Medium,197
SMTP,100,84,train,High,2,High,2912
SMTP,100,84,validation,Low,0,Low,28
SMTP,100,84,validation,Low,1,Medium,619
SMTP,100,84,validation,Low,2,High,323
SMTP,100,84,validation,Medium,0,Low,0
SMTP,100,84,validation,Medium,1,Medium,0
SMTP,100,84,validation,Medium,2,High,370
SMTP,100,84,validation,High,0,Low,0
SMTP,100,84,validation,High,1,Medium,416
SMTP,100,84,validation,High,2,High,554
SMTP,100,123,train,Low,0,Low,2705
SMTP,100,123,train,Low,1,High,359
SMTP,100,123,train,Low,2,Medium,43
SMTP,100,123,train,Medium,0,Low,276
SMTP,100,123,train,Medium,1,High,1032
SMTP,100,123,train,Medium,2,Medium,0
SMTP,100,123,train,High,0,Low,0
SMTP,100,123,train,High,1,High,2889
SMTP,100,123,train,High,2,Medium,220
SMTP,100,123,validation,Low,0,Low,97
SMTP,100,123,validation,Low,1,High,778
SMTP,100,123,validation,Low,2,Medium,95
SMTP,100,123,validation,Medium,0,Low,0
SMTP,100,123,validation,Medium,1,High,296
SMTP,100,123,validation,Medium,2,Medium,74
SMTP,100,123,validation,High,0,Low,9
SMTP,100,123,validation,High,1,High,924
SMTP,100,123,validation,High,2,Medium,37
SSH,1,0,train,Low,0,Low,3628
SSH,1,0,train,Low,1,High,262
SSH,1,0,train,Low,2,Medium,23
SSH,1,0,train,Medium,0,Low,962
SSH,1,0,train,Medium,1,High,577
SSH,1,0,train,Medium,2,Medium,142
SSH,1,0,train,High,0,Low,490
SSH,1,0,train,High,1,High,1778
SSH,1,0,train,High,2,Medium,502
SSH,1,0,validation,Low,0,Low,1218
SSH,1,0,validation,Low,1,High,21
SSH,1,0,validation,Low,2,Medium,0
SSH,1,0,validation,Medium,0,Low,350
SSH,1,0,validation,Medium,1,High,129
SSH,1,0,validation,Medium,2,Medium,16
SSH,1,0,validation,High,0,Low,169
SSH,1,0,validation,High,1,High,648
SSH,1,0,validation,High,2,Medium,41
SSH,1,21,train,Low,0,High,305
SSH,1,21,train,Low,1,Low,3579
SSH,1,21,train,Low,2,Medium,29
SSH,1,21,train,Medium,0,High,628
SSH,1,21,train,Medium,1,Low,889
SSH,1,21,train,Medium,2,Medium,164
SSH,1,21,train,High,0,High,1689
SSH,1,21,train,High,1,Low,415
SSH,1,21,train,High,2,Medium,666
