application,window,seed,cluster,training_mapped_level,TcpRtt_mean,TcpRtt_max,TcpRtt_median,TcpRtt_min,TcpRtt_std,SynAck_mean,SynAck_max,SynAck_median,SynAck_min,SynAck_std,AckDat_mean,AckDat_max,AckDat_median,AckDat_min,AckDat_std
HTTP,20,0,0,High,0.11567482552396766,0.1901799074496785,0.11375247914505074,0.051536256277235994,0.039679605823509795,0.01273067556547002,0.023209270595559266,0.012152251504461508,0.005148424569412745,0.005111913924292961,0.10294414995849756,0.1744546163104378,0.10142281344677323,0.04104022473542194,0.03833934162448853
HTTP,20,0,1,Low,0.044712399621456234,0.07457969813144345,0.043171890947164934,0.02214957699742262,0.014623093402001384,0.006148242509664952,0.012159692654639178,0.005758256523840212,0.002276553640463916,0.002696483988562192,0.03856415711179118,0.06604992396907233,0.03706422881765478,0.01774641623711315,0.013458237270258695
HTTP,20,0,2,Medium,0.21908342216494847,0.4031163528945282,0.2122745915939731,0.06114014195083266,0.10757186908633809,0.022485807771609825,0.040951783505154674,0.02134073037272008,0.008996221252973837,0.009812660381735798,0.19659761439333892,0.3749828794607456,0.19072739056304536,0.04485751625693904,0.1042065882523727
HTTP,20,21,0,High,0.12159244309900631,0.20122997791681946,0.12007507029812267,0.052534003238866284,0.04286159499502873,0.013356387497239617,0.0244629149061465,0.012756765844681647,0.005422224217887369,0.005410919257632524,0.10823605560176658,0.18473694295178517,0.10699819573058508,0.041554750975339436,0.04143650997722373
HTTP,20,21,1,Low,0.04815130099756583,0.08010935167772505,0.046563607679824134,0.023571260989929153,0.01577295540324002,0.006488561584172587,0.012632446327144265,0.006102817884587858,0.002419727984344448,0.002804400353887941,0.04166273941339319,0.07126455319555271,0.04016342608944681,0.018841889933654266,0.014612167510597972
HTTP,20,21,2,Medium,0.23009817049522713,0.41388797792362797,0.22510090498209956,0.06723378908114562,0.10932055971555928,0.023303356414081156,0.042197639021479535,0.021847606951073975,0.009571613066825753,0.010024694593269691,0.20679481408114536,0.3855686279832926,0.20254284128878242,0.04958953371121645,0.10618033251359257
HTTP,20,42,0,High,0.11615326570327558,0.1909689363028448,0.11445899665646603,0.050789968944803324,0.0402737652600154,0.012843101473421744,0.023393877819335857,0.012281913238127622,0.005186759492236196,0.0051637420160122495,0.10331016422985395,0.1749818240961124,0.1019624292757566,0.04018585050436286,0.038932007054204326
HTTP,20,42,1,Low,0.045304317810880707,0.07571349844559522,0.043692085189982834,0.022427417012089834,0.014883249639755836,0.006195524054404165,0.012178940673575115,0.005797751727115721,0.0022996381692573513,0.0027058055367239343,0.03910879375647667,0.06714111295336742,0.037567293609672064,0.017996553972365843,0.013718234469096334
HTTP,20,42,2,Medium,0.2262101344941176,0.4068128879999997,0.22048854988235256,0.0681591576470589,0.10613143859930584,0.022939159388235292,0.041586558588235345,0.021703532235294108,0.009384100235294107,0.00984341849972601,0.20327097510588232,0.3789256837647058,0.19855536376470573,0.050526851764705755,0.10311553493796002
HTTP,20,84,0,Low,0.04666841905267393,0.07765473708974067,0.04517722914275829,0.022873062256139717,0.015307832134966358,0.0063430374999999695,0.012427469818682525,0.005950334404406745,0.002345003041083325,0.0027667482062386116,0.04032538155267393,0.06893195036722599,0.0388945243860455,0.01830401382832176,0.014134768103959437
