SynAck,TcpRtt,AckDat,class,label
0.0,0.154741,0.154741,HTTP,13
0.0,0.154727,0.154727,HTTP,13
0.0,0.154727,0.154727,HTTP,13
0.000498,0.000498,0.0,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.0,0.154741,0.154741,HTTP,13
0.0,0.0,0.0,HTTP,13
0.000498,0.1686,0.168102,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.000498,0.1686,0.168102,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.000498,0.000498,0.0,HTTP,13
0.00092,0.00092,0.0,HTTP,13
0.00092,0.00092,0.0,HTTP,13
0.00092,0.00092,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.0,0.0,0.0,HTTP,13
0.000498,0.1686,0.168102,HTTP,13
0.000498,0.1686,0.168102,HTTP,13
0.000496,0.000496,0.0,HTTP,13
0.000498,0.155131,0.154633,HTTP,13
0.000498,0.155131,0.154633,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.00092,0.170167,0.169247,HTTP,13
0.0,0.0,0.0,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.00092,0.170167,0.169247,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000496,0.154387,0.153891,HTTP,13
0.000498,0.155131,0.154633,HTTP,13
