TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Cause_Status,Dir_   ?>,State_A_PA,State_FPA_FPA,State_PA_A,State_PA_PA,State_SPA_SPA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.40776533045395236,0.3149426784783741,0.422642848939791,0.0,0.0,0.3328157142857143,0.8485407712660463,0.8033707865168539,0.0,0.9578799310225263,0.0,0.9578799310225263,0.0,0.9578799310225263,0.9578799310225263,0.9578799310225263,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.33238231098430815,0.3273381294964029,0.33569739952718675,0.0,0.0,0.8235294117647058,0.6666666666666666,0.7647058823529411,0.0,0.21790933583149774,0.24641615319835275,0.21492699325575762,0.5496183382769906,0.0,0.004005450546679286,0.24309416100587025,0.22774937932273953,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
0.14401403698204884,0.09868421052631578,0.1512794546005032,0.0,0.0,0.2276785714285715,0.8625761931731903,0.8033707865168539,0.0,0.42501259752561493,0.0,0.42501259752561493,0.0,0.42501259752561493,0.42501259752561493,0.42501259752561493,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.11554921540656206,0.11151079136690648,0.1182033096926714,0.0,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.17134037428367266,0.1734111543862468,0.17112373435175443,0.45714287330612285,0.0,0.0031382662055234926,0.18663977836341125,0.1783788942253064,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.4172132991406847,0.5493095362167795,0.3960410511259827,0.0,0.0,0.5122449047619048,0.5276111744714558,0.40048154093097915,0.0,0.98673442302666,0.0,0.98673442302666,0.0,0.98673442302666,0.98673442302666,0.98673442302666,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.5035663338088445,0.5,0.5059101654846335,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.2169408729166431,0.41732194505258274,0.19597722983711796,0.05746206988484731,0.0,0.005890890347436531,0.3604612976548988,0.33398609965147014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0
0.34932289557745083,0.5831813444502344,0.31184030569098903,0.0,0.0,0.3930040952380952,0.38486444188186014,0.40048154093097915,0.0,0.9951761068580839,0.0,0.9951761068580839,0.0,0.9951761068580839,0.9951761068580839,0.9951761068580839,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.5592011412268189,0.5791366906474821,0.5460992907801419,0.0,0.0,0.2647058823529412,0.3333333333333333,0.23529411764705882,0.0,0.18019516165817534,0.4396079804874603,0.15305566890321526,0.11513859691745364,0.0,0.006486234409784591,0.41397127291346336,0.3575830682659581,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0
0.4538804157106222,0.43981240229286084,0.45613522232546483,0.0,0.0,0.2516510357142857,0.670315761967494,0.5096308186195827,0.0,0.9903163636432727,0.0,0.9903163636432727,0.0,0.9903163636432727,0.9903163636432727,0.9903163636432727,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.47075606276747506,0.48920863309352525,0.458628841607565,0.0,0.0,0.5588235294117647,0.0,0.5588235294117647,0.0,0.23506170947960064,0.33325804382501173,0.22478850990509522,0.27918365780991217,0.0,0.005487146148970929,0.35140607044131567,0.3015313442944851,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0
0.430296486255455,0.49817613340281386,0.41941680674023574,0.0,0.0,0.40736879761904776,0.5832832461936632,0.5593900481540931,0.0,0.9943091550952821,0.0,0.9943091550952821,0.0,0.9943091550952821,0.9943091550952821,0.9943091550952821,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.48644793152639093,0.48920863309352525,0.4846335697399527,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.22200305577873766,0.3757146046889022,0.20592192908430434,0.014993743199856987,0.0,0.0056472821668432874,0.34999481834658425,0.317437150625356,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0
0.4461690736491654,0.39506253256904633,0.45436037710240856,0.0,0.0,0.3243021309523809,0.7359957583037178,0.5658105939004815,0.0,0.6095705394600969,0.0,0.6095705394600969,0.0,0.6095705394600969,0.6095705394600969,0.6095705394600969,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.41512125534950073,0.4136690647482015,0.4160756501182033,0.0,0.0,0.14705882352941177,0.0,0.14705882352941177,0.0,0.37517564501590006,0.48600098423004756,0.3635812245897518,0.08658010483611668,0.0,0.007860960246841431,0.482745401186637,0.4441842559262331,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0
0.3660413011202591,0.3765633142261594,0.364354843761419,0.0,0.0,0.42997196428571416,0.6971493520960906,0.40048154093097915,0.0,0.8889424908497314,0.0,0.8889424908497314,0.0,0.8889424908497314,0.8889424908497314,0.8889424908497314,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.35663338088445085,0.36330935251798563,0.35224586288416077,0.0,0.0,0.6176470588235294,0.0,0.6176470588235294,0.0,0.21086499357714314,0.3173752354745545,0.19972202196554728,0.3970588205042016,0.0,0.004630979983118302,0.29073144219616126,0.25759480227818077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0
0.016196517748684032,0.03224335591453882,0.01362454715346147,0.0,0.0,0.3428571785714286,0.35311561082854204,0.40048154093097915,0.0,0.0446092407054561,0.0,0.0446092407054561,0.0,0.0446092407054561,0.0446092407054561,0.0446092407054561,0.0,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.028530670470756064,0.03237410071942446,0.026004728132387706,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.17331530036128365,0.527859493927062,0.136223272878685,0.23376626248608598,0.0,0.007382640825092265,0.5162521983644399,0.3468360498561841,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.06752148288118054,0.14415059927045337,0.05523944750112233,0.0,0.0,0.5608466071428572,0.24997483817814714,0.40048154093097915,0.0,0.9541881235158511,0.0,0.9541881235158511,0.0,0.9541881235158511,0.9541881235158511,0.9541881235158511,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.1398002853067047,0.12589928057553956,0.14893617021276595,0.0,0.0,0.4411764705882353,0.0,0.4411764705882353,0.0,0.03594326169266884,0.11233342767221702,0.027951406986873404,0.676691758324383,0.0,0.0016912138330408724,0.0938594720240613,0.10053254220345441,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
