SrcRate,Sum,SrcWin,SrcLoss,DstRate,AckDat,Flgs_ e *      ,Loss,DstRetra,State_FPA_FPA,pLoss,Load,DstLoad,State_SPA_SPA,dTtl,State_PA_PA,DstBytes,SynAck,IdleTime,DstWin,TcpRtt,SrcGap,SrcLoad,Min,Mean,sTtl,State_A_PA,SrcPkts,SrcRetra,DstPkts,PCRatio,Cause_Status,DstGap,SrcBytes,TcpOpt_MwsS  T,Dur,Max,Rate,Flgs_ e d      ,State__PA,TotPkts,DstLoss,pRetran,sMeanPktSz,StdDev,TotBytes,dMeanPktSz,label
34.420189,0.203369,64128.0,0.0,34.420189,0.093748,0.0,0.0,0.0,0.0,0.0,252073.8125,222334.765625,0.0,64.0,0.0,6459.0,0.0,1721542656.0,31872.0,0.093748,0.0,29739.044922,0.203369,0.203369,62.0,0.0,8.0,0.0,8.0,-0.0,0.0,0.0,863.0,0.0,0.203369,0.203369,73.757553,0.0,0.0,16.0,0.0,0.0,107.875,0.0,7322.0,807.375,HTTP
34.58498,0.2024,64128.0,0.0,34.58498,0.092822,0.0,0.0,0.0,0.0,0.0,211462.453125,181462.453125,0.0,64.0,0.0,5246.0,0.000926,1721542656.0,31872.0,0.093748,0.0,30000.0,0.2024,0.2024,62.0,0.0,8.0,0.0,8.0,-0.0,0.0,0.0,867.0,0.0,0.2024,0.2024,74.110672,0.0,0.0,16.0,0.0,0.0,108.375,0.0,6113.0,655.75,HTTP
23.164234,0.21585,64128.0,0.0,18.531387,0.1071,0.0,0.0,0.0,0.0,0.0,76905.257812,54000.464844,0.0,64.0,0.0,1821.0,0.000502,1721542656.0,31872.0,0.107602,0.0,22904.794922,0.21585,0.21585,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,741.0,0.0,0.21585,0.21585,46.328468,0.0,0.0,11.0,0.0,0.0,123.5,0.0,2562.0,364.200012,HTTP
21.66143,0.230825,62592.0,0.0,25.993717,0.105517,0.0,0.0,0.0,0.0,0.0,130003.242188,108688.398438,0.0,64.0,0.0,3658.0,0.0,1721542656.0,31872.0,0.105517,0.0,21314.847656,0.230825,0.230825,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,738.0,0.0,0.230825,0.230825,51.987434,0.0,0.0,13.0,0.0,0.0,123.0,0.0,4396.0,522.571411,HTTP
27.526598,0.217971,62592.0,0.0,27.526598,0.093742,0.0,0.0,0.0,0.0,0.0,161489.375,136311.71875,0.0,64.0,0.0,4333.0,0.000497,1721542656.0,31872.0,0.094239,0.0,25177.662109,0.217971,0.217971,62.0,0.0,7.0,0.0,7.0,-0.0,0.0,0.0,800.0,0.0,0.217971,0.217971,59.640961,0.0,0.0,14.0,0.0,0.0,114.285713,0.0,5133.0,619.0,HTTP
29.97448,0.233532,60672.0,0.0,34.256546,0.108825,0.0,0.0,0.0,0.0,0.0,226983.890625,200846.140625,0.0,64.0,0.0,6595.0,0.0,1721542656.0,31872.0,0.108825,0.0,26137.746094,0.233532,0.233532,62.0,0.0,8.0,0.0,9.0,-0.0,0.0,0.0,871.0,0.0,0.233532,0.233532,68.513092,0.0,0.0,17.0,0.0,0.0,108.875,0.0,7466.0,732.777771,HTTP
23.215107,0.215377,64128.0,0.0,18.572084,0.106733,0.0,0.0,0.0,0.0,0.0,62885.078125,40264.28125,0.0,64.0,0.0,1355.0,0.001091,1721542656.0,31872.0,0.107824,0.0,22620.798828,0.215377,0.215377,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,730.0,0.0,0.215377,0.215377,46.430214,0.0,0.0,11.0,0.0,0.0,121.666664,0.0,2085.0,271.0,HTTP
23.176046,0.21574,64128.0,0.0,18.540836,0.106734,0.0,0.0,0.0,0.0,0.0,77204.046875,54250.488281,0.0,64.0,0.0,1828.0,0.001015,1721542656.0,31872.0,0.107749,0.0,22953.556641,0.21574,0.21574,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,742.0,0.0,0.21574,0.21574,46.352093,0.0,0.0,11.0,0.0,0.0,123.666664,0.0,2570.0,365.600006,HTTP
26.625202,0.187792,62592.0,0.0,31.950243,0.091569,0.0,0.0,0.0,0.0,0.0,185950.40625,159708.609375,0.0,64.0,0.0,4373.0,0.001531,1721542656.0,31872.0,0.0931,0.0,26241.798828,0.187792,0.187792,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,739.0,0.0,0.187792,0.187792,63.900486,0.0,0.0,13.0,0.0,0.0,123.166664,0.0,5112.0,624.714294,HTTP
24.692577,0.20249,62592.0,0.0,29.631092,0.106004,0.0,0.0,0.0,0.0,0.0,161430.203125,137132.703125,0.0,64.0,0.0,4049.0,0.001006,1721542656.0,31872.0,0.10701,0.0,24297.496094,0.20249,0.20249,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,737.0,0.0,0.20249,0.20249,59.262184,0.0,0.0,13.0,0.0,0.0,122.833336,0.0,4786.0,578.428589,HTTP
