TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e s      ,Cause_Start,Cause_Status,State_A_A,State_A_FA,State_A_PA,State_FA_,State_FA_A,State_FA_FA,State_FPA_,State_FPA_PA,State_FRPA_A,State_PA_,State_PA_A,State_PA_FPA,State_PA_PA,State_RA_,State_R_,State_S_,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__RA,State__SA,TcpOpt_MwsS  T,label
66.0,66.0,0.0,0.0,0.0,66.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
110.0,0.0,110.0,0.0,0.0,0.0,110.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
216.0,150.0,66.0,0.0,0.0,75.0,66.0,64256.0,31872.0,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
105.0,0.0,105.0,0.0,0.0,0.0,105.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
100.0,100.0,0.0,0.0,0.0,100.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
99.0,99.0,0.0,0.0,0.0,99.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
72.0,72.0,0.0,0.0,0.0,72.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
103.0,0.0,103.0,0.0,0.0,0.0,103.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
6122.0,6056.0,66.0,0.0,0.0,1514.0,66.0,64256.0,31872.0,0.000955,1721543808.0,0.000955,0.0,0.000955,0.000955,0.000955,62.0,64.0,0.170324,0.001495,0.168829,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,38048168.0,38048168.0,0.0,0.0,0.0,4188.481934,3141.361328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
9348.0,9084.0,264.0,0.0,0.0,1514.0,66.0,64256.0,31872.0,0.000983,1721543808.0,0.000983,0.0,0.000983,0.000983,0.000983,62.0,64.0,0.170324,0.001495,0.168829,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,63218716.0,61607324.0,1611393.625,0.0,0.0,9155.645508,5086.469727,3051.881836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
4542.0,4542.0,0.0,0.0,0.0,1514.0,0.0,64256.0,673827.0693162259,0.000997,1721543808.0,0.000997,0.0,0.000997,0.000997,0.000997,62.0,64.0,0.170324,0.001495,0.168829,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,24296890.0,24296890.0,0.0,0.0,0.0,2006.017944,2006.017944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
4608.0,4542.0,66.0,0.0,0.0,1514.0,66.0,64256.0,31872.0,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2604.0,2538.0,66.0,0.0,0.0,1269.0,66.0,64256.0,31872.0,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
132.0,0.0,132.0,0.0,0.0,0.0,66.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
147.0,72.0,75.0,0.0,0.0,72.0,75.0,64256.0,31872.0,0.000994,1721543808.0,0.000994,0.0,0.000994,0.000994,0.000994,62.0,64.0,0.170324,0.001495,0.168829,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1006.036194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
66.0,0.0,66.0,0.0,0.0,0.0,66.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
66.0,66.0,0.0,0.0,0.0,66.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
66.0,0.0,66.0,0.0,0.0,0.0,66.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.170324,0.001495,0.168829,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
148.0,74.0,74.0,0.0,0.0,74.0,74.0,8222720.0,4077568.0,0.000995,1721543808.0,0.000995,0.0,0.000995,0.000995,0.000995,62.0,64.0,0.000995,0.000995,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1005.025146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
66.0,66.0,0.0,0.0,0.0,66.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
110.0,0.0,110.0,0.0,0.0,0.0,110.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
321.0,150.0,171.0,0.0,0.0,75.0,85.5,64256.0,31872.0,0.000999,1721543808.0,0.000999,0.0,0.000999,0.000999,0.000999,62.0,64.0,0.154976,0.000995,0.153981,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,1289289.25,600600.5625,688688.6875,0.0,0.0,3003.00293,1001.000977,1001.000977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
100.0,100.0,0.0,0.0,0.0,100.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
99.0,99.0,0.0,0.0,0.0,99.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
72.0,72.0,0.0,0.0,0.0,72.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
103.0,0.0,103.0,0.0,0.0,0.0,103.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
6056.0,6056.0,0.0,0.0,0.0,1514.0,0.0,64256.0,673827.0693162259,0.000672,1721543808.0,0.000672,0.0,0.000672,0.000672,0.000672,62.0,64.0,0.154976,0.000995,0.153981,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,54071428.0,54071428.0,0.0,0.0,0.0,4464.285645,4464.285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
4740.0,4542.0,198.0,0.0,0.0,1514.0,66.0,64256.0,31872.0,0.000504,1721543808.0,0.000504,0.0,0.000504,0.000504,0.000504,62.0,64.0,0.154976,0.000995,0.153981,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0,50158732.0,48063492.0,2095238.125,0.0,0.0,9920.634766,3968.253906,3968.253906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
66.0,0.0,66.0,0.0,0.0,0.0,66.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1514.0,1514.0,0.0,4343.0,0.0,1514.0,0.0,64256.0,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
4698.0,4542.0,156.0,0.0,0.0,1514.0,78.0,64256.0,31872.0,0.000864,1721543808.0,0.000864,0.0,0.000864,0.000864,0.000864,62.0,64.0,0.154976,0.000995,0.153981,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,28759260.0,28037036.0,722222.25,0.0,0.0,4629.629395,2314.814697,1157.407349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
3340.0,3028.0,312.0,0.0,0.0,1514.0,78.0,64256.0,31872.0,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
4698.0,4542.0,156.0,0.0,0.0,1514.0,78.0,64256.0,31872.0,0.000994,1721543808.0,0.000994,0.0,0.000994,0.000994,0.000994,62.0,64.0,0.154976,0.000995,0.153981,5.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,-0.0,24997988.0,24370222.0,627766.625,28.571429,0.0,4024.144775,2012.072388,1006.036194,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
66.0,0.0,66.0,0.0,0.0,0.0,66.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
3222.0,3156.0,66.0,0.0,0.0,1052.0,66.0,64256.0,31872.0,0.000993,1721543808.0,0.000993,0.0,0.000993,0.000993,0.000993,62.0,64.0,0.154976,0.000995,0.153981,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,16950654.0,16950654.0,0.0,0.0,0.0,3021.147949,2014.098755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
132.0,0.0,132.0,0.0,0.0,0.0,66.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0
74.0,0.0,74.0,0.0,0.0,0.0,74.0,607498.3887857646,673827.0693162259,0.0,1721543808.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.154976,0.000995,0.153981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0
