TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e r      ,Flgs_ e s      ,Cause_Start,Cause_Status,State_A_A,State_A_FA,State_A_FPA,State_A_PA,State_FA_,State_FA_A,State_FA_FA,State_FA_PA,State_FRA_,State_FRA_A,State_FRA_PA,State_PA_,State_PA_A,State_PA_R,State_RA_,State_RA_A,State_RA_PA,State_R_,State_R_A,State_R_PA,State_S_,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__R,State__SA,TcpOpt_MwsS  T,label
7570.0,0.0,7570.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000496,1721543936.0,0.000496,0.0,0.000496,0.000496,0.000496,62.0,64.0,0.155585,0.000953,0.154632,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,97677424.0,0.0,97677424.0,0.0,0.0,8064.516113,0.0,8064.516113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
6056.0,0.0,6056.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3292.0,264.0,3028.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000993,1721543936.0,0.000993,0.0,0.000993,0.000993,0.000993,62.0,64.0,0.155585,0.000953,0.154632,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,13792548.0,1595166.125,12197382.0,0.0,0.0,5035.246582,3021.147949,1007.049377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9084.0,0.0,9084.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000992,1721543936.0,0.000992,0.0,0.000992,0.000992,0.000992,62.0,64.0,0.155585,0.000953,0.154632,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,61048388.0,0.0,61048388.0,0.0,0.0,5040.322754,0.0,5040.322754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
12112.0,0.0,12112.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000994,1721543936.0,0.000994,0.0,0.000994,0.000994,0.000994,62.0,64.0,0.155585,0.000953,0.154632,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0,85295776.0,0.0,85295776.0,0.0,0.0,7042.253418,0.0,7042.253418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3028.0,0.0,3028.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3490.0,462.0,3028.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000996,1721543936.0,0.000996,0.0,0.000996,0.000996,0.000996,62.0,64.0,0.155585,0.000953,0.154632,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,15341365.0,3180722.75,12160642.0,0.0,0.0,8032.128418,6024.096191,1004.016052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3028.0,0.0,3028.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
7570.0,0.0,7570.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.00087,1721543936.0,0.00087,0.0,0.00087,0.00087,0.00087,62.0,64.0,0.155585,0.000953,0.154632,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,55687356.0,0.0,55687356.0,0.0,0.0,4597.701172,0.0,4597.701172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
10598.0,0.0,10598.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000992,1721543936.0,0.000992,0.0,0.000992,0.000992,0.000992,62.0,64.0,0.155585,0.000953,0.154632,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,73258064.0,0.0,73258064.0,0.0,0.0,6048.387207,0.0,6048.387207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3028.0,0.0,3028.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3358.0,330.0,3028.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000516,1721543936.0,0.000516,0.0,0.000516,0.000516,0.000516,62.0,64.0,0.155585,0.000953,0.154632,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,27565894.0,4093023.5,23472870.0,0.0,0.0,11627.907227,7751.938477,1937.984619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10598.0,0.0,10598.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000991,1721543936.0,0.000991,0.0,0.000991,0.000991,0.000991,62.0,64.0,0.155585,0.000953,0.154632,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,73331992.0,0.0,73331992.0,0.0,0.0,6054.490723,0.0,6054.490723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
6056.0,0.0,6056.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3028.0,0.0,3028.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1514.0,0.0,1514.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
66.0,66.0,0.0,0.0,0.0,66.0,0.0,536064.0,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3028.0,0.0,3028.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1580.0,66.0,1514.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000502,1721543936.0,0.000502,0.0,0.000502,0.000502,0.000502,62.0,64.0,0.155585,0.000953,0.154632,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1992.031982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3358.0,330.0,3028.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000991,1721543936.0,0.000991,0.0,0.000991,0.000991,0.000991,62.0,64.0,0.155585,0.000953,0.154632,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,14353179.0,2131180.75,12221998.0,0.0,0.0,6054.490723,4036.327148,1009.081787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12112.0,0.0,12112.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000988,1721543936.0,0.000988,0.0,0.000988,0.000988,0.000988,62.0,64.0,0.155585,0.000953,0.154632,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0,85813768.0,0.0,85813768.0,0.0,0.0,7085.020508,0.0,7085.020508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4542.0,0.0,4542.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4542.0,0.0,4542.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4740.0,198.0,4542.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000992,1721543936.0,0.000992,0.0,0.000992,0.000992,0.000992,62.0,64.0,0.155585,0.000953,0.154632,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0,25483872.0,1064516.125,24419356.0,0.0,0.0,5040.322754,2016.129028,2016.129028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10664.0,66.0,10598.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000494,1721543936.0,0.000494,0.0,0.000494,0.000494,0.000494,62.0,64.0,0.155585,0.000953,0.154632,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,147109312.0,0.0,147109312.0,0.0,0.0,14170.041016,0.0,12145.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9084.0,0.0,9084.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000998,1721543936.0,0.000998,0.0,0.000998,0.000998,0.000998,62.0,64.0,0.155585,0.000953,0.154632,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,60681360.0,0.0,60681360.0,0.0,0.0,5010.02002,0.0,5010.02002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3028.0,0.0,3028.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
462.0,462.0,0.0,0.0,0.0,66.0,0.0,536064.0,208941.2432132964,0.000993,1721543936.0,0.000993,0.0,0.000993,0.000993,0.000993,62.0,64.0,0.155585,0.000953,0.154632,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3190332.25,3190332.25,0.0,0.0,0.0,6042.295898,6042.295898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6122.0,66.0,6056.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000995,1721543936.0,0.000995,0.0,0.000995,0.000995,0.000995,62.0,64.0,0.155585,0.000953,0.154632,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,36518592.0,0.0,36518592.0,0.0,0.0,4020.100586,0.0,3015.075439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9084.0,0.0,9084.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000995,1721543936.0,0.000995,0.0,0.000995,0.000995,0.000995,62.0,64.0,0.155585,0.000953,0.154632,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,60864320.0,0.0,60864320.0,0.0,0.0,5025.125488,0.0,5025.125488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
9084.0,0.0,9084.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000998,1721543936.0,0.000998,0.0,0.000998,0.000998,0.000998,62.0,64.0,0.155585,0.000953,0.154632,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,60681360.0,0.0,60681360.0,0.0,0.0,5010.02002,0.0,5010.02002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1514.0,0.0,1514.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
330.0,330.0,0.0,0.0,0.0,66.0,0.0,536064.0,208941.2432132964,0.000994,1721543936.0,0.000994,0.0,0.000994,0.000994,0.000994,62.0,64.0,0.155585,0.000953,0.154632,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2124748.5,2124748.5,0.0,0.0,0.0,4024.144775,4024.144775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9084.0,0.0,9084.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000997,1721543936.0,0.000997,0.0,0.000997,0.000997,0.000997,62.0,64.0,0.155585,0.000953,0.154632,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,60742224.0,0.0,60742224.0,0.0,0.0,5015.044922,0.0,5015.044922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
12112.0,0.0,12112.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000989,1721543936.0,0.000989,0.0,0.000989,0.000989,0.000989,62.0,64.0,0.155585,0.000953,0.154632,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0,85727000.0,0.0,85727000.0,0.0,0.0,7077.856445,0.0,7077.856445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3028.0,0.0,3028.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.0,1721543936.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.155585,0.000953,0.154632,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
6122.0,66.0,6056.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000994,1721543936.0,0.000994,0.0,0.000994,0.000994,0.000994,62.0,64.0,0.155585,0.000953,0.154632,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,36555332.0,0.0,36555332.0,0.0,0.0,4024.144775,0.0,3018.108643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1580.0,66.0,1514.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000993,1721543936.0,0.000993,0.0,0.000993,0.000993,0.000993,62.0,64.0,0.155585,0.000953,0.154632,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1007.049377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3226.0,198.0,3028.0,0.0,0.0,66.0,1514.0,536064.0,31872.0,0.000497,1721543936.0,0.000497,0.0,0.000497,0.000497,0.000497,62.0,64.0,0.155585,0.000953,0.154632,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,26494970.0,2124748.5,24370222.0,0.0,0.0,8048.289551,4024.144775,2012.072388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7570.0,0.0,7570.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000996,1721543936.0,0.000996,0.0,0.000996,0.000996,0.000996,62.0,64.0,0.155585,0.000953,0.154632,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,48642568.0,0.0,48642568.0,0.0,0.0,4016.064209,0.0,4016.064209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
6056.0,0.0,6056.0,0.0,0.0,0.0,1514.0,681344.1209964412,208941.2432132964,0.000499,1721543936.0,0.000499,0.0,0.000499,0.000499,0.000499,62.0,64.0,0.155585,0.000953,0.154632,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0,72817632.0,0.0,72817632.0,0.0,0.0,6012.023926,0.0,6012.023926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
