TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e s      ,Cause_Status,Dir_   ?>,State_A_A,State_A_FA,State_A_PA,State_FA_FA,State_FPA_FA,State_FPA_FPA,State_PA_A,State_PA_PA,State_PA_SPA,State_SPA_SPA,State_S_SA,State__A,State__PA,State__SA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.021415592281734012,0.1799660441426146,0.014351242109087607,0.0,0.0,0.2849462365591398,0.10435931307793923,0.012795765877957659,0.0,0.7884131712873377,0.0,0.7884131712873377,0.0,0.7884131712873377,0.7884131712873377,0.7884131712873377,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.10606060606060606,0.14814814814814814,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0008357484392421842,0.0015125875818290952,0.0006416357894555699,0.0,0.0,0.0008790132222195788,0.0009417998670639389,0.0009417998670639389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.004542701393095094,0.02801358234295416,0.004768608928652528,0.0,0.0,0.1774193548387097,0.13870541611624834,0.012811332503113325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.015151515151515152,0.037037037037037035,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.004542701393095094,0.02801358234295416,0.004768608928652528,0.0,0.0,0.1774193548387097,0.13870541611624834,0.012811332503113325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.015151515151515152,0.037037037037037035,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.022453924028727177,0.15280135823429541,0.016894500204368956,0.0,0.0,0.24193548387096775,0.12285336856010567,0.012811332503113325,0.0,0.0937634692483622,0.0,0.0937634692483622,0.0,0.0937634692483622,0.0937634692483622,0.0937634692483622,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.10606060606060606,0.14814814814814814,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.007346846772132167,0.010798847423058795,0.006351329491215798,0.0,0.0,0.007391211523968499,0.007919155505312032,0.007919155505312032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.03127974387816908,0.24872665534804753,0.021027294609201146,0.0,0.0,0.3150537553763441,0.08737498084544254,0.012811332503113325,0.0,0.23091854398612752,0.0,0.23091854398612752,0.0,0.23091854398612752,0.23091854398612752,0.23091854398612752,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.16666666666666669,0.18518518518518517,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.004550392203667118,0.00761660325635912,0.0036696597200706733,0.0,0.0,0.0047161228927242735,0.004287384324134079,0.006431077104951117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.059011854287444834,0.24872665534804753,0.050138516735546576,0.0,0.0,0.3150537553763441,0.18229854689564068,0.012811332503113325,0.0,0.2006614244727055,0.0,0.2006614244727055,0.0,0.2006614244727055,0.2006614244727055,0.2006614244727055,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.18181818181818182,0.18518518518518517,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.009954800736718037,0.008765087816321264,0.010275603434720743,0.0,0.0,0.005920639184288078,0.004933866202118671,0.008634265420582678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.08964264082374318,0.49745331069609505,0.06898587583450656,0.0,0.0,0.3150537553763441,0.13377367239101717,0.012811332503113325,0.0,0.5547845270275001,0.0,0.5547845270275001,0.0,0.5547845270275001,0.5547845270275001,0.5547845270275001,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.36363636363636365,0.37037037037037035,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.005835004407787639,0.00713141042317106,0.005455643956111976,0.0,0.0,0.004282902286215587,0.004015221197482548,0.006245899585528408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.03655793025871766,0.30475382003395585,0.023570552704482495,0.0,0.0,0.27572963978494625,0.09794301254953765,0.012811332503113325,0.0,0.6157557829639697,0.0,0.6157557829639697,0.0,0.6157557829639697,0.6157557829639697,0.6157557829639697,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.19696969696969696,0.25925925925925924,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0020347953658642606,0.0037516256834667435,0.0015425725434581072,0.0,0.0,0.0020901915203606265,0.00241175953498134,0.00241175953498134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.022756770788266847,0.15874363327674024,0.016894500204368956,0.0,0.0,0.33512544086021506,0.12285336856010567,0.012811332503113325,0.0,0.10738297317000729,0.0,0.10738297317000729,0.0,0.10738297317000729,0.10738297317000729,0.10738297317000729,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.09090909090909091,0.1111111111111111,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0062600850721940835,0.00873075737478458,0.005545783214418853,0.0,0.0,0.00553180779896254,0.004609839945628824,0.006914760165943235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.05022929826079432,0.18081494057724956,0.044552431990553615,0.0,0.0,0.22903225000000002,0.25918097357992076,0.012811332503113325,0.0,0.16963127635722522,0.0,0.16963127635722522,0.0,0.16963127635722522,0.16963127635722522,0.16963127635722522,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.13636363636363635,0.18518518518518517,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.009372577808277356,0.007538687765415018,0.00987774527766585,0.0,0.0,0.005252763050670162,0.005836403906805011,0.005836403906805011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
