State__FA,State__A,pRetran,Max,sMeanPktSz,SrcRetra,PCRatio,State_PA_,State_PA_A,SrcWin,SrcLoss,DstRate,SrcLoad,TcpOpt_MwsS  T,Load,DstLoad,TcpRtt,Flgs_ e g      ,State_A_PA,Flgs_ e d      ,Sum,AckDat,dTtl,State__PA,Min,pLoss,DstLoss,State_S_,Cause_Status,State_FA_,Loss,StdDev,Rate,SrcRate,IdleTime,Dur,SrcPkts,Flgs_ e s      ,SrcGap,DstBytes,DstGap,sTtl,DstWin,TotPkts,State_S_SA,DstPkts,Flgs_ e *      ,Mean,SrcBytes,State__SA,TotBytes,Cause_Start,dMeanPktSz,State_A_A,DstRetra,SynAck,label
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,3028.0,0.0,62.0,739954.953834936,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3028.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000505,66.0,0.0,-0.0,0.0,0.0,133376.0,0.0,0.0,1045544.5625,1.0,1045544.5625,0.0,0.168967,0.0,0.0,0.0,0.000505,0.168302,64.0,0.0,0.000505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1980.197998,1980.197998,1721543936.0,0.000505,2.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,2.0,0.0,0.0,0.0,0.000505,132.0,0.0,132.0,0.0,0.0,0.0,0.0,0.000665,HTTP
0.0,0.0,0.0,0.000999,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,3003.00293,0.0,1.0,36372372.0,36372372.0,0.168967,0.0,0.0,0.0,0.000999,0.168302,64.0,1.0,0.000999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3003.00293,0.0,1721543936.0,0.000999,0.0,0.0,0.0,6056.0,0.0,62.0,739954.953834936,4.0,0.0,4.0,0.0,0.000999,0.0,0.0,6056.0,0.0,1514.0,0.0,0.0,0.000665,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,2.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,2.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,4542.0,0.0,62.0,739954.953834936,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4542.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000505,66.0,0.0,-0.0,0.0,0.0,136192.0,0.0,0.0,2091089.125,1.0,2091089.125,0.0,0.168967,0.0,0.0,0.0,0.000505,0.168302,64.0,0.0,0.000505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5940.594238,3960.395996,1721543936.0,0.000505,3.0,0.0,0.0,1514.0,0.0,62.0,31872.0,4.0,0.0,1.0,0.0,0.000505,198.0,0.0,1712.0,0.0,1514.0,1.0,0.0,0.000665,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.168967,0.0,0.0,0.0,0.0,0.168302,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,4542.0,0.0,62.0,739954.953834936,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4542.0,0.0,1514.0,0.0,0.0,0.000665,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000506,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,5928.853516,0.0,1.0,71810272.0,71810272.0,0.278198,0.0,0.0,0.0,0.000506,0.278198,64.0,1.0,0.000506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5928.853516,0.0,1721543936.0,0.000506,0.0,0.0,0.0,6056.0,0.0,62.0,739954.953834936,4.0,0.0,4.0,0.0,0.000506,0.0,0.0,6056.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1514.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1514.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,133376.0,0.0,0.0,0.0,1.0,0.0,0.0,0.168967,0.0,0.0,0.0,0.0,0.168302,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,2.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,2.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,0.0,0.0,0.0,0.0,0.000665,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.168967,0.0,0.0,0.0,0.0,0.168302,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1660.0,0.0,62.0,739954.953834936,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1660.0,0.0,830.0,0.0,0.0,0.000665,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,2.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,2.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000502,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,5976.095703,0.0,1.0,72382472.0,72382472.0,0.278198,0.0,0.0,0.0,0.000502,0.278198,64.0,1.0,0.000502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5976.095703,0.0,1721543936.0,0.000502,0.0,0.0,0.0,6056.0,0.0,62.0,739954.953834936,4.0,0.0,4.0,0.0,0.000502,0.0,0.0,6056.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,135552.0,0.0,0.0,0.0,1.0,0.0,0.0,0.168967,0.0,0.0,0.0,0.0,0.168302,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.000665,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,135552.0,0.0,0.0,0.0,1.0,0.0,0.0,0.168967,0.0,0.0,0.0,0.0,0.168302,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.000665,HTTP
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.168967,0.0,0.0,0.0,0.0,0.168302,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,66.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.000665,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1514.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1514.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000987,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,1013.171265,0.0,1.0,12271531.0,12271531.0,0.278198,0.0,1.0,0.0,0.000987,0.278198,64.0,0.0,0.000987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026.342529,0.0,1721543936.0,0.000987,1.0,0.0,0.0,3028.0,0.0,62.0,31872.0,3.0,0.0,2.0,0.0,0.000987,66.0,0.0,3094.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,3028.0,0.0,62.0,739954.953834936,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3028.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000998,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,4008.015869,0.0,1.0,48545088.0,48545088.0,0.278198,0.0,0.0,0.0,0.000998,0.278198,64.0,1.0,0.000998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4008.015869,0.0,1721543936.0,0.000998,0.0,0.0,0.0,7570.0,0.0,62.0,739954.953834936,5.0,0.0,5.0,0.0,0.000998,0.0,0.0,7570.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1514.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1514.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000636,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.000636,0.278198,64.0,0.0,0.000636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1572.327026,0.0,1721543936.0,0.000636,1.0,0.0,0.0,1514.0,0.0,62.0,31872.0,2.0,0.0,1.0,0.0,0.000636,66.0,0.0,1580.0,0.0,1514.0,1.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.00059,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,8474.576172,0.0,1.0,102644064.0,102644064.0,0.278198,0.0,0.0,0.0,0.00059,0.278198,64.0,1.0,0.00059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8474.576172,0.0,1721543936.0,0.00059,0.0,0.0,0.0,9084.0,0.0,62.0,739954.953834936,6.0,0.0,6.0,0.0,0.00059,0.0,0.0,9084.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000497,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,10060.362305,0.0,1.0,121851104.0,121851104.0,0.278198,0.0,0.0,0.0,0.000497,0.278198,64.0,1.0,0.000497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10060.362305,0.0,1721543936.0,0.000497,0.0,0.0,0.0,9084.0,0.0,62.0,739954.953834936,6.0,0.0,6.0,0.0,0.000497,0.0,0.0,9084.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0005,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0005,0.278198,64.0,0.0,0.0005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1999.999878,0.0,1721543936.0,0.0005,1.0,0.0,0.0,1514.0,0.0,62.0,31872.0,2.0,0.0,1.0,0.0,0.0005,66.0,0.0,1580.0,0.0,1514.0,1.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000499,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,2004.007935,0.0,1.0,24272544.0,24272544.0,0.278198,0.0,1.0,0.0,0.000499,0.278198,64.0,0.0,0.000499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4008.015869,0.0,1721543936.0,0.000499,1.0,0.0,0.0,3028.0,0.0,62.0,31872.0,3.0,0.0,2.0,0.0,0.000499,66.0,0.0,3094.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000499,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,6012.023926,0.0,1.0,72817632.0,72817632.0,0.278198,0.0,0.0,0.0,0.000499,0.278198,64.0,1.0,0.000499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6012.023926,0.0,1721543936.0,0.000499,0.0,0.0,0.0,6056.0,0.0,62.0,739954.953834936,4.0,0.0,4.0,0.0,0.000499,0.0,0.0,6056.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000519,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.000519,0.278198,64.0,0.0,0.000519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1926.782349,0.0,1721543936.0,0.000519,1.0,0.0,0.0,1514.0,0.0,62.0,31872.0,2.0,0.0,1.0,0.0,0.000519,66.0,0.0,1580.0,0.0,1514.0,1.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000511,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,7827.788574,0.0,1.0,94810176.0,94810176.0,0.278198,0.0,1.0,0.0,0.000511,0.278198,64.0,0.0,0.000511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9784.736328,0.0,1721543936.0,0.000511,1.0,0.0,0.0,7570.0,0.0,62.0,31872.0,6.0,0.0,5.0,0.0,0.000511,66.0,0.0,7636.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1514.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1514.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000952,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,1050.420166,554621.875,1.0,13277311.0,12722689.0,0.278198,0.0,0.0,0.0,0.000952,0.278198,64.0,0.0,0.000952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3151.260498,1050.420166,1721543936.0,0.000952,2.0,0.0,0.0,3028.0,0.0,62.0,31872.0,4.0,0.0,2.0,0.0,0.000952,132.0,0.0,3160.0,0.0,1514.0,1.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1514.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1514.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000912,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,3289.473633,0.0,1.0,39842104.0,39842104.0,0.278198,0.0,1.0,0.0,0.000912,0.278198,64.0,0.0,0.000912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4385.964844,0.0,1721543936.0,0.000912,1.0,0.0,0.0,6056.0,0.0,62.0,31872.0,5.0,0.0,4.0,0.0,0.000912,66.0,0.0,6122.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000494,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,6072.875,0.0,1.0,73554656.0,73554656.0,0.278198,0.0,0.0,0.0,0.000494,0.278198,64.0,1.0,0.000494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6072.875,0.0,1721543936.0,0.000494,0.0,0.0,0.0,6056.0,0.0,62.0,739954.953834936,4.0,0.0,4.0,0.0,0.000494,0.0,0.0,6056.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,6056.0,0.0,62.0,739954.953834936,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6056.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,1.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,6056.0,0.0,62.0,31872.0,5.0,0.0,4.0,0.0,0.0,66.0,0.0,6122.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1514.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1514.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,6056.0,0.0,62.0,739954.953834936,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6056.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,1.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000916,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,3275.109131,0.0,1.0,39668124.0,39668124.0,0.278198,0.0,0.0,0.0,0.000916,0.278198,64.0,1.0,0.000916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3275.109131,0.0,1721543936.0,0.000916,0.0,0.0,0.0,6056.0,0.0,62.0,739954.953834936,4.0,0.0,4.0,0.0,0.000916,0.0,0.0,6056.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,2.0,0.0,0.0,0.0,0.0,62.0,739954.953834936,2.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000886,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,2257.336426,0.0,1.0,27340858.0,27340858.0,0.278198,0.0,0.0,0.0,0.000886,0.278198,64.0,1.0,0.000886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2257.336426,0.0,1721543936.0,0.000886,0.0,0.0,0.0,4542.0,0.0,62.0,739954.953834936,3.0,0.0,3.0,0.0,0.000886,0.0,0.0,4542.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,3028.0,0.0,62.0,739954.953834936,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3028.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.000508,66.0,0.0,-0.0,0.0,0.0,173184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.000508,0.278198,64.0,0.0,0.000508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1968.503784,0.0,1721543936.0,0.000508,1.0,0.0,0.0,1514.0,0.0,62.0,31872.0,2.0,0.0,1.0,0.0,0.000508,66.0,0.0,1580.0,0.0,1514.0,1.0,0.0,0.0,HTTP
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,4542.0,0.0,62.0,739954.953834936,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4542.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,0.0,0.0,0.278198,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1514.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1514.0,0.0,1514.0,0.0,0.0,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,888204.7240233952,0.0,0.0,0.0,1.0,0.0,0.0,0.278198,0.0,0.0,1.0,0.0,0.278198,64.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1721543936.0,0.0,0.0,0.0,0.0,1514.0,0.0,62.0,739954.953834936,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1514.0,0.0,1514.0,0.0,0.0,0.0,HTTP
