TcpRtt,pLoss,Max,SrcLoss,TotBytes,DstGap,sTtl,Mean,dTtl,Sum,TcpOpt_MwsS  T,Flgs_ e s      ,State_PA_A,sMeanPktSz,State__SA,TotPkts,Load,SrcLoad,SrcPkts,StdDev,DstRate,SrcRetra,Dur,Flgs_ e *      ,State_S_,State_S_SA,DstLoss,DstRetra,AckDat,Flgs_ e d      ,SrcGap,SynAck,DstLoad,pRetran,Flgs_ e g      ,Min,State_A_PA,DstPkts,SrcRate,DstWin,Loss,dMeanPktSz,Cause_Start,State__FA,State_PA_,DstBytes,State_FA_,State__A,State_A_A,State__PA,Rate,PCRatio,SrcWin,Cause_Status,IdleTime,SrcBytes,label
0.000541,0.0,0.000541,0.0,148.0,0.0,62.0,0.000541,64.0,0.000541,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000541,0.0,0.0,0.0,0.000541,0.0,1.0,0.0,4077568.0,0.0,74.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1848.428833,-0.0,8222720.0,0.0,1721543936.0,74.0,1
0.169912,0.0,0.0,0.0,497.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,248.5,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169371,0.0,0.0,0.000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64256.0,1.0,1721543936.0,497.0,1
0.169912,0.0,0.0,0.0,66.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169371,0.0,0.0,0.000541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208941.2432132964,0.0,66.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.169912,0.0,0.0,0.0,1755.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169371,0.0,0.0,0.000541,0.0,0.0,0.0,0.0,0.0,2.0,0.0,208941.2432132964,0.0,877.5,0.0,0.0,0.0,1755.0,0.0,0.0,0.0,1.0,0.0,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.169912,0.0,0.0,0.0,234.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169371,0.0,0.0,0.000541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208941.2432132964,0.0,234.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.000473,0.0,0.000473,0.0,148.0,0.0,62.0,0.000473,64.0,0.000473,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000473,0.0,0.0,0.0,0.000473,0.0,1.0,0.0,4077568.0,0.0,74.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,2114.165039,-0.0,8222720.0,0.0,1721543936.0,74.0,1
0.169912,0.0,0.0,0.0,132.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,66.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169371,0.0,0.0,0.000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64000.0,1.0,1721543936.0,132.0,1
0.169912,0.0,0.000523,0.0,132.0,0.0,62.0,0.000523,64.0,0.000523,0.0,0.0,0.0,66.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000523,0.0,0.0,0.0,0.0,0.0,0.169371,0.0,0.0,0.000541,0.0,0.0,0.0,0.000523,0.0,1.0,0.0,31872.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1912.045776,-0.0,64000.0,1.0,1721543936.0,66.0,1
0.169307,0.0,0.0,0.0,66.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64256.0,1.0,1721543936.0,66.0,1
0.169307,0.0,0.0,0.0,389.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,389.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64256.0,1.0,1721543936.0,389.0,1
0.169307,0.0,0.000981,0.0,313.0,0.0,62.0,0.000981,64.0,0.000981,0.0,0.0,0.0,0.0,0.0,2.0,1280326.125,0.0,0.0,0.0,1019.367981,0.0,0.000981,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,1280326.125,0.0,0.0,0.000981,0.0,2.0,0.0,208941.2432132964,0.0,156.5,0.0,0.0,0.0,313.0,0.0,0.0,0.0,1.0,1019.367981,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.169307,0.0,0.0,0.0,273.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208941.2432132964,0.0,273.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.169307,0.0,0.0,0.0,66.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,64256.0,1.0,1721543936.0,66.0,1
0.169307,0.0,0.0,0.0,66.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208941.2432132964,0.0,66.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.169307,0.0,0.0,0.0,54.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64256.0,1.0,1721543936.0,54.0,1
0.169307,0.0,0.0,0.0,54.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64256.0,1.0,1721543936.0,54.0,1
0.169307,0.0,0.0,0.0,54.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168834,0.0,0.0,0.000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64256.0,1.0,1721543936.0,54.0,1
0.000497,0.0,0.000497,0.0,148.0,0.0,62.0,0.000497,64.0,0.000497,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000497,0.0,0.0,0.0,0.000497,0.0,1.0,0.0,4077568.0,0.0,74.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,2012.072388,-0.0,8222720.0,0.0,1721543936.0,74.0,1
0.167035,0.0,0.0,0.0,515.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,257.5,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208941.2432132964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64256.0,1.0,1721543936.0,515.0,1
0.167035,0.0,0.0,0.0,66.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208941.2432132964,0.0,66.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000493,0.0,3464.0,0.0,62.0,0.000493,64.0,0.000493,0.0,0.0,0.0,0.0,0.0,3.0,37484784.0,0.0,0.0,0.0,4056.794922,0.0,0.000493,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,37484784.0,0.0,0.0,0.000493,0.0,3.0,0.0,208941.2432132964,0.0,1154.666626,0.0,0.0,0.0,3464.0,0.0,0.0,0.0,1.0,4056.794922,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000989,0.0,6056.0,0.0,62.0,0.000989,64.0,0.000989,0.0,0.0,0.0,0.0,0.0,4.0,36740144.0,0.0,0.0,0.0,3033.367188,0.0,0.000989,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,36740144.0,0.0,0.0,0.000989,0.0,4.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,6056.0,0.0,0.0,0.0,1.0,3033.367188,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000979,0.0,4542.0,0.0,62.0,0.000979,64.0,0.000979,0.0,0.0,0.0,0.0,0.0,3.0,24743616.0,0.0,0.0,0.0,2042.900879,0.0,0.000979,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,24743616.0,0.0,0.0,0.000979,0.0,3.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,4542.0,0.0,0.0,0.0,1.0,2042.900879,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000547,0.0,264.0,0.0,62.0,0.000547,64.0,0.000547,0.0,0.0,0.0,66.0,0.0,4.0,2895795.5,2895795.5,4.0,0.0,0.0,0.0,0.000547,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,0.0,0.0,0.0,0.000547,0.0,0.0,5484.460938,208941.2432132964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5484.460938,-0.0,64128.0,1.0,1721543936.0,264.0,1
0.167035,0.0,0.000991,0.0,7900.0,0.0,62.0,0.000991,64.0,0.000991,0.0,0.0,0.0,66.0,0.0,10.0,51019172.0,2131180.75,5.0,0.0,4036.327148,0.0,0.000991,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,48887992.0,0.0,0.0,0.000991,1.0,5.0,4036.327148,31872.0,0.0,1514.0,0.0,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,9081.735352,-0.0,64128.0,1.0,1721543936.0,330.0,1
0.167035,0.0,0.000955,0.0,10598.0,0.0,62.0,0.000955,64.0,0.000955,0.0,0.0,0.0,0.0,0.0,7.0,76096336.0,0.0,0.0,0.0,6282.722656,0.0,0.000955,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,76096336.0,0.0,0.0,0.000955,0.0,7.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,10598.0,0.0,0.0,0.0,1.0,6282.722656,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000583,0.0,6056.0,0.0,62.0,0.000583,64.0,0.000583,0.0,0.0,0.0,0.0,0.0,4.0,62325900.0,0.0,0.0,0.0,5145.797363,0.0,0.000583,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,62325900.0,0.0,0.0,0.000583,0.0,4.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,6056.0,0.0,0.0,0.0,1.0,5145.797363,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
