TcpRtt,pLoss,Max,SrcLoss,TotBytes,DstGap,sTtl,Mean,dTtl,Sum,TcpOpt_MwsS  T,Flgs_ e s      ,State_PA_A,sMeanPktSz,State__SA,TotPkts,Load,SrcLoad,SrcPkts,StdDev,DstRate,SrcRetra,Dur,Flgs_ e *      ,State_S_,State_S_SA,DstLoss,DstRetra,AckDat,Flgs_ e d      ,SrcGap,SynAck,DstLoad,pRetran,Flgs_ e g      ,Min,State_A_PA,DstPkts,SrcRate,DstWin,Loss,dMeanPktSz,Cause_Start,State__FA,State_PA_,DstBytes,State_FA_,State__A,State_A_A,State__PA,Rate,PCRatio,SrcWin,Cause_Status,IdleTime,SrcBytes,label
0.185396,0.0,0.0,0.0,198.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,66.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184129,0.0,0.0,0.001267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739954.953834936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64128.0,1.0,1721543936.0,198.0,HTTP
0.000513,0.0,0.000513,0.0,148.0,0.0,62.0,0.000513,64.0,0.000513,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000513,0.0,0.0,0.0,0.000513,0.0,1.0,0.0,4077568.0,0.0,74.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1949.317749,-0.0,8222720.0,0.0,1721543936.0,74.0,HTTP
0.184895,0.0,0.0,0.0,66.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183628,0.0,0.0,0.001267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,739954.953834936,0.0,66.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.185396,0.0,0.000513,0.0,198.0,0.0,62.0,0.000513,64.0,0.000513,0.0,0.0,0.0,66.0,0.0,3.0,1029239.75,1029239.75,2.0,0.0,0.0,0.0,0.000513,0.0,0.0,0.0,0.0,0.0,0.184129,0.0,0.0,0.001267,0.0,0.0,0.0,0.000513,0.0,1.0,1949.317749,31872.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,3898.635498,-0.0,64128.0,1.0,1721543936.0,132.0,HTTP
0.1849,0.0,0.0,0.0,66.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184129,0.0,0.0,0.000771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739954.953834936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64128.0,1.0,1721543936.0,66.0,HTTP
0.000495,0.0,0.000495,0.0,148.0,0.0,62.0,0.000495,64.0,0.000495,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000495,0.0,0.0,0.0,0.000495,0.0,1.0,0.0,4077568.0,0.0,74.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,2020.202026,-0.0,8222720.0,0.0,1721543936.0,74.0,HTTP
0.000495,0.0,0.000495,0.0,148.0,0.0,62.0,0.000495,64.0,0.000495,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000495,0.0,0.0,0.0,0.000495,0.0,1.0,0.0,4077568.0,0.0,74.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,2020.202026,-0.0,8222720.0,0.0,1721543936.0,74.0,HTTP
0.1849,0.0,0.000993,0.0,198.0,0.0,62.0,0.000993,64.0,0.000993,0.0,0.0,0.0,66.0,0.0,3.0,1063444.125,1063444.125,3.0,0.0,0.0,0.0,0.000993,0.0,0.0,0.0,0.0,0.0,0.184129,0.0,0.0,0.000771,0.0,0.0,0.0,0.000993,0.0,0.0,2014.098755,739954.953834936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014.098755,-0.0,61568.0,1.0,1721543936.0,198.0,HTTP
0.1849,0.0,0.000993,0.0,264.0,0.0,62.0,0.000993,64.0,0.000993,0.0,0.0,0.0,66.0,0.0,4.0,1595166.125,1595166.125,4.0,0.0,0.0,0.0,0.000993,0.0,0.0,0.0,0.0,0.0,0.183624,0.0,0.0,0.001276,0.0,0.0,0.0,0.000993,0.0,0.0,3021.147949,739954.953834936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3021.147949,-0.0,63488.0,1.0,1721543936.0,264.0,HTTP
0.185396,0.0,0.000487,0.0,264.0,0.0,62.0,0.000487,64.0,0.000487,0.0,0.0,0.0,66.0,0.0,4.0,3252566.75,3252566.75,4.0,0.0,0.0,0.0,0.000487,0.0,0.0,0.0,0.0,0.0,0.18412,0.0,0.0,0.001276,0.0,0.0,0.0,0.000487,0.0,0.0,6160.164062,739954.953834936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6160.164062,-0.0,64128.0,1.0,1721543936.0,264.0,HTTP
