SrcRate,Sum,SrcWin,SrcLoss,DstRate,AckDat,Flgs_ e *      ,Loss,DstRetra,State_FPA_FPA,pLoss,Load,DstLoad,State_SPA_SPA,dTtl,State_PA_PA,DstBytes,SynAck,IdleTime,DstWin,TcpRtt,SrcGap,SrcLoad,Min,Mean,sTtl,State_A_PA,SrcPkts,SrcRetra,DstPkts,PCRatio,Cause_Status,DstGap,SrcBytes,TcpOpt_MwsS  T,Dur,Max,Rate,Flgs_ e d      ,State__PA,TotPkts,DstLoss,pRetran,sMeanPktSz,StdDev,TotBytes,dMeanPktSz,label
11.621474,0.430238,64128.0,0.0,9.297179,0.18853,0.0,0.0,0.0,0.0,0.0,23019.816406,9222.801758,0.0,64.0,0.0,619.0,0.013553,1721542784.0,31872.0,0.202083,0.0,13797.014648,0.430238,0.430238,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,890.0,0.0,0.430238,0.430238,23.242949,0.0,0.0,11.0,0.0,0.0,148.333328,0.0,1509.0,123.800003,1
23.377186,0.171107,64128.0,0.0,23.377186,0.056342,0.0,0.0,0.0,0.0,0.0,55263.667969,23797.974609,0.0,64.0,0.0,636.0,0.004966,1721542784.0,31872.0,0.061308,0.0,31465.691406,0.171107,0.171107,62.0,0.0,5.0,0.0,5.0,-0.0,0.0,0.0,841.0,0.0,0.171107,0.171107,52.598667,0.0,0.0,10.0,0.0,0.0,168.199997,0.0,1477.0,127.199997,1
12.417054,0.402672,64128.0,0.0,9.933643,0.103248,0.0,0.0,0.0,0.0,0.0,25310.923828,10211.785156,0.0,64.0,0.0,642.0,0.01543,1721542784.0,31872.0,0.118678,0.0,15099.137695,0.402672,0.402672,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,911.0,0.0,0.402672,0.402672,24.834108,0.0,0.0,11.0,0.0,0.0,151.833328,0.0,1553.0,128.399994,1
15.136379,0.264264,64128.0,0.0,15.136379,0.105223,0.0,0.0,0.0,0.0,0.0,35842.945312,15439.107422,0.0,64.0,0.0,637.0,0.015444,1721542784.0,31872.0,0.120667,0.0,20403.839844,0.264264,0.264264,62.0,0.0,5.0,0.0,5.0,-0.0,0.0,0.0,842.0,0.0,0.264264,0.264264,34.056854,0.0,0.0,10.0,0.0,0.0,168.399994,0.0,1479.0,127.400002,1
13.941238,1.793241,78592.0,0.0,42.381363,0.154345,0.0,0.0,0.0,0.0,0.0,498155.0,489553.8125,0.0,64.0,0.0,111179.0,0.005464,1721542784.0,31872.0,0.159809,0.0,8601.186523,1.793241,1.793241,62.0,0.0,26.0,0.0,77.0,-0.0,0.0,0.0,2005.0,0.0,1.793241,1.793241,56.880253,0.0,0.0,103.0,0.0,0.0,77.115387,0.0,113184.0,1443.883057,1
3.449679,0.289882,64256.0,0.0,0.0,0.28189,0.0,0.0,0.0,0.0,0.0,1931.820557,0.0,0.0,64.0,0.0,74.0,0.007992,1721542784.0,4077568.0,0.289882,0.0,1931.820557,0.289882,0.289882,62.0,0.0,2.0,0.0,1.0,-0.0,0.0,0.0,140.0,0.0,0.289882,0.289882,6.899359,0.0,0.0,3.0,0.0,0.0,70.0,0.0,214.0,74.0,1
9.331927,0.107159,64256.0,0.0,0.0,0.28189,0.0,0.0,0.0,0.0,0.0,4927.257324,0.0,0.0,64.0,0.0,66.0,0.007992,1721542784.0,4077568.0,0.289882,0.0,4927.257324,0.107159,0.107159,62.0,0.0,2.0,0.0,1.0,-0.0,1.0,0.0,132.0,0.0,0.107159,0.107159,18.663855,0.0,0.0,3.0,0.0,0.0,66.0,0.0,198.0,66.0,1
32.341526,0.1546,64128.0,0.0,25.873222,0.053308,0.0,0.0,0.0,0.0,0.0,64113.84375,25666.236328,0.0,64.0,0.0,620.0,0.007953,1721542784.0,31872.0,0.061261,0.0,38447.609375,0.1546,0.1546,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,891.0,0.0,0.1546,0.1546,64.683052,0.0,0.0,11.0,0.0,0.0,148.5,0.0,1511.0,124.0,1
18.954256,0.263793,64128.0,0.0,15.163405,0.094256,0.0,0.0,0.0,0.0,0.0,37574.917969,15042.097656,0.0,64.0,0.0,620.0,0.024985,1721542784.0,31872.0,0.119241,0.0,22532.820312,0.263793,0.263793,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,891.0,0.0,0.263793,0.263793,37.908512,0.0,0.0,11.0,0.0,0.0,148.5,0.0,1511.0,124.0,1
18.332813,0.272735,64128.0,0.0,14.666251,0.129575,0.0,0.0,0.0,0.0,0.0,36313.636719,14548.920898,0.0,64.0,0.0,619.0,0.00745,1721542784.0,31872.0,0.137025,0.0,21764.716797,0.272735,0.272735,62.0,0.0,6.0,0.0,5.0,-0.0,0.0,0.0,890.0,0.0,0.272735,0.272735,36.665627,0.0,0.0,11.0,0.0,0.0,148.333328,0.0,1509.0,123.800003,1
